	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MOXI_1	featureCounts on ROC_MOXI_3	featureCounts on ROC_MOXI_2
gene-b0052	11.7378310165426	11.7880810788255	11.8711442032162	11.7317425688612	11.9039028466281	11.854321987642
gene-b0053	14.9716433914425	14.7877916897568	14.81014318221	14.872376306842	14.835030654782	14.8719073619295
gene-b0054	14.6188617683589	14.4560884131134	14.5842558468359	14.6784505476748	14.6000777931335	14.6170887904676
gene-b0055	10.7289211062557	10.7722718887675	10.5153732977726	10.8886838460228	10.5802427595336	10.9657423225281
gene-b0056	10.016541843013	9.79686979771219	9.75275411326559	10.0594804749426	9.78733550771602	10.1285087397108
gene-b0057	8.96838476375887	8.63380412070241	8.66107468431769	8.97365709679017	8.6253670120544	8.98445618935505
gene-b0058	9.29042194583201	9.08940593124129	9.67752184381796	10.2085647044274	10.4268884507174	11.1593400101522
gene-b0059	11.7194127944312	11.4665900721824	12.033425713757	12.7513189602052	13.0111590344839	13.525573626746
gene-b0060	10.7440453940787	10.7981697821891	11.0047787546221	11.6519514736688	11.9849617178599	12.0070859307136
gene-b0061	7.55929536345898	6.95669078157187	6.72420261719576	7.13012414644927	6.86853569522367	6.81544776741682
gene-b0062	9.28091069089019	8.85496215390742	8.87883826747757	8.82463260850909	8.99748864799666	8.04465333293679
gene-b0063	9.20100790076665	8.97323547481305	8.92918166969335	8.82293274847523	8.97434676156544	8.28874061076747
gene-b0064	12.0857746626119	12.0594080076427	11.7165321861638	12.151851326292	11.837735120768	11.7863445858026
gene-b0065	10.6062270829594	10.6315908712949	10.7886742202488	10.7351466466804	10.824346550256	10.5990549790196
gene-b0066	8.66737074652317	8.65928305375727	8.860609428183	8.71496006078134	8.74013891134301	8.99770078871941
gene-b0067	7.81638118071154	7.59043495380682	7.72834275523242	7.98086110120331	7.86432944624138	8.15787179445731
gene-b0068	8.48002799669274	7.90190171167662	8.18294794766887	8.55531173993813	8.54947142321274	8.6408408707047
gene-b0069	9.12007806052735	9.12916633827179	9.17574901399722	9.41296911887024	9.11482058475978	9.45767042591533
gene-b4577	6.93926518239076	8.61358985760827	6.96312668664386	7.2733042348376	6.88764539309293	7.22130903624362
gene-b4662	6.09980482629355	7.7445320192144	6.15034902286207	6.48802731929225	6.08223882831591	6.34362269529122
gene-b0070	9.56156392664583	9.68674366665231	9.45884921072643	9.64744918502531	9.56222125394583	9.59536250338162
gene-b0071	8.56686099840537	8.45847156374257	8.15634389027825	8.48024502692658	8.53838338952296	8.37607504657702
gene-b0072	8.87875166889621	8.65837361429688	8.591040905539	8.83050124070084	8.96665734079258	8.6536384034114
gene-b0073	7.95557317116356	8.0113654984876	7.77176160335733	8.11838595730955	8.2002572115715	7.75611341945748
gene-b0074	7.81901097741092	7.7714272959845	7.80233953082644	7.95304673428563	8.11763126682473	7.71084900362617
gene-b0075	4.40734876648049	6.41860656189554	4.52748926552763	4.77399785775162	4.89651364086308	4.3044552399228
gene-b0076	6.78166126218276	6.9316346540222	6.30149546873533	6.35390205040653	6.47983925165365	6.2887294803142
gene-b4726	1.9943132010407	2.68228262868213	2.03881118153106	2.09864791931703	1.93786824434952	1.91909227208739
gene-b0077	9.96696952946918	9.56261802215112	9.88957446594997	9.6558750977678	9.98115877828778	9.63041737360723
gene-b0078	6.78440065366576	6.40356689697361	6.97670570010226	6.56265628258351	6.98020318138409	6.38503342701194
gene-b0080	12.0056182405484	11.7950390794242	12.1707654754332	11.9516537716217	12.098116428839	11.7527735001087
gene-b0081	11.8040297946296	11.653249229863	11.8478616309798	11.9055936010095	11.9444680497472	11.7832966987135
gene-b0082	13.721584939975	13.3703880372347	13.483751162942	13.6686602523656	13.5353255891084	13.6174139956495
gene-b0083	12.3149210778739	12.3993026785889	12.2191807575565	12.3045321078405	12.2696092453454	12.3047540104009
gene-b0084	11.642568637106	12.1830629868156	11.6494782341755	11.6715467150192	11.72296642519	11.6553929349334
gene-b0085	12.8341870671559	12.7713344814946	12.8020838106953	12.67008405196	12.7839853971273	12.8543931650141
gene-b0086	12.7093475371336	12.5584720482704	12.7738035649758	12.6146023767057	12.6869187243086	12.758240435665
gene-b0087	11.6682829313687	11.6298244707343	11.7172822545498	11.5081435324542	11.6240361559522	11.6296640402745
gene-b0088	12.3883074822573	12.3479184431471	12.5593556710739	12.229372955543	12.3946688901026	12.3911110752028
gene-b0089	11.0471585632842	11.1952425538875	11.279800080507	10.9695181478354	11.1401201100629	11.1207375284255
gene-b0090	11.7569702739975	11.8126897632516	11.8241829372655	11.5680994504271	11.6495695476874	11.7081641006164
gene-b0091	12.204175932729	12.0158856802961	12.5181966409671	11.9926097299739	12.2697271301384	12.1732379903471
gene-b0092	12.4047963343393	12.3092337825104	12.4763623195858	12.1327183994707	12.2658128311191	12.3195129020919
gene-b0093	12.9404892335744	12.7539942011016	12.848009720373	12.6075746741663	12.6442838345401	12.7802551083541
gene-b0094	13.8344637022349	13.696038202673	13.8264939967487	13.5357039902858	13.6172129605861	13.6682681488737
gene-b0095	15.322705277006	15.6768162668041	15.323599422422	15.0159405264104	15.0413988882488	14.9648436946894
gene-b0096	14.6825493815241	14.5533937918185	14.7278244885934	14.7410522125434	14.8511105484223	14.6937560157978
gene-b0097	11.5523538682079	11.6466785354396	11.6971374471249	11.8449513206103	11.9447206195861	11.862748775953
gene-b0098	14.7568400198487	14.5321031080739	14.6566497496683	14.7925752139415	14.889901934277	14.7258195726037
gene-b0099	9.89465977546612	9.7693815967803	9.60015691504542	9.78123119519116	9.881001166062	10.0857749762139
gene-b0101	11.2571221568231	11.3346368371176	11.1815495869389	11.2602133483465	11.2903989268001	11.5479951265566
gene-b0102	11.2411429522657	10.9957967391658	11.2980248930618	11.2853663907462	11.340768863007	11.5297887799284
gene-b0103	10.8072394512485	10.7901829154806	10.6167270519426	10.7905836306686	10.8339261644091	11.0055325240769
gene-b4727	3.79691830988113	4.88160038593626	4.18051305726674	4.64181035878629	4.88330743447515	4.66541043676223
gene-b0104	12.989924443406	12.458063181087	12.5050670148325	12.8904397068049	12.4317217580572	12.8565771828648
gene-b0106	9.85004089719747	9.11688278024594	9.41453603908876	9.38596824875163	9.24842206828253	9.67921642682422
gene-b0107	7.72325538896214	7.68225424314124	7.96955449080976	7.96019724098891	8.0336044317769	7.74014429830267
gene-b0108	4.21325776823175	3.66902676176183	3.76145335807497	4.00293316817475	3.62709019333661	4.02081618613163
gene-b0109	9.59453231107031	9.7047234805478	9.97866494529983	9.75991608527423	9.92634541932864	9.42022264633
gene-b0110	8.20936344297113	7.89025492296544	8.37814446121149	8.59949560665774	8.56011846348803	8.28453182206218
gene-b0111	9.99489336986946	9.82959242137764	9.96312674395988	10.1350914463841	10.2891534437799	9.8622310864491
gene-b0112	9.7113313863935	9.89080681681439	9.7541173773653	9.65610818393828	9.77764374693581	9.59169126610405
gene-b0113	11.2593077607622	11.4437377120233	11.4114439626477	11.5942969882964	11.3550268562355	11.4671237914015
gene-b0114	18.326039285339	17.8082451835069	18.8662928182439	18.4120172455361	18.5681965119603	19.2768539300649
gene-b0115	16.8110982149677	16.0384620569049	17.4949488203262	16.7912216306958	17.1667326725939	17.6656483499517
gene-b0116	17.4094346823716	16.7615464668813	17.8533847851909	17.2698261665802	17.4206658431908	17.9696151251287
gene-b0117	7.78703055041158	8.00492349563046	8.07579569328066	7.91457989280708	8.15380500424492	8.5817927630633
gene-b0118	16.9039781021466	16.2597414920523	16.5523475911741	16.484588817082	16.4608819680568	15.9947729480623
gene-b0119	9.59976539987905	9.46943847400575	9.81530015397967	9.91054486032328	9.96229417050079	9.9882980839516
gene-b0120	11.8562155972217	11.5857379412056	11.958504025414	12.2312037822027	12.4154272585942	12.5286376308765
gene-b0121	11.1822615792048	10.8039902050025	11.4011587700315	11.7134361133301	11.7971401343288	11.9637835732943
gene-b0122	11.4226051079808	12.0812782961329	11.2207579892749	11.075537978204	11.2813778062344	11.2267120714656
gene-b0123	10.1307469243637	9.95833012051786	9.9055884367077	9.94360432002601	9.76132816468049	9.91084668345401
gene-b0124	9.71348459067157	9.6487816017541	9.45143707105339	9.21875683453049	9.37292445839092	9.4853924623059
gene-b0125	11.6478848433366	11.8204568342833	11.9185263213864	11.8703646392037	11.9837118335027	12.1153606009736
gene-b0126	11.9470617486584	12.0675772532091	12.2551256010826	12.0422705557339	12.1453188132342	12.0755911102019
gene-b0127	10.9947807674634	10.6216902557474	10.7709869386134	11.1452201641791	11.2190336681022	11.2024495093707
gene-b0128	10.6994692914014	10.9286956690584	10.6068337345773	10.7993226888574	11.0027021435854	10.9714196167384
gene-b0129	9.27351120108259	9.75638800030302	9.41166427771976	9.36120916103903	9.63916442585413	9.29167402407608
gene-b0130	9.55279109835702	9.68664737670133	9.7823130547754	9.66030052899238	9.7893221585452	9.87022333979388
gene-b0131	9.6962934880196	9.89374016623368	9.9710278197307	9.95760031839175	9.8785125576881	9.73889387541447
gene-b0132	10.5300184851311	11.0746585509799	10.3026145982592	10.3791243885307	10.3693526154062	10.4019022755047
gene-b0133	12.8805314307071	12.7230925616358	12.8504172958541	12.8877427496244	12.9028927711506	12.7275801937532
gene-b0134	9.67540214737495	9.35454461882328	9.98022273180617	9.87171565020224	10.0492028573769	9.7323854752112
gene-b0135	5.89265758780551	6.1177948961269	5.81944466209446	6.28838045097011	5.97366408214973	5.79691519586076
gene-b0136	4.90285194338649	5.36622896581381	4.92702501974997	5.41432575520128	5.41295428920406	5.45909003374544
gene-b0137	6.3872522045081	7.36353499513333	6.14437753344105	6.65184420101183	6.25319518925841	6.61360572588594
gene-b0138	4.39960114940893	4.67942353040237	4.26666149444829	4.92394533113451	4.68386853669525	4.52720422710824
gene-b0139	6.11732090160645	6.01360234386583	5.63493394063204	6.13591696722983	6.29164236763621	6.62071021154351
gene-b0140	5.03193202846221	5.00986465831268	4.7150420691256	5.29997637334155	5.33369074015888	4.72760746983568
gene-b0141	2.8611472924699	2.80811121726961	2.94133639974778	3.50702912544039	3.34727181057697	3.12730075788997
gene-b0142	9.67417104785565	9.39029087960095	9.84805748006079	9.97256525519587	9.98517684951719	10.2404037841608
gene-b0143	12.8832051500523	12.3457230912945	12.7923536928857	13.0420771151589	13.0896211663275	13.2450258627039
gene-b0144	11.2819864995804	11.0846576950174	11.2170626210357	11.560405365517	11.5887487264617	11.6976382785929
gene-b0145	13.671540346634	13.3656679016115	13.3750154970641	14.0303964355681	13.8510391333317	13.9765076349887
gene-b0146	13.3649537147346	13.6153461675941	13.1756036932952	13.1937571608704	13.2933303850022	13.0905710473271
gene-b0147	9.23217936667233	9.28833579662332	9.31446892757765	9.25048253486556	9.3481695087138	9.42353869224596
gene-b0148	12.4233117775574	12.4737221252879	12.4416574559071	12.492655680613	12.5696309861675	12.6995245603905
gene-b0149	11.9150297935955	11.6464616787262	11.9142068335134	11.9912913069853	12.2335938095614	12.0748223132907
gene-b0150	13.2416866397607	12.7642956979641	13.1359855887683	13.2211456043322	13.5279464000999	13.8039129892047
gene-b0151	10.8367032129614	10.3729149764114	10.897070097456	10.8459034559244	11.2862156950912	11.523275408247
gene-b0152	9.6571999179622	9.35061763613202	9.74521746190931	9.51422894810927	10.1591396647312	10.2732790952458
gene-b0153	11.3952232829377	11.2177611035027	11.5029357187838	11.3773614991372	11.7086436122008	11.9791907793258
gene-b0154	11.7866418178447	11.3593626446955	11.9346174234382	12.0205189154089	12.0456156135915	12.001148038281
gene-b0155	11.0476679378651	11.4281771708781	10.8801362258909	10.8396220436966	10.9260843544007	10.9689904532399
gene-b4728	10.5519623374264	10.6115047378796	10.6365321217336	10.87534026573	10.6631364068584	10.9220198581008
gene-b0156	13.1748504630203	13.5703659687406	12.9940897639341	13.3320715416679	13.1092042328423	13.3636599110999
gene-b0157	9.40911344907752	9.17293949901283	9.49026655497704	9.5307265762214	9.56679740167269	9.73357850461291
gene-b0158	9.44379200508286	9.77889080690357	9.99672826291109	9.83718447914641	9.9957837511352	9.98421910276259
gene-b0159	11.3127450883074	11.1416011558256	11.677542541531	11.638900207619	11.6935749168088	11.7071960719792
gene-b0160	10.1380261709171	10.0404788782993	9.9130010289975	10.1233991479255	10.0318362416607	9.86907577721744
gene-b0161	13.9232245009256	13.8143652549293	14.0565660879524	13.848407615927	13.8367000889293	14.0200610766828
gene-b0162	11.7548856308983	11.4831282052832	11.4913111831399	11.4321113544017	11.3261194253209	11.185324347229
gene-b0163	10.2266506043622	10.1406674741495	10.1953093932042	10.2718391601985	10.2176275311547	9.97474278375877
gene-b0164	8.17008705906515	7.8959598143466	8.3108593424337	8.28291763645606	8.29032889932957	7.99201888602012
gene-b0166	10.841281281372	10.4834837942062	11.2631489870105	11.0681328714345	11.1274126477469	10.8147218973481
gene-b0167	11.9230398127819	11.5147499551644	12.2358681114435	11.9129181673929	12.2331502727758	12.1211267577943
gene-b0168	12.0181178783138	11.7995503830438	12.6325460968792	12.2060918410324	12.4451952279525	12.4279500379748
gene-b4414	12.6198767164307	12.2977678221059	12.7011276041434	12.6530860436837	12.5743661443875	13.0907519321618
gene-b0169	17.1968642015227	16.6794678796678	17.4300098665111	17.3558269411349	17.3630028050789	17.7276495825812
gene-b0170	16.0115437820527	15.2349431673497	16.5796869280999	16.183992215666	16.4748864997826	16.595161974232
gene-b0171	15.9999616116711	15.8419255678879	16.1248754278688	15.9279421919997	15.9608413998584	16.4473078582235
gene-b0172	14.785074884061	14.3055498594922	14.7974183306077	14.7317180108619	14.6708914707471	15.0516883999741
gene-b0173	11.2786202474827	10.9890334780849	11.5130344066868	11.4339377188736	11.5666564880338	11.7844544412681
gene-b0174	11.7540673805855	11.5260992822651	11.8178547180041	11.9259896038089	12.0284516409222	11.8099076960423
gene-b0175	11.8336395693125	11.765005014692	11.9020131694093	11.9855685699864	12.0741618123894	11.9426640487044
gene-b0176	13.5682891559455	13.4538210693128	13.5486797169701	13.4642955626493	13.5091023179926	13.5803822908754
gene-b0177	16.0518420481597	15.8791976833069	15.8904430682451	15.9223750398154	15.8822099407616	15.947757068174
gene-b0178	13.9455458268257	14.2159396043239	13.8700845412159	13.8833740376604	13.7676384220676	13.795607119738
gene-b0179	14.6600735119103	14.9628312683174	14.5896792016658	14.7164796888854	14.6212386556328	14.7355555201253
gene-b0180	14.6427209359534	14.7758496052392	14.584370193715	14.7643754489054	14.7687306731993	15.1473619778391
gene-b0181	13.5019088599958	13.2263632687192	13.5417937070721	13.7234803184965	13.7095430008908	13.9227801118193
gene-b0182	13.0065924751628	12.8536731658966	13.0407872860829	13.2709774704553	13.3075629929266	13.4972848700476
gene-b0183	10.3819588607406	9.9767196156836	10.6900798318091	10.6200316225577	10.9098559007273	10.9520174460876
gene-b0184	14.1057756170297	14.0989562088433	14.2585560008579	14.2395734641721	14.3516634263205	14.6141607392144
gene-b0185	13.2820243082235	12.824113709567	13.6391518882093	13.4808516923916	13.7060421041816	13.651794732102
gene-b0186	9.49339050503022	9.83181605089973	9.50926517163481	9.43271374588761	9.50853395036476	9.41980010321653
gene-b0187	8.85814420870211	9.26018238043773	8.80416152317336	8.75147834969361	8.69028721118679	8.62493410736212
gene-b0188	11.714141728099	11.6795222205434	11.5039007633338	11.3712026349655	11.3997535791367	11.4339028341316
gene-b0189	10.6126698985757	10.545504325115	10.4792172376272	10.8585442325521	10.624031383703	10.4253481416466
gene-b4406	9.64652502172987	9.48256594788443	9.48429671298811	9.92473067292469	9.73733979814229	9.46150038737271
gene-b0190	8.47103967272747	8.2779626099894	8.82857433873076	8.7709068497724	8.76797545531226	8.71823274189715
gene-b0191	8.55814573129096	8.16361385036733	8.76259736741319	8.77399793546708	8.8947517566188	8.85435711262019
gene-b0192	9.8306082387491	9.76247433576129	9.69820285833656	9.6299223197383	9.90457222891655	9.84229721105471
gene-b0193	7.78922837741843	7.66744173130931	7.8794470132032	7.67139641976875	8.08104476285888	7.75999684660319
gene-b0194	14.8696492655311	14.4657855074284	15.0342516072507	15.1666482290725	15.1287368650831	15.4079193820163
gene-b0195	10.7849857425753	10.1846463936849	10.5644060634428	10.9023303259506	10.8210754437632	10.9740505538338
gene-b0196	10.1585063352896	9.89838235901397	10.2164186461986	10.5020634083052	10.3526867083187	10.3910122105181
gene-b0197	10.7987239252218	11.0743615694617	10.5592481535701	10.6740044133999	10.4681546153085	10.1993503583763
gene-b0198	7.28153618089915	7.44624553004526	7.46904928058659	7.71148064417098	7.40237968612436	7.42288328596973
gene-b0199	7.69092904202153	7.48404455812793	7.6507816869929	7.88583821473385	7.74686315852953	7.59521106801271
gene-b0200	9.2850710970133	9.65554300724355	9.67326551542395	9.60048644333308	9.43175379648267	9.39266904548151
gene-b0201	13.2561183070398	15.8143819642917	13.3418156196186	13.2338449897677	13.444034504152	13.5160002555413
gene-b0202	6.37020071599496	6.77558688386339	5.79289091215378	5.73710595784451	6.1687594482853	6.82422830320604
gene-b0203	8.40600050322385	9.73858985890803	8.12684698290128	8.58777285768587	8.41898632450296	9.034975849254
gene-b0204	13.6528197113413	15.2166653082652	13.7900061255226	13.5422205667106	13.8592565268245	13.8815476584143
gene-b0205	9.17991551362906	9.82087114000909	9.65622920053674	9.02549953980377	9.45046097638329	9.95126642575657
gene-b0206	8.95526521842945	9.29122311156343	9.83006076911862	9.12378661373211	9.46632055781002	10.0091914581816
gene-b0207	10.1844496021567	10.1336410999779	10.1611547305871	10.1447627743696	10.1804032335611	10.1942161900546
gene-b0208	9.97574982857286	10.042130116228	9.69325775872468	9.73975367866008	9.56631034583142	9.56451733680488
gene-b0209	10.7925732067475	10.7869786602012	10.8170194124461	10.4881278867537	10.5867605253846	10.2423875767377
gene-b0210	9.43151735454368	9.28490450784889	9.41872336262641	9.4007813537581	9.23355800110912	9.46737917874374
gene-b0211	13.7357584083962	13.8366264407209	13.6064035385298	14.0829557644694	13.7732866746116	14.1618499450434
gene-b0212	9.53058665883165	9.7873424217501	9.5889507538742	9.88074501209175	9.73836761909471	9.69041219592615
gene-b0213	9.56866861554532	9.80272466201354	9.65105099431822	9.67142098786065	9.566752302559	9.53978373189646
gene-b0214	8.67175343578679	8.92056642798516	8.66675251721973	8.7317851257185	8.62385514454415	8.75319728854529
gene-b0215	11.7882731390705	12.1452303021012	11.6652552415598	11.9217361695899	11.854642364512	11.8171702438154
gene-b0216	7.42682972284958	7.45865410936508	7.45936256428536	7.24613710064133	7.44501138349524	7.57637940229257
gene-b0217	6.62165370321308	6.66150117577271	6.5282779450116	7.82403828897556	7.74746088484528	8.2473638094634
gene-b4586	5.80360454369607	5.94948889078174	5.7499864477444	6.21235338520687	6.47765511701644	7.05042496122878
gene-b0219	8.09158712836517	8.1895095625735	8.01726900424846	8.21336220355111	8.15928962257873	7.9607578314014
gene-b0220	8.2953384142289	7.80521514951536	8.28656918913437	8.62834827251137	8.41932204739472	8.25317491160582
gene-b0221	12.4778429087331	11.9285069758028	11.7355178666249	12.0378179300557	11.8708570065126	11.2378494207694
gene-b0222	11.4352631875829	11.3917728359729	11.4175955988784	11.5093496750735	11.504653399601	11.1989280108054
gene-b0223	12.2930309413699	12.1405898000655	12.0470300289488	12.1514092297247	12.1192576159919	11.9714920852647
gene-b0224	11.9742124610241	11.9832453743128	11.494366729073	12.0065963287887	11.8733014372443	11.8839769713806
gene-b0225	10.956212552291	11.1646022672907	11.1131318586135	11.0646229075371	11.2237624602548	11.5787580493376
gene-b0226	9.48333646222335	9.8261934566416	9.75822278287534	9.73861925102202	9.79244973523261	10.0774513111728
gene-b0227	5.38245202238021	5.04367489524618	5.75249682040594	5.69224777864893	5.92731251339771	5.35906976251182
gene-b0228	8.46496182419898	8.34028713634956	8.47970357105521	8.68064294685889	8.68013014396764	8.33151118187256
gene-b0231	10.1561900593359	9.86445544908224	9.97906339355466	11.3057700805515	11.4055806722024	11.6194682303303
gene-b0232	8.69372989161885	8.59530614113514	8.53887825395197	9.67459022180893	9.7817737376473	9.93045086285624
gene-b0233	9.21035380378654	9.1174540574566	8.94217218176579	10.1283824693786	10.1851737576864	10.3876639625219
gene-b0234	6.3698798390884	6.53956394965026	6.3918928417791	7.11715660785284	7.45937129679427	7.57829486917194
gene-b0237	13.1334946144382	12.8258820447097	13.1914127475622	13.1126296231791	13.1609647800205	13.0340804455376
gene-b0238	12.8522305144471	12.4117648430247	12.8784494998593	13.2611085707364	13.123944150693	13.78075397534
gene-b0239	12.1058250117985	11.8521107581675	12.0542279891893	12.0840985524091	12.170894547806	12.3562026089873
gene-b4710	10.3672499308074	10.0930215452992	10.3771912030447	10.3691951769334	10.2013963414199	10.2838407847167
gene-b4709	3.03295772116881	3.00272062819475	3.2426280075233	3.12967944313323	3.2781483286855	3.01269956276529
gene-b0241	5.0137739678506	4.79170906590974	4.74248742463593	5.01942918947359	4.72425631944542	4.30145215218655
gene-b0242	12.2082011482966	12.0082204175636	12.2152718788974	11.9804397045972	12.1106005224953	11.7761598833492
gene-b0243	11.7042812759912	11.377974141919	11.7026889233699	11.6087385661198	11.5348192903183	11.3429378571171
gene-b0244	7.81955802036206	8.06104883744022	7.77444247604859	7.81391419549917	7.81206220497534	7.85309052640643
gene-b0245	5.60061267538964	5.66781729667421	5.76666418280067	6.49127780131858	6.65111329421197	6.94357058364509
gene-b0246	6.11772737186327	5.67861415064497	6.11767336712958	6.68447896350486	6.99365915707126	6.9269183875629
gene-b4504	5.46219335581575	5.34939154900326	5.51563535279233	5.88771969583163	6.30862731558553	6.62983281261454
gene-b0247	6.47392134587628	6.16185829989675	6.63735610258	6.74240075424105	7.32021605522286	7.38436258607437
gene-b0248	6.57932490836337	6.45662985074882	7.07787024510012	7.29008207157883	7.70435920239624	7.39687809381192
gene-b0249	8.29745170482585	7.99509971191287	8.21055242653137	8.57695527231804	8.54668835615821	8.6783676449596
