	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MOXI_1	featureCounts on ROC_MOXI_3	featureCounts on ROC_MOXI_2
gene-b0476	1096.22530139127	936.631390518554	1009.01460505327	1019.03470184548	964.360373851272	775.993882640754
gene-b0477	1917.56631270558	1547.25296002789	2451.75489108465	2748.77659141465	2936.31521054341	3391.49517632234
gene-b0478	2139.46086011711	2166.49912797662	2697.73357589863	3190.4128185387	3869.45096456887	3915.00764960455
gene-b0479	661.267830345794	608.896649821454	522.077208584775	432.639933608554	413.12573923392	305.038763959712
gene-b0480	1473.77721788253	928.006792079157	1515.02789952774	1485.20627492086	1663.31147918308	1231.49095585086
gene-b0481	489.051166683116	306.173244598607	464.849514566828	495.613988216983	426.336155314074	609.046991554696
gene-b4585	200.91944093979	277.712069748595	138.551259201344	167.658197334128	194.553400453183	190.64922747482
gene-b0482	385.279587296631	479.527673230494	387.541927911006	352.491136834191	415.527633066675	340.07700036049
gene-b0483	1232.01151697146	1585.20119316124	1255.99728449914	1526.09851817309	1323.4435018482	1055.26923748225
gene-b0484	3623.17365474941	4168.26842576075	2581.27019859895	2912.34556442356	3458.7271191677	2617.56236641104
gene-b0485	87.2122848035354	636.495364827526	76.3035920239286	58.0669854181614	425.135208397697	75.2291546251993
gene-b0486	164.488992857301	1285.92762731415	165.659114262477	137.39793732748	456.359828223516	156.641527438771
gene-b0487	805.885669703555	1352.33703529751	669.664419473163	732.788999079896	724.170990575737	759.505300805094
gene-b0488	1091.80948950249	1620.56204676277	1102.38610581939	1163.79324295836	1018.40298508827	1139.77321939001
gene-b0489	430.541659156694	629.595686076008	618.460693246579	803.123657473725	701.352999164562	796.604609935329
gene-b0490	221.894547411527	283.749288656173	252.002652605343	202.007681665998	235.385595610024	114.389536484892
gene-b0491	774.974986482049	554.561679653251	648.580532203393	647.733133115265	572.85167911215	654.390591602761
gene-b0492	8653.88734904955	6006.17035319633	6933.58692785857	6217.25666406849	7810.95874412039	7745.51131730134
gene-b0493	676.723171956547	558.873978872949	552.197047541589	661.636495821022	655.71701634221	631.718791578728
gene-b0494	1424.09933413368	2107.85185858872	834.319539103746	1046.02358239195	1233.37248311987	895.53610094929
gene-b0495	816.925199425522	699.454933435126	576.29291870704	735.242533675029	775.811707979977	647.17683704966
gene-b0496	524.377661793409	520.925745739601	384.529944015324	394.201224951462	407.121004652031	359.657191290336
gene-b0497	326.770079770209	539.899862306275	283.126486194051	295.241996281074	350.676499582281	349.351827643049
gene-b0498	185.464099329037	238.901376771307	105.419436348849	241.264235188135	202.960028867827	209.198882039938
gene-b0502	369.824245685878	186.291326290983	317.26230367844	327.137946017811	320.652826672839	519.390327823294
gene-b0503	576.263451486652	505.401468548686	773.075866558224	612.56580391835	760.199398067068	860.497864548512
gene-b0504	27.5988243049163	34.4983937575895	30.1198389568139	21.2639664911577	57.6454519861284	23.7023363887614
gene-b0505	147.929698274351	61.2346489197213	123.491339722937	115.316125971278	114.089957055879	84.5039819077581
gene-b0506	6064.0136762762	6278.70766388128	4637.45120471745	5850.86216452854	4872.24163974422	5031.07853260579
gene-b0507	118.122968025042	121.606837995503	119.475361195362	146.39423084297	139.30984229981	73.1680818957418
gene-b0508	32.0146361937029	50.8851307924445	21.0838872697698	74.4238827190519	42.0331420732186	51.5268182364379
gene-b0509	4.4158118887866	28.4611748500113	5.01997315946899	29.442415141603	18.0142037456651	26.7939454829477
gene-b0511	7.72767080537656	10.3495181272768	3.01198389568139	12.2676729756679	6.00473458188837	4.12214545891503
gene-b0512	37.5344010546861	31.0485543818305	26.1038604292387	17.1747421659351	26.4208321603088	23.7023363887614
gene-b0513	43.0541659156694	70.7217072030584	59.2356832817341	33.5316394668256	37.2293544077079	68.015400072098
gene-b0514	56.3016015820292	41.3980725091074	63.2516618093092	61.3383648783395	54.0426112369953	49.4657455069803
gene-b0515	272.676384132573	284.611748500113	187.74699616414	220.818113562022	163.328780627364	119.542218308536
gene-b0516	292.547537632112	163.86737034855	138.551259201344	139.03362705757	172.936355958385	133.969727414738
gene-b0517	57.4055545542258	42.2605323530471	50.1997315946899	40.8922432522263	26.4208321603088	24.7328727534902
gene-b0518	25.390918360523	43.1229921969868	31.1238335887077	46.617157307538	28.8227259930642	32.9771636713202
gene-b4572	86.1083318313388	50.8851307924445	74.295602760141	85.0558659646308	78.0615495645488	82.4429091783006
gene-b0520	59.6134604986191	47.4352914166855	20.079892637876	52.3420713628497	73.2577618990381	46.3741364127941
gene-b0521	88.3162377757321	55.1974300121432	60.2396779136279	82.6023313694972	108.085222473991	113.359000120163
gene-b0522	283.715913854539	252.700734274343	516.053240793412	399.108294141729	652.114175593077	721.37545531013
gene-b0523	83.9004258869455	59.5097292318418	171.683082053839	206.096905991221	195.754347369561	243.206582075987
gene-b0524	12609.3508484301	11628.5460758395	12799.927562014	12971.8374044712	12248.4576001359	16443.2382356121
gene-b0525	39673.8619148032	29730.7157402906	36915.878620103	42301.389954698	37220.9477792932	53489.9900112461
gene-b0526	3166.13712425999	1688.696374434	4297.09702450545	4754.13220050383	5451.09805343826	6636.6541888532
gene-b0527	122.538779913828	55.1974300121432	181.723028372777	170.111731929262	250.997905522934	331.83270944266
gene-b0528	656.852018457007	261.32533271374	962.830851986152	640.372529329864	1109.67495073297	1238.70471040397
gene-b0529	2195.76246169914	1229.86773745806	4069.19024306556	3373.61006830867	4669.2816108764	5395.88840571977
gene-b0530	13.2474356663598	8.62459843939737	23.0918765335573	34.3494843318701	14.4113629965321	28.8550182124052
gene-b0531	14.3513886385565	22.4239559424332	21.0838872697698	22.8996562212467	3.60284074913302	6.18321818837254
gene-b0532	25.390918360523	40.5356126651676	45.1797584352209	52.3420713628497	73.2577618990381	41.2214545891503
gene-b0533	34.2225421380962	21.5614960984934	4.01597852757519	40.0743983871818	28.8227259930642	27.8244818476764
gene-b0534	16.5592945829498	21.5614960984934	16.0639141103008	1.63568973008905	14.4113629965321	8.24429091783006
gene-b0535	55.1976486098325	73.3090867348776	14.0559248465132	21.2639664911577	36.0284074913302	39.1603818596928
gene-b0536	494.5709315441	1226.41789808231	292.162437881095	393.383380086417	309.84430442544	295.763936677153
gene-b0537	1466.04954707715	1631.77402473398	1217.84548848718	1437.77127274828	1252.58763378191	1302.59796501715
gene-b0540	8.83162377757321	12.9368976590961	14.0559248465132	9.81413838053432	7.20568149826604	17.5191182003889
gene-b0541	44.158118887866	22.4239559424332	42.1677745395395	40.0743983871818	46.8369297387293	43.2825273186078
gene-b0543	1137.07156136255	1459.28205594603	1012.02658894895	1302.82687001593	991.982152927959	1728.20948365013
gene-b4733	363.200527852698	552.836759965371	343.366164107679	411.375967117397	342.269871167637	606.985918825238
gene-b0544	92.7320496645187	82.7961450182147	70.2796242325658	159.479748683683	123.6975323869	137.061336508925
gene-b0545	163.385039885104	170.767049100068	106.423430980743	246.171304378402	254.600746272067	180.343863827533
gene-b0546	591.718793097405	686.51803577603	337.342196316316	504.610281732473	474.374031969181	441.069564103908
gene-b4588	55.1976486098325	33.6359339136497	34.1358174843891	61.3383648783395	34.8274605749525	32.9771636713202
gene-b0547	71.7569431927823	56.0598898560829	18.0719033740884	22.0818113562022	28.8227259930642	20.6107272945751
gene-b0548	6.6237178331799	0	16.0639141103008	3.27137946017811	3.60284074913302	1.03053636472876
gene-b0549	0	2.58737953181921	5.01997315946899	4.90706919026716	6.00473458188837	1.03053636472876
gene-b0550	8.83162377757321	5.17475906363842	1.0039946318938	8.17844865044527	4.8037876655107	7.2137545531013
gene-b4509	9.93557674976986	12.9368976590961	0	2.45353459513358	2.40189383275535	3.09160909418627
gene-b0551	44.158118887866	84.5210647060942	28.1118496930263	58.8848302832059	42.0331420732186	73.1680818957418
gene-b0552	11542.9322772882	8029.50114707895	10592.1433664796	12122.09658969	11762.0740990029	8251.50467238316
gene-b0554	83.9004258869455	100.045341897009	36.1438067481767	73.6060378540074	48.037876655107	69.0459364368267
gene-b0555	210.85501768956	259.600413025861	136.543269937556	228.178717347423	232.983701777269	216.412636593039
gene-b0556	982.518145255019	1208.30624135957	810.223667938295	1419.7786857173	1179.32987188288	2470.19566625483
gene-b4510	306.898926270669	399.318907744098	264.050588188069	486.617694701493	415.527633066675	725.497600769045
gene-b0557	2435.32025666581	3447.25199622713	2590.306150286	4981.49307298621	3732.54301610181	6781.95981627995
gene-b0558	27.5988243049163	43.1229921969868	9.03595168704418	22.8996562212467	12.0094691637767	24.7328727534902
gene-b0559	108.187391275272	104.357641116708	36.1438067481767	61.3383648783395	48.037876655107	59.7711091542679
gene-b4589	33.1185891658995	34.4983937575895	38.1517960119643	31.078104871692	12.0094691637767	8.24429091783006
gene-b0560	27.5988243049163	25.8737953181921	27.1078550611325	30.2602600066475	24.0189383275535	40.1909182244215
gene-b0561	78.3806610259622	68.1343276712392	54.2157101222651	44.981467577449	60.0473458188837	65.9543273426405
gene-b0563	25.390918360523	32.77347406971	16.0639141103008	43.3457778473599	27.6217790766865	20.6107272945751
gene-b0564	389.695399185418	475.215374010795	202.806915642547	507.063816327606	715.764362161094	863.589473642699
gene-b0565	77409.1824104292	109692.817711319	67067.8454051376	48687.1226609657	52230.3823401814	69303.5705280089
gene-b0566	202.023393911987	237.176457083428	129.5153075143	169.293887064217	94.8748063938362	163.855281991872
gene-b0567	697.698278428283	308.760624130426	646.572542939606	782.677535847612	839.461894547994	1725.11787455594
gene-b0568	863.291224257781	514.888526832023	1652.57516409719	1375.61506300489	1493.97796397383	2727.82975743702
gene-b0569	768.351268648869	608.896649821454	542.157101222651	1158.06832890305	1199.7459694613	1792.10273826331
gene-b0570	961.543038783283	746.890224851812	654.604499994756	868.551246677287	917.523444112543	954.276673738829
gene-b0571	375.344010546861	269.949931153138	440.753643401377	541.413300659477	652.114175593077	443.130636833366
gene-b0572	19.8711534995397	29.323634693951	36.1438067481767	28.6245702765584	36.0284074913302	47.4046727775228
gene-b0573	2.2079059443933	5.17475906363842	1.0039946318938	7.36060378540074	8.40662841464372	19.5801909298464
gene-b0574	76.1727550815689	112.982239556106	57.2276940179465	61.3383648783395	39.6312482404632	50.4962818717091
gene-b0575	130.266450719205	142.305874250057	112.447398772105	134.944402732347	160.926886794608	113.359000120163
gene-b0576	1046.54741764242	998.728499282215	866.447367324347	1391.15411544074	1180.53081879925	1855.99599287649
gene-b0577	1272.85777694274	978.029463027661	1389.52857054102	1463.9423084297	1526.40353071602	1315.99493775862
gene-b0578	13036.5806486702	20484.2837534127	16189.4134392875	11322.2443116764	14489.4245460966	14914.9528067193
gene-b0579	906.34539017345	832.273749401846	703.800236957552	748.328051515742	673.731220087875	947.062919185728
gene-b0580	273.780337104769	471.765534635036	259.0306150286	214.275354641666	236.586542526402	247.328727534902
gene-b0581	207.54315877297	544.212161525974	150.59919478407	187.286474095197	194.553400453183	177.252254733346
gene-b4700	7.72767080537656	6.89967875151789	13.0519302146194	13.903362705757	14.4113629965321	14.4275091062026
gene-b4415	11.0395297219665	14.6618173469755	13.0519302146194	22.8996562212467	21.6170444947981	19.5801909298464
gene-b0582	100.459720469895	145.755713625816	141.563243097025	109.591211915967	154.92215221272	164.885818356601
gene-b0583	111.499250191862	113.844699400045	107.427425612636	144.758541112881	190.95055970405	304.008227594983
gene-b0584	235.141983077887	165.592290036429	216.86284048906	283.792168170451	623.291449600013	477.138336869415
gene-b0585	97.1478615533053	54.3349701682034	131.523296778087	202.825526531043	246.194117857423	268.969991194206
gene-b4511	34.2225421380962	15.5242771909153	56.2236993860527	49.8885367677161	110.487116306746	95.8398819197744
gene-b0586	1429.61909899466	766.726801262426	1268.04522008187	1788.62671985238	2630.07374686711	3095.73123964519
gene-b0587	46.3660248322593	18.9741165666742	49.1957369627961	30.2602600066475	60.0473458188837	63.8932546131829
gene-b0588	155.657369079728	61.2346489197213	138.551259201344	126.765954081902	189.749612787672	226.718000240327
gene-b0589	242.869653883263	156.105231753092	193.770963955503	229.814407077512	258.2035870212	297.825009406611
gene-b0590	121.434826941632	68.1343276712392	97.3874792936984	125.948109216857	208.964763449715	171.069036544974
gene-b0591	224.10245335592	160.417530972791	380.513965487749	390.112000626239	690.544476917162	824.429091783006
gene-b0592	840.108211841651	532.137723710818	1037.12645474629	1033.75590941628	1337.85486484473	1838.4768746761
gene-b0593	264.948713327196	126.781597059141	455.813562879784	827.659003425061	1301.8264573534	1396.37677420747
gene-b0594	798.157998898179	287.199128031932	879.499297538967	1211.22824513094	2356.257849933	3005.04403954906
gene-b0595	922.9046847564	357.920835234991	1116.4420306659	1487.65980951599	2696.12582726788	3376.03713085141
gene-b0596	586.199028236422	199.228223950079	873.475329747604	885.725988843222	1714.95219658732	1980.69089300867
gene-b0597	567.431827709079	250.113354742524	558.221015332951	615.019338513484	1294.62077585513	1672.56051995477
gene-b0598	45875.869712604	48626.3484611663	31454.1478226008	30977.5099532915	28121.3729938996	15468.3508345786
gene-b4512	3520.50602833512	2555.46851759344	2341.31548157634	2146.84277074188	1967.15104902663	920.26897370278
gene-b0599	3428.8779316428	2579.61739322375	2478.86274614579	2253.16260319767	2051.21733317307	1135.65107393109
gene-b0600	189.879911217824	208.715282233416	122.487345091043	179.925870309796	141.711736132566	121.603291037993
gene-b0601	97.1478615533053	119.881918307623	50.1997315946899	80.9666416394081	63.6501865680167	105.114709202333
gene-b0602	79.4846139981589	72.4466268909379	68.2716349687782	53.9777610929387	93.6738594774586	64.9237909779117
gene-b0603	91.628096692322	120.744378151563	72.2876134963534	111.226901646056	72.0568149826604	104.084172837604
gene-b0604	1135.96760839035	872.809362067014	1154.59382667787	1731.37757929926	1421.92114899117	1652.98032902493
gene-b0605	114750.391694981	108666.490497031	108824.986140233	129491.831017095	103094.087089525	166115.248239723
gene-b0606	13431.7958127167	9208.48375374457	12994.7025206014	18737.6437030351	19807.217491817	23356.0761702126
gene-b0607	981.414192282823	1143.62175306409	801.18771625125	1670.85705928597	724.170990575737	1120.19302846016
gene-b0608	121.434826941632	174.216888475827	138.551259201344	105.501987590744	151.319311463587	133.969727414738
gene-b4734	24.2869653883263	34.4983937575895	37.1478013800705	38.4387086570927	50.4397704878623	39.1603818596928
gene-b0610	330.081938686799	275.124690216776	349.390131899042	507.881661192651	432.340889895963	380.267918584911
gene-b0611	3220.23081989763	2667.58829730561	2816.2049424621	2925.43108226427	2464.34307240699	3424.47233999366
gene-b0612	27.5988243049163	37.0857732894087	38.1517960119643	31.078104871692	30.0236729094418	42.251990953879
gene-b0613	16.5592945829498	36.2233134454689	11.0439409508318	16.3568973008905	19.2151506620428	5.15268182364379
gene-b0614	16.5592945829498	23.2864157863729	21.0838872697698	9.81413838053432	22.8179914111758	34.007700036049
gene-b0615	34.2225421380962	99.1828820530697	66.2636457049906	45.7993124424935	69.6549211499051	91.7177364608594
gene-b0616	14.3513886385565	33.6359339136497	28.1118496930263	31.8959497367365	36.0284074913302	23.7023363887614
gene-b0617	2.2079059443933	7.76213859545763	2.0079892637876	3.27137946017811	4.8037876655107	3.09160909418627
gene-b0618	27.5988243049163	104.357641116708	42.1677745395395	85.0558659646308	34.8274605749525	55.6489636953529
gene-b0619	284.819866826736	196.64084441826	326.298255365484	350.855447104102	313.447145174573	350.382364007777
gene-b0620	176.632475551464	87.9709040818531	188.750990796034	249.442683838581	218.572338780737	348.32129127832
gene-b0621	189.879911217824	261.32533271374	91.3635115023356	139.03362705757	163.328780627364	261.756236641104
gene-b0622	62.9253194152091	182.841486915224	73.2916081282472	26.1710356814248	60.0473458188837	52.5573546011666
gene-b0623	14714.5891664092	22775.8395587606	15831.9913503333	19417.2727858871	19609.0612506147	20010.955130303
gene-b0624	427.229800240104	603.721890757816	407.621820548882	389.294155761195	419.130473815808	433.855809550807
gene-b0627	624.837382263304	452.791418068362	583.320881130296	686.171841772358	493.589182631224	649.237909779117
gene-b0628	10093.442024794	9003.21831088691	13175.4215543423	12775.5546368605	11386.1777141767	12433.4212404525
gene-b0629	316.834503020439	360.50821476681	233.930749231255	315.688117907187	336.265136585749	281.336427570951
gene-b0630	2220.04942708746	2955.64988518148	1927.66969323609	2828.10754332397	2636.07848144899	4052.06898611347
gene-b0631	969.270709588659	815.887012366991	791.147769932312	1028.03099536097	1116.88063223124	1221.18559220358
gene-b0632	3739.08871683006	1763.73038085676	5109.32868170754	5334.80205468545	6320.5836208957	7793.94652644359
gene-b0633	1494.75232435427	1172.0829279141	2055.1770114866	2420.8208005318	2703.33150876614	3880.9999495685
gene-b0634	2884.62911634985	2910.80197329661	2874.43663111194	4065.50682413634	3792.59036192069	6714.97495257258
gene-b0635	2947.55443576506	3010.84731519362	3170.61504752061	4709.15073292638	5814.9849691007	6536.69216147451
gene-b0636	1548.8460199919	1303.17682419294	1879.47795090519	2388.92485079506	3234.15004580508	3785.16006764873
gene-b0637	862.187271285584	629.595686076008	1171.66173542006	1828.70111823956	1946.73495144821	2305.30984789823
gene-b0638	344.433327325355	227.68939880009	647.576537571499	505.428126597517	596.870617439704	704.88687347447
gene-b0639	879.850518840731	751.202524071511	1485.91205520282	1144.98281106234	1486.77228247556	1412.86535604313
gene-b0640	6120.31527785823	5107.48719581112	6025.97578062657	5882.75811426528	6327.78930239396	8568.90987271962
gene-b0641	11372.9235195699	7510.30032102723	12981.6505903868	12717.4876514424	12282.0841137945	18274.5013557351
gene-b0642	33642.9668276929	20489.4585124763	41106.5522136278	37135.0639422118	43476.6802667045	58323.205561824
gene-b0643	2957.49001251483	2188.92308391905	2343.32347084012	3195.31988772897	2500.37147989832	2146.60724773
gene-b0644	447.100953739644	477.802753542614	632.516618093092	611.747959053306	508.000545627756	638.932546131829
gene-b0645	0	6.89967875151789	2.0079892637876	3.27137946017811	18.0142037456651	20.6107272945751
gene-b0646	30.9106832215062	119.019458463684	28.1118496930263	77.69526217923	60.0473458188837	46.3741364127941
gene-b0647	6.6237178331799	11.2119779712166	5.01997315946899	11.4498281106234	12.0094691637767	8.24429091783006
gene-b0648	54.0936956376359	40.5356126651676	32.1278282206015	54.7956059579833	21.6170444947981	47.4046727775228
gene-b0649	177.736428523661	203.540523169778	137.54726456945	187.286474095197	136.907948467055	181.374400192261
gene-b0650	631.461100096484	852.11032581246	1078.29023465394	526.692093088675	826.25147846784	749.199937157807
gene-b0651	9349.37772153344	8114.88467162898	14030.8249807158	7713.91276709997	11770.4807274176	8507.07769083589
gene-b0652	2865.86191582251	3273.0351077513	1599.36344860682	2037.25155882592	1800.21942765013	1049.08601929387
gene-b0653	2619.68040302265	3198.86356117248	1311.2169892533	1884.31456906259	1676.52189526323	1076.91050114155
gene-b0654	2653.90294516075	2257.91987143423	1408.604468547	1973.45965935244	1891.49139329484	1256.22382860436
gene-b0655	12394.0800188518	9765.63281292964	8738.76927600361	10870.7939461718	9955.84993677092	6328.5238157993
gene-b0656	118.122968025042	127.644056903081	167.667103526264	148.029920573059	152.520258379965	104.084172837604
gene-b0657	3818.57333082822	3926.77966945762	3441.69359813194	3798.88939813183	5306.98442347294	5626.72855141901
gene-b0658	7782.86845398639	7004.89885247854	8455.64278980956	7767.07268332787	10367.7747290885	10068.3402834
gene-b0659	3828.50890757799	3628.36856345447	3619.40064797714	3411.23093210072	4351.03067803631	4718.82601409298
gene-b0660	6077.26111194256	5020.37875157321	7799.03030055102	6549.30167927657	9766.10032398324	8013.45077213082
gene-b0661	15877.0516461322	10824.7335012876	12621.2165175369	23882.7057490303	24320.3760035643	41077.1794980883
gene-b0662	2128.42133039514	2187.19816423117	2614.40202145145	2375.0214880893	2505.17526756383	2810.27266661532
gene-b0664	787.118469176212	689.967875151789	1337.32084968254	1338.81204407789	1507.18838005398	1832.29365648773
gene-b0665	1129.34389055717	967.679944900385	1784.09846087528	1845.8758604055	2042.81070475842	2417.63831165366
gene-b0666	1033.29998197607	728.778568129077	1796.146396458	2966.3233255165	2622.86806536884	2813.36427570951
gene-b0668	1219.8680342773	1184.15736572926	1666.6310889437	3228.85152719579	2803.01010282549	3069.96783052697
gene-b0670	616.005758485731	595.097292318418	915.643104287143	1781.26611606698	1509.59027388674	1661.22461994276
gene-b0672	568.535780681275	474.352914166855	481.917423309023	1227.58514243183	1040.02002958307	1352.06371052413
gene-b0673	260.53290143841	266.500091777379	274.090534507007	786.766760172834	553.636528450108	652.329518873303
gene-b0674	1745.3496490429	1072.90004586103	1696.75092790052	1828.70111823956	1901.09896862586	1077.94103750628
gene-b0675	8300.62239794662	7394.7307019393	7970.71338260486	7277.1836091662	6653.24591673231	7784.67169916103
gene-b0676	3115.35528753895	3034.99619082393	4330.22884735795	3425.13429480648	4442.30264368102	3622.33532202158
gene-b0677	5558.40321501014	6017.38233116754	5124.38860118594	4869.44832647511	4705.31001836773	4725.00923228135
gene-b0678	7898.78351606704	5979.43409803419	6605.28068322929	6641.7181490266	5496.73403626061	6076.04240644075
gene-b0679	10327.4800548997	8125.23418975626	6949.65084196887	8169.45235692978	7215.28907359706	5141.34592363177
gene-b0680	18983.5753098936	9019.60504792177	29914.0200572757	20541.8094753234	25719.4791611443	29855.6690225568
gene-b0681	737.440585427363	725.328728753319	265.054582819963	707.435808263515	480.37876655107	304.008227594983
gene-b0682	105.979485330878	57.7848095439624	74.295602760141	71.1525032588738	56.4445050697507	46.3741364127941
gene-b0683	4944.6053624688	5863.86447894627	7072.13818705991	8605.36366999851	7186.466347604	7732.11434455987
gene-b4637	1197.78897483337	1718.02000912796	1674.66304599885	2088.77578532372	2034.40407634378	1900.30905655983
gene-b0684	7278.36194569252	6572.80647066473	7330.16480745662	11758.9734696102	8529.12500011424	12161.3596401641
gene-b0685	211.958970661757	146.618173469755	211.842867329591	453.903900099712	491.187288798469	432.825273186078
gene-b0686	504.506508293869	329.459660384979	613.44072008711	592.119682292237	479.177819634692	413.245082256232
gene-b0687	4946.81326841319	2772.80839826625	6195.65087341662	5080.4523016566	6288.1580541535	4975.42956891044
gene-b0688	19233.06868161	13089.5530514734	19504.6037138008	19105.6738923052	20685.1096876891	18830.9909926886
gene-b0689	129.162497747008	142.305874250057	69.275629600672	114.498281106234	99.6785940593469	119.542218308536
gene-b0692	142.409933413368	122.469297839443	99.395468557486	108.773367050922	104.482381724858	115.420072849621
gene-b0693	87.2122848035354	85.3835245500339	78.3115812877162	80.1487967743636	96.0757533102139	115.420072849621
gene-b4590	8.83162377757321	18.9741165666742	19.0758980059822	25.3531908163803	12.0094691637767	16.4885818356601
gene-b0694	121.434826941632	89.6958237697326	110.439409508318	160.297593548727	146.515523798076	122.633827402722
gene-b0695	2096.40669420144	1693.87113349764	1778.07449308392	2480.52347568005	2471.54875390525	2410.42455710056
gene-b0696	267.156619271589	241.488756303126	277.102518402688	323.048721692588	306.241463676307	418.397764079875
gene-b0697	189.879911217824	117.294538775804	171.683082053839	210.186130316443	172.936355958385	181.374400192261
gene-b0698	24.2869653883263	20.6990362545537	41.1637799076457	91.598624884987	51.64071740424	98.9314910139607
gene-b4513	6.6237178331799	0	0	0.817844865044526	7.20568149826604	14.4275091062026
gene-b0699	480.219542905543	2779.70807701777	664.644446313694	1183.42151971943	976.369843015049	1885.88154745363
gene-b0700	333.393797603389	503.676548860806	560.229004596739	543.86683525461	688.142583084407	682.215073450437
gene-b0702	56.3016015820292	72.4466268909379	47.1877476990085	68.6989686637402	28.8227259930642	79.3513000841143
gene-b0704	99.3557674976986	65.54694813942	46.1837530671147	98.1413838053432	45.6359828223516	91.7177364608594
gene-b4514	38.6383540268828	47.4352914166855	17.0679087421946	49.8885367677161	21.6170444947981	46.3741364127941
gene-b0706	136.890168552385	128.506516747021	60.2396779136279	124.312419486768	97.2767002265916	96.8704182845032
gene-b0707	99.3557674976986	100.045341897009	110.439409508318	67.0632789336512	51.64071740424	45.3436000480653
gene-b0708	324.562173825815	380.344791177424	418.665761499714	315.688117907187	374.695437909834	349.351827643049
gene-b0709	290.339631687719	513.163607144143	290.154448617307	263.346046544338	318.250932840084	293.702863947696
gene-b0710	7408.62839641172	12859.2762731415	4352.31672925961	5121.34454490882	5579.59937349067	3587.2970856208
gene-b0711	6569.62413754227	7142.02996766496	4227.82139490478	4686.25107670514	4692.09960228757	3390.46463995761
gene-b0712	3273.22056256307	2966.86186315269	2346.3354547358	2231.08079184147	3007.1710786097	1809.6218564637
gene-b0713	1067.52252411416	1278.16548871869	988.934712415391	789.220294767968	1226.16680162161	481.26048232833
gene-b0714	1331.36728446916	2443.34873788127	1281.09715029649	1133.53298295171	1244.18100536727	1238.70471040397
gene-b0715	158.969227996318	384.657090397123	200.79892637876	147.212075708015	190.95055970405	182.40493655699
gene-b0716	327.874032742405	278.574529592535	181.723028372777	157.026214088549	127.300373136033	154.580454709314
gene-b0717	70.6529902205857	72.4466268909379	28.1118496930263	42.5279329823154	67.2530273171497	98.9314910139607
gene-b0718	97.1478615533053	98.32042220913	67.2676403368844	97.3235389402986	74.4587088154158	124.69490013218
gene-b0719	23.1830124161297	32.77347406971	14.0559248465132	64.6097443385176	49.2388235714846	34.007700036049
gene-b0720	212099.172689226	135658.896232813	78281.4614487594	125392.792553492	84953.7839176403	52216.2470644414
gene-b4735	9775.50356880134	8772.07907271106	4632.43123155798	7053.91196100904	4736.53463819355	3189.5100488355
gene-b0721	75916.6379920193	40509.7388698494	55846.1974044606	66045.8799215358	64640.9677740283	56901.0653784983
gene-b0722	65023.9340153549	32357.768424931	52321.1722518815	55612.6329781628	57271.9574951349	45097.3018568951
gene-b0723	277247.853390439	111851.554700701	198808.005023714	190848.188482465	194801.996464873	131903.502003457
gene-b0724	62893.3047790154	23974.6587418368	49307.1803669363	43998.4180496654	48138.7561960827	28493.2999483854
gene-b0726	291442.480706944	292234.168600852	222287.423485182	181959.032644297	148434.636970448	77019.1962907331
gene-b0727	176155.567867475	109589.322530047	118246.471765924	74848.34420401	55115.0568333206	35194.8779282165
gene-b0728	68622.820704716	43735.338686184	64978.5325761666	23826.2744533422	22343.6173792066	11360.6328847698
gene-b0729	91103.7190305286	41548.1405219529	64668.2982349114	27805.9075666489	17157.9285942878	13855.5614237781
gene-b0730	277.092196021359	216.477420828874	279.110507666476	245.353459513358	226.97896719538	255.573018452732
gene-b0731	73.9648491371756	54.3349701682034	38.1517960119643	106.319832455788	80.4634433973041	46.3741364127941
gene-b0732	769.455221621066	691.692794839669	645.568548307712	835.837452075506	780.615495645488	767.749591722924
gene-b0733	57097.551674983	25941.9296458633	53536.005756473	62638.7382137603	69329.4645355667	81538.0982500687
gene-b0734	41590.3242745366	15449.2431844925	41495.0981361707	45359.3119050995	51320.0645775671	57463.7382336402
gene-b4515	9957.65580921379	6966.95061934519	8267.89579364542	10521.5741887978	10621.1745284441	13435.1025869688
gene-b0735	8379.00305897258	6740.98614023298	7674.53496619619	8810.64273112468	9318.14712417437	12549.8718496668
gene-b0736	1937.43746620512	2694.32455246774	1519.04387805532	2379.92855727957	2222.95274221507	2862.83002121649
gene-b0737	2077.6394936741	1579.16397425366	2168.6284048906	2639.18537949869	3097.24209733802	3033.89905776146
gene-b0738	2689.22944027104	3727.55144550754	2636.48990335311	2707.06650329738	2772.98642991605	3155.50234879945
gene-b0739	8197.95477153233	10254.6475444435	6784.99572233828	7905.28846552039	7865.00135535739	10849.4868478644
gene-b0740	19709.976365599	15563.9503437365	18856.0231815974	21758.7626345096	21244.7509507211	25893.2567001748
gene-b0741	29479.9601695394	21181.151307316	26295.6234039305	27697.952044463	28361.5623771751	32319.6814706233
gene-b0742	25504.6255166592	11491.4149606531	22135.0696493626	23391.1809851385	25874.401313357	31296.3588604476
gene-b0743	1653.72155235058	1162.59586963077	1535.10779216562	1963.64552097191	1907.10370320775	2094.04989312883
gene-b0744	1296.04078935887	599.409591538117	1159.61379983734	2080.59733667328	1993.57188118694	2350.6534479463
