	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MMC_1	featureCounts on 30min_MMC_3	featureCounts on 30min_MMC_2
gene-b1228	4.45135184882835	4.45061747231829	4.44478075222816	4.30218404010482	4.30858126769293	4.51539468178276
gene-b4425	4.52878576733487	4.33864249715167	4.59971360242929	4.47774242687306	4.76502368504953	4.3415192777221
gene-b1229	1.51070485860768	1.49810587025815	1.49044329284981	1.49103850811439	1.59655190342416	1.52003230144316
gene-b1230	6.97659820080382	6.79593260611138	6.92283221604266	6.74592448456641	7.06412749613755	7.18507738788021
gene-b1231	6.00487708585	6.1455824719151	5.9801343213095	5.55309313493356	5.99450667632384	5.65263623578324
gene-b1232	10.5102359569925	10.7983352469426	10.2546171779231	10.3582910050954	10.5286633484862	9.96765118844864
gene-b1233	8.93044792128314	8.87935570600357	8.71106535021422	8.51870102092385	8.63434494104852	8.52088660441803
gene-b1234	11.2103668986239	10.8995364311263	11.5618878304902	10.8049903928805	10.7139836511671	11.1647859826669
gene-b1235	14.0134676643347	14.1411564210492	13.484034803043	13.5623160649274	13.8140791361539	13.3829392014624
gene-b1236	13.3072724273663	12.888427431207	13.4211216419476	13.0582346530645	12.9933077703562	13.3096577138686
gene-b1237	16.5725499338796	17.4981511804913	16.2070566645455	16.666608915478	17.7820641563887	16.4328725867559
gene-b1238	7.03218488084796	6.97054767492493	6.87322879637141	7.11418687347392	6.73290640002458	6.75282001485246
gene-b1241	18.3231898408897	18.5611459311743	18.1922407896375	18.5660858831646	18.6389986268907	18.0591645602266
gene-b1242	6.40447929079863	6.85775456895654	6.80376060787481	6.00409586878656	7.14878447272951	6.94890466647983
gene-b4711	10.651040240527	11.0531987659881	10.7057554681353	11.1300335804482	11.2776329168117	10.9306792350714
gene-b1243	12.7814696430854	12.925767183839	13.1234550356187	13.2202170185938	13.1445279729747	12.9867457451414
gene-b1244	9.30468648201858	9.27939986927239	9.75219051726544	9.63919798109629	9.48766624618036	9.67153984471376
gene-b1245	10.7657883951962	10.7350149307373	10.9827857133859	10.626262198318	10.6179412090629	10.7277326817833
gene-b1246	11.5272492764766	11.5519187043463	11.5935527573648	11.5585670004664	11.5565975908417	11.3639645160745
gene-b1247	11.3427503688789	11.2171095250869	11.5927897910646	11.4368897339633	11.3382036390046	11.3695218425425
gene-b1248	10.539021509834	10.6443282813504	10.0177834006243	10.4239833112376	10.8424096086343	10.5519148759313
gene-b1249	11.3989775874336	11.3395179309789	11.3334442963837	11.2290466916583	11.3343514880395	11.5339374025353
gene-b4595	7.19165434736659	6.92056229456862	7.07149845682959	6.96304531616539	7.10189415011589	7.36504028642811
gene-b1250	9.40454185960963	9.61581943394114	9.58852690738908	10.1167081279213	10.2469958562009	9.93609994039423
gene-b1251	6.61977763843389	6.6133954549456	6.62618647392368	6.43326524418931	6.38237448937087	6.61039888180442
gene-b1252	10.7342850871298	10.506239434309	11.0143602190418	10.9099689958068	10.525440320184	10.9569706366854
gene-b1253	7.36825631475813	7.64417403368308	7.47107506107208	7.50636262489646	7.57528061541386	7.52425414427133
gene-b1254	13.3430635351197	13.3724497042167	13.1725833646666	13.2950032587581	13.3072968591311	12.9874676963302
gene-b1255	11.4475732262599	11.0567488147399	11.6499630753713	11.3192241655239	11.3423672107233	11.3766430503401
gene-b1256	9.38626502278529	9.01522271060346	9.30317738719478	9.42906452597029	8.84351057561105	9.43769446169293
gene-b1257	8.86676869022192	9.60467624394281	8.82843258852828	8.90113159665721	9.05370871601528	8.58801377130408
gene-b1258	9.84432071237743	9.96442897136476	9.43022526258651	9.82471894257049	9.15918558454183	9.46929026117896
gene-b1259	9.6325248931835	9.74121443615519	9.5426364293453	9.72692785298454	9.18159961583618	9.91067745913628
gene-b1260	9.38979370264607	9.20731477701719	9.29092182161123	9.19159988236991	9.21679911237094	9.11312841931923
gene-b1261	10.3915368011274	10.4425402446635	10.2394976612145	10.2524352369975	10.0781080260857	10.0718636818733
gene-b1262	10.2566621977396	10.3497146863206	10.1097748345573	9.66067601146032	10.0111461968343	9.72247060567412
gene-b1263	8.03394522552373	8.05396938116457	8.02970314255621	8.21865094464409	7.95622984582641	7.71588566628963
gene-b1264	5.87616662991527	6.20434616589564	5.84580862111407	6.18546787834557	5.9157578002904	5.89027769370845
gene-b1265	0.139735506210284	0.139566103678947	0.13971075858589	0.152739441132635	0.191178497635539	0.139720734998353
gene-b1266	11.204627636968	11.344065189074	11.3277455833025	11.039103040622	11.1084859981182	11.1636728137434
gene-b1267	12.9019907641365	12.7860035240192	13.1984529450504	12.8568968869905	12.6500655476049	12.9672290689189
gene-b1268	11.2256788335113	11.2232918660617	11.2582334575228	11.0142766212112	11.0409290228897	11.2924560400038
gene-b1269	10.3999513652822	10.243436487369	10.1682947652212	10.3477002539166	10.0413568759648	10.2630031979925
gene-b1270	9.56794131282758	9.17634198902816	9.36776935912666	9.65490645814696	9.40673028652989	9.23448819703021
gene-b1271	9.31613093046158	9.10217041651339	9.2767595030186	9.77757289731509	9.22657218489089	9.36223238863001
gene-b1272	11.4468782978953	11.3149378855957	11.2676399781692	11.3931468672954	11.4236708739421	11.4830950373311
gene-b1273	9.2505324342192	9.54693750584634	9.07650614437241	9.26599036160918	9.37146764471432	9.73544387091782
gene-b1274	13.6847408642391	13.6839316468737	13.7982472092069	13.6587112555602	13.41287253728	13.7565114645735
gene-b1275	8.72642363174837	9.07440937976924	9.37519551394003	9.22056227362852	9.23700478469679	9.10423737407309
gene-b4522	7.9346737512799	8.04619251242385	7.90062982224412	7.94212986745396	7.68239777645108	7.88504863519928
gene-b4523	7.94469492372718	8.01080522455993	7.76295213543994	7.75394781272181	7.63476558942786	7.98317193531273
gene-b4741	9.06835372932176	9.21558380965981	8.70200737089914	8.28218955742056	8.81618931644716	8.9186329188216
gene-b1276	15.5742008291113	15.4923301298468	15.4715275210189	15.5985492467395	15.4750141223593	15.3511255880244
gene-b1277	11.7962997289937	12.2233271526073	11.5157463482273	12.0049523900323	12.2122395100445	11.5507768997863
gene-b1278	9.98132542953158	10.0043370726934	10.3219020136641	9.7405999657593	10.208333551879	10.0824129922671
gene-b1279	10.8432622054348	11.1000476177783	11.1144857826161	10.8945042075822	10.9718889225476	11.0975119640875
gene-b1280	11.1487828837543	11.2557870516766	11.1577880425095	11.6123898806093	11.1061281684703	11.7093065072126
gene-b1281	7.70714389756932	7.82460297501678	8.10774631524159	8.1770200794532	7.88791330196979	8.39469657019999
gene-b1282	6.52422477045222	6.49528225821386	7.17116864058869	6.82121847702647	6.62534240723458	7.00612028428642
gene-b1283	11.7010246604969	11.9664546711724	11.764995279154	12.1561170553545	12.054606215042	12.0000201009453
gene-b1284	9.53851622193745	9.77774666755154	9.30319268805347	9.46932473586428	9.98609404134999	9.4474779875226
gene-b4596	7.3706964246084	7.54695982540737	7.15628304946967	7.48720960142851	7.58482001297663	7.18438238780636
gene-b1285	12.9829274879099	13.0178583052728	13.2227855374419	12.670122193521	12.8757875462058	12.5802804842157
gene-b4672	6.92450454177522	7.17178188195453	7.24823833104342	7.20892311436106	7.13987271255949	6.95345538852477
gene-b1286	9.33399455890643	9.11790792519509	9.36881238339048	9.6378254153642	9.4050000324307	9.46072637324504
gene-b1287	9.06961798173947	8.91127035215187	8.9092331244683	8.76653452362857	9.06850221557743	8.97843223400511
gene-b1288	13.721439208892	13.9646786620324	13.6873269596835	13.9908129664952	13.8003477528595	13.7173734087429
gene-b1289	9.6811224162335	9.62812192535922	9.35950373897863	9.55431430599306	9.85923379902789	9.16092398064307
gene-b1290	11.2941513517467	11.6512664460616	11.1650152671258	11.1199669613221	11.4401067230713	11.0444080822673
gene-b1291	12.0871230899822	12.0464682124275	12.4170760892218	12.0829940945646	12.1558922889361	11.9672724693544
gene-b1292	12.7906161063407	12.7373501123558	13.1014674594156	12.8238833060987	12.7073452134378	12.653540428531
gene-b1293	13.2064372072081	13.0719069898702	13.3772636953189	13.1024444897816	13.0355377776818	13.0625208325903
gene-b1294	12.571697605347	12.6347430716342	12.7426590609514	12.612616912276	12.5431897316976	12.4589524191359
gene-b1295	6.67643496862828	6.55558189100582	6.71641313956832	6.58114639149224	6.56205290374207	6.64906327997702
gene-b1296	9.65138668320589	9.39893342431012	10.2119194201533	9.39248585219577	9.34347380046445	9.32817923889529
gene-b4742	7.51551687046255	7.86275857475642	7.32365353475092	6.88998634309514	7.75086115387559	7.11389034751328
gene-b1297	11.4346907747179	11.6279305191188	11.6232206285522	11.0314230510654	11.6170187892767	11.0297056956806
gene-b1298	11.0260136879399	11.1086159263368	11.3913428113355	10.8894774604675	11.2426892710719	10.8276069993174
gene-b1299	11.9466729103617	12.1307929262639	12.0156902311702	11.4926642119872	12.0063625373801	11.6730582782778
gene-b1300	7.64178725669404	7.80606255659043	8.05187605060999	7.73910374115102	7.61411019518873	7.76612520082583
gene-b1301	8.16500457902113	8.2594910471696	8.36086555599086	7.54778800427168	8.21827845557404	7.71216164880616
gene-b1302	7.96754578855937	7.82799226683313	7.86796003936545	7.46802404295552	7.78705268704355	7.59296147448355
gene-b1303	8.11087218729397	8.64276515178276	7.96308774814226	7.95195838120626	8.20152589791433	7.59090602379675
gene-b1304	12.4176769709783	12.019585377997	12.4539017443152	12.456140830561	12.4621240362114	12.653442480418
gene-b1305	10.6753577087188	10.2742094374799	10.7373980643821	10.5476380537888	10.5352740958947	10.6868894635103
gene-b1306	11.2001145709256	10.5873945912326	11.2057960394038	10.8359854276856	10.7821983236843	11.046251899703
gene-b1307	10.5411663903291	10.0492498646145	10.8634729533347	10.4836024948847	10.2404301628301	10.4008230054937
gene-b1308	10.4314967985527	10.4136532860926	9.77319165102509	10.3196485014402	10.573464826528	10.1196304862089
gene-b1309	4.03081751931514	3.86751040751726	3.8086826190719	3.81366193838838	4.04977931940626	3.81934098546849
gene-b1310	3.61593159932744	3.85530626902962	3.52288460640074	3.59151236034294	3.61329858441219	3.66063418376278
gene-b1311	5.87259642380728	6.07725030328827	6.27999419971807	5.92261914448363	6.26862354273597	6.09921192520744
gene-b1312	4.91308232461449	4.82367913288528	5.01651742375212	4.6212877964664	4.67733661254012	4.5666270678386
gene-b1313	6.35635550384698	5.77180857611837	6.40857608995729	6.3995554571055	6.13697471278928	6.52066147353515
gene-b1314	6.82622310884905	6.42432867258838	6.63745169963196	6.22749468905347	6.75819070762874	6.73573945610771
gene-b1315	5.36999502086464	5.29512260794783	5.25288120555587	5.24365805920303	5.59337355985455	5.27115697249355
gene-b1316	6.51335934603785	6.68613262578639	6.59731506179573	6.89033388068077	6.54810137778304	6.55833498791403
gene-b1317	6.60564401677374	6.42725650288457	6.68323183072318	6.22230086380276	6.36566358620483	6.12631776849092
gene-b1319	2.98375505309629	2.91551521243083	3.22982230279435	2.92388702919607	2.9636632789618	2.91895500785621
gene-b1320	5.12382691663576	5.23544652505635	5.50422869394953	5.3205885597931	5.308055937289	5.13746933555559
gene-b1321	12.5371344810623	13.2348565261939	12.6978170940298	13.2596772373661	12.9880064882051	13.0888039139964
gene-b1322	11.9886890062658	12.5004620595026	12.4020078836387	12.7442724669041	12.39605613648	12.6805344415951
gene-b1323	12.5571470875653	12.3891628403108	12.5572671939709	12.4081743699525	12.3147574110401	12.4525639905241
gene-b1324	12.2534375642435	12.2594724729253	12.3586573104277	12.1676464816643	12.2686843392289	12.1407981594386
gene-b1325	12.3716821077913	12.4190324178195	12.1796533144656	12.091048572857	12.3432506910075	12.1443444952997
gene-b1326	13.1164377118952	13.2086739307471	13.2674186110753	12.9603577378838	13.1129975629694	12.7107136084661
gene-b4525	6.33063815214421	6.57409598242708	6.48943855969963	6.12073911797681	6.57833090988907	6.00105561317331
gene-b4673	5.36140117894098	5.27773163652553	5.42669007690633	5.04673289410806	5.4568223295705	5.24190144637745
gene-b1327	7.93943534238718	7.96520750167299	8.376898795601	7.83943818665775	7.74090414032645	7.91626150293506
gene-b1328	8.32364228002297	8.1530242678267	8.11136918609335	8.12517136640344	7.96109246967857	8.08117620849497
gene-b1329	11.0485686998582	11.3566346368731	10.753994660685	10.900846983018	10.6245137495824	10.7022443506635
gene-b1330	8.27975344656957	8.50786945136564	8.40059601499489	8.46699769193546	8.72933031592571	8.62577801696411
gene-b1331	4.45363444643561	4.54027582794917	4.29387541790746	4.2588859595598	4.84658779106038	4.31586200924184
gene-b1332	9.71557248150276	9.97151743802064	9.7885828046993	9.89475537244709	10.1125010611197	10.0644356234555
gene-b1333	16.1402189255675	16.1426594302858	16.1352470700168	16.0685363883179	16.340041817541	16.0338103970844
gene-b1334	14.6692582586039	14.6776026467969	14.3172025983426	14.7036345363093	14.6399018490506	14.4629790323168
gene-b1335	6.70420035108634	7.0055968144302	6.97525327038604	6.68207426237003	7.04373430563141	7.12810538633894
gene-b1336	6.47866534696967	6.78761244965214	6.65172409931023	6.18225192962	6.49792419297419	6.52617798415682
gene-b1337	8.62018172184978	8.97649743942228	8.55687818066432	8.72521012555614	8.82589215864534	8.60688325706118
gene-b1338	7.22295452265612	6.75202099353347	6.9829480875699	6.81705851099714	6.7809325119178	6.94615133883535
gene-b1339	8.14745690089544	7.43965306770052	7.89688271224817	8.14197380341768	7.77181046704616	7.67715740649794
gene-b4426	7.49178160126277	7.57482351018357	7.54417106992862	7.69920596654755	7.53310740077117	7.33455271003748
gene-b1340	10.3710660501475	10.3570073383011	10.2828140331535	10.5565597424794	10.3500429972126	10.1527300405322
gene-b1341	11.2125246243589	11.5365951853566	11.1870163564724	11.4857998453189	11.3787119748741	11.5069655158829
gene-b1342	10.700009441989	10.6559472628507	10.6582461490975	10.6955528870863	10.4289732958029	10.5662607741573
gene-b4699	5.95567915206539	6.20657681129839	5.91852026773156	6.13602985294038	6.31655121324919	5.75922566349208
gene-b4743	7.17610549765822	7.29222128107896	7.69112919749262	7.39106637024097	7.06878600209595	7.55012795369153
gene-b1343	8.77005069340537	9.09380582201763	9.02382996599077	8.95155391400122	8.82580723223906	8.91948903660043
gene-b1344	10.7571616503546	10.8095767209363	10.73956729899	10.7474845259467	10.7689466268354	10.6975604811741
gene-b1345	9.77754374673774	9.97748533785422	9.77037844400459	9.71732948238215	9.8045779360013	9.79147114841503
gene-b1346	4.76105347880531	4.64741834842823	4.45276111121701	5.00945785046196	4.55954293947156	4.72473372207553
gene-b1347	5.35278310535775	5.27557929737366	5.14184105251694	5.49052194799453	5.13316596032124	5.31386173897068
gene-b4714	5.04066412157864	4.93623994910858	4.85666647676901	5.17317228957971	4.77277157331925	4.90050658150349
gene-b1348	3.11621721552646	3.10178274199032	3.19371409911961	3.27965232729712	3.10905546771534	3.30087867384249
gene-b1349	6.76147243073259	6.82834065158385	6.76451563126902	6.29550485105518	6.39167569391977	6.66905610709287
gene-b1350	8.13542751703156	8.11155573963128	8.10197591252461	8.04388762389798	8.2911603627095	8.46829243899868
gene-b1351	3.53843572566448	3.72681696221792	3.57783705446632	3.73178017931856	3.59452144941239	3.7060067425671
gene-b4526	4.21099583461953	4.04695314994304	4.21399716869071	4.22419119109406	4.04498569179699	4.4399598128037
gene-b1352	4.31100630970283	3.96780810491315	4.08097540340382	4.19325271041759	3.98374600134696	4.29103953093675
gene-b1353	4.95464391236689	5.41436526529906	5.13566671800337	5.33025902522745	5.38681087153871	4.90132630261474
gene-b4527	3.76177048668939	3.89229929744845	3.87480900425324	4.0240175063427	3.71699903565015	3.77961967887332
gene-b1355	3.16211234233095	3.19552433783627	3.2270204434921	3.29709581390901	3.30039320524835	3.19077657922637
gene-b1356	8.34271733289761	8.6994308731299	7.54669421227725	8.12907989132943	8.8945276798737	8.27373601587726
gene-b1357	6.70391580135886	6.81643230460443	6.60022540242205	6.51115511071805	6.67478089802812	6.63493233673664
gene-b1358	6.31513032501142	6.16144920667139	6.7682559915416	6.19489038602315	6.084398968397	6.48728876033127
gene-b1359	6.95064584736331	7.30541428738487	7.18350688055296	7.38070465798431	7.27873272065882	6.84982207725735
gene-b1360	7.27938311515783	7.31301652365796	7.50877209385088	7.32473979949711	7.54826187372237	7.07942709070045
gene-b1361	7.72928549813247	8.01280932932383	7.899679204276	8.04164309749078	7.77318972203069	7.95205415019141
gene-b4528	6.72120136017218	7.25349539875728	6.60269168537801	7.155368585731	6.65674063461023	6.79694493316796
gene-b1363	7.70120263296807	7.75638318523996	7.47294612316935	7.77365286729365	8.09509604548515	7.67402928122196
gene-b1365	4.57599986434371	4.79436136273448	4.60471540890908	4.58318503199591	4.55604527525809	4.7299747641392
gene-b1366	6.34798644217819	6.40278745735642	6.20585154756284	6.58921747429523	6.42361399407628	6.7492494354209
gene-b1368	8.62262022698656	9.15226758172174	8.67316179709678	8.86652842751739	8.71038052554003	8.78523428188941
gene-b1370	7.76239779232191	7.54988763655977	7.57906785566578	8.15739966193161	7.85067152137284	8.01643323515237
gene-b1372	9.28606564942603	9.35988137475922	9.30263013368332	8.98261502030246	9.21290741432374	9.32326314181915
gene-b1373	3.71361695681102	3.75400935119547	3.73630475615316	3.6600428851253	3.70642186236236	3.79607392792806
gene-b1374	10.1787162284387	9.97376553572152	10.248020058803	10.4668260479972	10.1895723553366	10.18093707452
gene-b1375	4.54574217267422	4.70430135729768	4.30289430827299	4.58286136342675	4.49997352260574	4.4219450515317
gene-b4744	6.02002034915029	6.43998631674443	5.91382049691012	6.31689528447047	6.18741379553344	5.78490718791008
gene-b1376	14.4748368388685	14.4896344352848	14.7142094716541	14.6355199002253	14.7301441501646	14.7965811486113
gene-b1377	6.63321939490171	6.63955544688273	6.79238954572771	6.82860934233849	7.23931063764754	7.15297861139624
gene-b4427	12.4357770100845	12.8424948898285	11.401072158138	12.0433078902079	12.7537380165734	11.8175990697884
gene-b1378	16.4637594879675	16.5983183354627	16.1801843442003	16.3414079191556	16.5570528841956	16.0702449335279
gene-b4529	10.9771410825461	10.9944295554525	11.1638050182882	11.2215391104114	11.5102285609609	11.338105655604
gene-b1379	11.2044202138307	11.4956424630753	11.0604065826333	11.0388668673562	11.5850827038085	11.2610704600452
gene-b1380	13.422902364328	13.6841766640951	13.8344104972353	13.7670172990887	13.7175616823098	13.5353831834345
gene-b1381	10.2612775208377	10.5150606302399	10.3929581529159	10.3853042434769	10.4250387996809	10.2435077255585
gene-b1382	8.56089985457364	8.51705807982765	7.90049787340464	8.10200878300626	8.49189860448721	8.13865240124984
gene-b1383	8.42477380278659	8.33493789858567	8.14836193344246	7.95573469156707	8.20707222736315	7.73052564909134
gene-b1384	10.3785231692993	9.82030116461363	9.83872201118194	9.76627295640396	9.84532595460471	9.70876077461516
gene-b1385	10.9723724269312	10.6761085083248	10.8428877533321	10.813412668183	10.8388172227837	10.6936144009818
gene-b1386	8.32416967907087	8.21031052533012	8.38739026775956	8.17008193317062	7.99451801807285	8.25355796366645
gene-b1387	7.86570159670263	8.10394498697648	7.65258107690604	7.67999946861931	7.81580808242723	7.80084970108431
gene-b1388	6.47909486904453	6.72770172684532	6.4592046065328	6.17062133277537	6.35640863376638	6.36699137599666
gene-b1389	4.69943353870228	4.324289625752	4.5308129700828	4.58484065027887	4.35276261508008	4.50926268379629
gene-b1390	6.96742376361298	6.78616227835724	7.10398615741087	6.91228784749817	6.73382938830079	6.77011869175118
gene-b1391	5.69919515273602	6.08834042033429	6.24184425710122	5.75405060743231	6.25412174965847	5.77478611155583
gene-b1392	6.23355957140964	6.57226837749278	6.23004669203737	6.73189683276847	6.7465534910253	6.37057301365214
gene-b1393	5.60404899694895	5.42735390691307	5.81127863983798	5.88147650595556	5.29834670858146	6.00104776987061
gene-b1394	6.03786579791712	6.33206948015919	5.95095671315958	5.88516928273705	6.02732774873053	6.20519425910026
gene-b1395	7.93751509871726	7.84812035607273	7.63247820112393	8.10878427054124	7.6030605298203	7.72352608010297
gene-b1396	6.2532539841952	5.848018261369	6.02498172744766	5.65544834492891	5.9516578016062	5.69715248917293
gene-b1397	11.240799123233	10.8641600287073	10.9816887651287	11.0834757714145	10.9657275507368	11.0418562391794
gene-b1398	11.2303018404736	11.0272267129644	10.9281864251079	10.927285586865	10.8750457465296	10.7754682998707
gene-b1399	11.0878574552423	10.8216745356184	10.7520742356024	10.7148982769679	10.9207978231151	10.5501349040536
gene-b1400	10.7155217979195	10.6234843115592	10.0785611097539	10.3496558101674	10.443380416408	10.4390154466612
gene-b4674	-0.0683311210107117	-0.0525507429436191	-0.0585298941191392	-0.0681516513468858	-0.0386660669931029	-0.0683438156223553
gene-b1402	6.19136375675489	6.22477646721686	6.09529540765424	6.1481263079293	6.29039475279948	6.44919593462784
gene-b1403	5.50728291246607	5.78247985208096	5.76772910192909	5.32369089016127	5.42114636755831	5.74581860999372
gene-b1404	6.02922498610847	6.41121792427736	6.37870289122801	5.74376622005256	5.93417641156533	6.08350561396362
gene-b1406	11.3835838507814	11.2831867877548	11.1340316471907	11.2193848374511	11.2372045501065	10.9123553927705
gene-b1407	6.95783117578967	7.07016802234185	7.03469676731487	7.45108623918107	7.18977546480929	7.30835034434706
gene-b1408	4.86717928599699	4.57122493924076	4.72541757964942	5.12388850439317	5.01854012448831	4.65089527972197
gene-b1409	4.18388769389764	4.16761396703321	4.06429845747551	4.1859473267272	4.16545651447621	4.23679046366105
gene-b1410	7.24658728939709	7.19175715088221	7.20566547442394	7.11030057701944	7.57145899463664	7.56283436082668
gene-b1411	8.19880393468426	8.19811274700007	8.29758648530405	8.22579601015021	8.12336053806063	8.50499767103976
gene-b1412	8.88477082896528	9.01156423480079	8.92028098719108	9.18284006260964	9.22698259549306	8.6629608795398
gene-b1413	13.1210288028955	13.0833691134645	12.9215972792743	12.8614026947378	12.9420305801188	12.780221063999
gene-b1414	10.8343496462961	11.0798957998896	10.883015901866	10.9992125556458	10.897630625601	10.862244835612
gene-b1415	15.5079168882311	14.665796244731	15.1672041187521	14.9217113279102	14.5856081172129	14.7882851326308
gene-b1418	7.65924143463651	6.93967278659069	7.27751787525297	7.41161704478299	7.01880326089681	7.47366620253969
gene-b4597	5.96965591370052	5.87434192087899	5.54946960205738	5.97993856308582	5.71637595568584	5.80637927698469
gene-b1419	9.92324145133524	9.72160003089738	9.2286284219469	9.11742690940129	9.68782101188638	9.79107275160197
gene-b4428	12.071347090242	11.9745870494903	11.8139307047283	11.3925829523127	11.8374993537907	12.0477602404082
gene-b1420	11.9117653501326	11.8449874109519	11.721693285397	11.2268683191066	11.6392011702051	11.9413088276762
gene-b4429	10.8804554392606	11.0143865802081	10.6271378714192	10.1348761841832	10.5877913998426	10.944508866503
gene-b1421	9.64289023654476	9.47059225104899	8.90092245468651	9.03656086835514	9.05507606393257	9.18197293530961
gene-b1422	10.0929617029927	9.86641780892715	9.97209183462013	9.92064244638799	9.92829915189687	10.080076538539
gene-b1423	12.8767801197299	12.4761380460054	12.699167068506	12.5963157504634	12.4352623196251	12.3986052600087
gene-b1424	10.6362177811559	10.7287415691559	10.6317926221889	10.6817653857442	10.5290907035031	10.8285324980474
gene-b1426	8.58589049577963	8.62047937139827	8.6149724179686	8.75473505600589	8.74858138942647	8.4637463470644
gene-b1427	9.07312680483958	9.31748055371199	9.27468794788788	8.9054825308068	9.08945863673341	8.91570841676982
gene-b1428	10.6070289299145	10.7685432114921	10.806068195461	10.2348725178937	10.4678140114474	10.4543827793633
gene-b1429	9.19833302736978	8.94607921439409	9.25830406019985	8.99749063636532	9.30676555352709	9.11391426747522
gene-b1430	7.56789647634463	7.59041433471732	7.61646065978004	7.50524739674301	7.73951997409303	7.48652808896135
gene-b1431	14.0762207034043	14.0946521190414	14.1550578084537	13.9347443940396	14.1686204051181	14.0146510117395
gene-b1432	9.15266675437891	9.28361202090745	9.01874456953976	9.24402525201787	9.23991870695333	8.91433295321709
gene-b1433	8.60216277996094	8.45786929381789	8.59152460047314	8.63957007041667	8.76121501147596	8.324575304324
gene-b1434	6.87638276597555	6.86123645605612	7.01372644295756	7.09562674824577	6.97788712979851	6.8580541883223
gene-b1435	9.10385074890203	9.23477335127924	9.07040863470669	9.39018723921415	8.99721451643309	9.28082532301685
gene-b1436	9.11926025103446	9.2580953297746	9.08254699905763	8.60403237765272	9.13727563099592	9.26325757992833
gene-b4532	9.27187605741128	9.39556974512674	9.09391024295836	8.90768077192863	9.73521429151555	8.73245494226934
gene-b1438	9.82025416101978	10.1736052109169	9.57526483216371	9.72176443187921	10.3716692264447	9.39592404792369
gene-b1439	9.10716299324238	9.0942457592429	9.25572403680486	9.07301121738098	9.30221969438564	9.10132622896871
gene-b1440	13.4279343814002	12.9665880112875	13.1674849995899	12.7995871986917	12.9884761071809	12.463947251228
gene-b1441	11.7701838906694	11.3672872968496	11.5997323379015	11.1432489031253	11.3061437529499	11.0770678418893
gene-b1442	10.4029186896307	9.94643694263523	10.340015680534	9.88073006430105	10.0700601743259	9.82052116266446
gene-b1443	10.0149358301613	9.37407111309923	9.91540535413927	9.25207588332673	9.37278206314228	9.27083538793793
gene-b1444	11.438957712157	11.3993856345288	11.3740067514986	11.0969106389848	11.2764869235372	11.0386871798481
gene-b4598	8.4284807909917	9.3379551396856	8.71790998538587	8.54045418295017	9.09686128867951	9.08964925332393
gene-b1445	5.7473538283598	5.99018686310056	5.7369913961317	5.68218367491961	5.70593334842198	5.82180462190459
gene-b1446	11.1168650586561	11.3593535325389	11.2851454549427	10.9712701179117	11.2219079036765	11.1068658237631
gene-b1447	9.90316935248518	10.1756219350596	9.78035775614637	9.55590171486162	10.003430704372	9.88949045714922
gene-b1448	8.6125897146259	8.68137682784359	9.11211772186376	8.57699771547882	8.90316301466999	8.72013222076245
gene-b1449	12.1583304670769	12.2737227940719	11.9389568676849	12.183422016859	11.8623080646835	12.1360527658471
gene-b1450	8.47297874629884	8.79142497680211	8.66342694781724	8.64757207182221	8.42256815287074	8.70487256698889
gene-b1451	8.32498236409388	8.49391532933511	8.4906750906786	8.75110718854199	8.56177920390843	8.65107338382958
gene-b1452	11.208029233822	10.9890489967143	11.0778066321888	11.1229129187753	11.2949385058577	11.2594621617704
gene-b1453	7.25587723205835	7.08961094759637	7.64159328451451	7.55300066268585	7.22556571270085	7.8129763186033
gene-b1454	10.377120780073	10.890113819701	10.6590757136557	10.7973562150834	10.3711388963214	10.5679234452425
gene-b1455	4.57589490664825	4.66998907368177	4.40220248004242	4.36105357281208	4.59388645314295	4.44887205913406
gene-b1457	6.58197251623418	6.65715532240294	6.60860771197134	7.12327133995351	6.72862313168292	6.28891836505597
gene-b4745	6.15689606873959	6.14804767128831	5.82303618234066	6.28808138842402	6.20143686695569	5.72015930808535
gene-b1460	5.7871438123854	5.72273129216577	5.66008181328567	5.72270486241294	5.7213538875218	5.47546824123679
gene-b1461	8.0339929476039	8.09372900702911	7.50264808607647	7.64500213220467	7.76813033615361	7.96664867334592
gene-b1462	10.2544290185714	10.1945755892125	10.4578022869931	9.98795915417319	10.1945061566835	10.0719430856816
gene-b1463	10.5032895011365	10.4412008962217	10.3508872629592	10.4901898022725	10.6374325676443	10.6831340153684
gene-b1464	8.59170795653306	8.52613723668893	8.97487275229576	8.89651770434133	8.87638835444346	9.20382338929857
gene-b1465	8.28036079212241	8.47729946228335	8.51268371963659	8.19114379964785	8.27730720466943	8.09101918226802
gene-b1466	7.52019692597918	7.71652092922055	7.2604567671123	7.88768340048379	7.39560107185145	7.05122247502716
gene-b1467	8.76951200334324	9.17242712804345	8.38757201496579	8.37775741908797	8.38926098240957	8.50175246030334
gene-b1468	10.9279587419623	11.0017916583287	10.5578122178776	10.6234531877319	10.3205528994403	10.2610565026076
gene-b1469	9.1420924311269	9.18804924602507	8.61623108599203	8.57975823533831	8.30505774163454	8.37969265599512
gene-b1471	2.37692200037067	2.35811468118943	2.36586887358908	2.35350890541926	2.42690796339374	2.37596503617548
