Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016829~lyase activity	157	4.8233486943164365	2.1571622538184943E-4	B4122, B1493, B1097, B1096, B3946, B0954, B0714, B3708, B2738, B4477, B4478, B3389, B3788, B0036, B2730, B4117, B4471, B4196, B2053, B0708, B1919, B2965, B0823, B2329, B0825, B1517, B2441, B2440, B3771, B0781, B3772, B2687, B0783, B3137, B1633, B2963, B0269, B4381, B1394, B1393, B0611, B0339, B3846, B3209, B0615, B0616, B4015, B1264, B3960, B1263, B1387, B0693, B2871, B0331, B2478, B0211, B3843, B2599, B0334, B4139, B1260, B3041, B1262, B1261, B4098, B4131, B0963, B2746, B3956, B1814, B1131, B2341, B1651, B3951, B4160, B2261, B3990, B2263, B2262, B0481, B0633, B2779, B3902, B1967, B0118, B2813, B2938, B0350, B0352, B0870, B0475, B3225, B2810, B2777, B4039, B4392, B3062, B3061, B2096, B0072, B1281, B1680, B2373, B3581, B2097, B2800, B0505, B2925, B0507, B0340, B0186, B2245, B2366, B1276, B3058, B2247, B2765, B2041, B3091, B0897, B2558, B2838, B3806, B0131, B4335, B3403, B2797, B3126, B1622, B3008, B3368, B3128, B4297, B3517, B0369, B3639, B1612, B2701, B1218, B2428, B1693, B2023, B3994, B0120, B2022, B4167, B4322, B3997, B1851, B3635, B1850, B0004, B2788, B1611, B2787, B3117, B0126	2711	170	3299	1.1238375246815806	0.3501719645595911	0.04791297050425745	0.04772122274836247
GOTERM_CC_DIRECT	GO:0043190~ATP-binding cassette (ABC) transporter complex	96	2.9493087557603688	2.3881463979766275E-4	B2180, B3270, B1291, B1290, B1293, B4485, B1292, B4086, B1294, B4087, B0831, B3749, B0832, B1329, B0914, B1484, B2177, B0153, B1483, B4035, B1486, B0792, B2179, B0793, B2211, B1243, B1441, B1485, B2178, B1125, B1487, B1124, B3269, B3544, B1126, B0830, B4231, B4033, B3020, B4034, B0590, B2131, B4230, B4032, B0151, B1918, B0829, B1917, B1711, B1516, B0262, B2201, B0066, B2200, B0067, B0861, B0862, B0588, B4261, B3450, B4262, B1709, B2679, B0810, B0855, B0856, B1900, B0857, B3728, B3485, B3201, B3486, B3568, B0653, B2678, B0654, B2677, B0765, B2306, B0886, B0887, B0128, B2308, B2307, B1859, B1858, B3476, B3750, B0760, B0365, B2148, B2423, B0366, B2422, B0367, B2424	2394	102	2976	1.1699837829868789	0.04641793349933221	0.047524113319734884	0.047524113319734884
GOTERM_BP_DIRECT	GO:0008152~metabolic process	110	3.3794162826420893	2.544409189530499E-4	B1491, B3396, B0556, B0798, B1767, B3428, B0714, B1927, B1241, B4239, B4119, B3786, B3940, B1081, B2052, B4232, B0271, B0030, B0149, B1238, B3531, B2286, B1197, B3772, B2324, B3656, B0025, B3932, B2961, B1633, B2600, B3053, B3571, B3052, B0732, B3846, B2519, B3564, B1264, B1263, B1387, B2234, B2478, B2599, B3721, B4254, B0171, B1262, B2988, B2901, B3956, B2463, B2341, B2102, B3430, B3431, B0167, B1014, B4006, B0720, B3076, B1207, B2132, B2498, B0595, B0199, B2255, B4390, B1316, B3730, B3056, B4024, B0980, B0586, B0344, B3338, B1676, B2162, B1107, B0414, B2836, B2716, B3926, B4213, B3403, B0651, B1982, B2675, B3368, B2153, B3080, B1734, B0369, B3639, B1854, B0403, B3878, B1617, B0529, B3519, B3916, B0120, B2022, B4167, B0002, B3635, B2026, B1850, B1611, B3117	2712	119	3407	1.1612565380134354	0.36020062728731184	0.14876312394788319	0.14859349666858115
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	174	5.345622119815668	2.9851001516166087E-4	B3390, B3671, B4483, B4362, B3826, B2976, B3784, B4478, B0550, B1763, B3789, B0675, B1764, B1489, B3380, B2690, B1084, B4232, B2293, B2051, B3385, B2296, B4196, B0822, B3812, B1636, B2607, B0383, B1593, B3774, B0142, B2563, B1199, B0420, B3931, B2048, B0388, B3932, B4226, B1236, B2567, B3930, B3053, B4143, B4383, B3176, B2086, B3724, B3449, B1702, B0616, B1706, B0174, B4258, B3565, B1263, B0331, B0697, B0214, B3041, B0052, B3164, B3715, B0688, B0446, B1813, B2747, B1812, B3956, B0726, B0728, B3399, B3430, B1136, B2467, B4129, B0200, B3712, B1652, B1897, B2261, B2780, B0085, B0918, B2779, B2416, B0238, B3988, B2418, B2935, B1207, B0757, B1727, B1849, B2938, B0593, B2011, B0231, B2498, B0077, B0595, B0474, B2533, B0871, B2777, B0114, B4390, B3183, B3064, B0073, B2373, B2890, B4394, B2251, B0905, B2889, B3859, B0469, B1714, B1955, B3857, B1713, B1317, B0507, B3730, B3056, B0583, B2245, B1277, B2761, B4388, B2247, B0344, B1676, B1865, B2954, B0778, B1507, B0417, B3642, B4214, B3640, B1584, B1342, B3403, B0893, B0134, B2312, B3126, B1344, B3885, B2798, B0091, B4055, B4177, B0369, B1854, B0766, B2827, B2947, B3916, B3993, B2265, B0120, B2264, B0242, B3992, B3998, B0124, B0125, B2942, B3996, B2787, B2820	2711	190	3299	1.1144188394261196	0.4492707925313758	0.05967215203081601	0.059433344018686676
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	153	4.700460829493087	3.6999343455074466E-4	B4084, B3390, B2060, B4240, B2218, B1129, B1888, B3947, B0679, B2737, B2219, B2615, B0394, B1640, B4112, B3026, B3668, B2216, B3940, B1764, B4194, B4195, B2296, B1238, B1119, B1636, B1198, B0142, B3650, B2168, B1199, B2167, B1993, B0025, B0388, B3899, B2169, B1511, B3897, B4385, B3052, B3693, B0063, B2086, B0619, B1703, B0613, B1702, B2518, B0570, B3564, B2078, B4016, B2750, B3722, B0695, B2874, B0731, B2070, B0171, B3835, B1817, B3959, B4125, B2100, B2066, B3950, B1098, B4003, B3953, B2103, B3437, B2469, B0323, B2501, B2380, B4042, B2383, B1609, B2933, B3869, B2416, B1725, B1208, B0910, B3900, B2418, B0514, B1207, B0757, B3904, B0915, B1849, B2498, B1200, B3222, B4399, B0474, B0993, B0477, B2776, B4390, B2094, B2370, B3580, B3859, B2803, B2926, B2928, B4302, B4024, B3210, B2126, B0981, B1676, B3974, B2160, B3374, B1106, B3526, B2715, B3648, B1507, B0417, B3926, B3883, B1222, B1101, B3404, B2556, B1621, B1854, B3911, B2429, B0129, B2704, B2703, B2829, B3916, B4565, B3355, B3752, B2784, B2388, B0242, B2387, B2786, B0002, B0003, B3115, B0521, B3599, B0400	2712	170	3407	1.130641592920354	0.47767152824474324	0.16224212105050154	0.16205712433322617
GOTERM_MF_DIRECT	GO:0016740~transferase activity	501	15.391705069124423	8.631857686956332E-4	B3791, B3670, B3550, B1490, B3671, B3790, B2581, B1129, B3429, B2218, B1249, B2459, B3428, B2219, B3784, B0273, B0394, B2330, B2575, B2214, B3425, B0035, B3546, B3789, B3668, B2216, B2458, B0038, B0149, B1238, B3416, B1119, B0142, B0143, B2564, B0385, B3650, B2563, B3651, B2324, B3899, B1113, B2323, B0025, B0388, B3533, B3897, B1236, B0060, B0181, B1270, B0182, B3572, B3693, B0184, B0063, B3208, B2232, B0174, B2474, B3564, B0175, B1263, B3202, B3441, B3447, B2356, B0179, B0171, B3317, B2221, B2100, B2342, B3432, B2584, B2583, B2465, B3430, B3794, B2222, B1133, B0166, B2464, B2585, B0167, B2103, B2224, B3437, B2469, B3869, B2416, B1448, B0238, B3988, B1208, B2418, B1207, B3740, B1440, B3862, B3620, B0594, B1200, B0231, B2530, B0474, B3987, B2532, B3863, B0477, B3621, B2776, B0115, B1680, B0470, B1316, B3859, B3617, B0469, B1678, B2407, B1439, B3857, B3615, B0109, B3730, B0583, B1794, B1430, B0586, B2521, B1676, B3974, B3770, B0261, B1106, B2316, B3526, B3769, B3648, B3883, B1341, B2551, B3642, B1101, B1222, B1463, B1584, B0134, B3404, B3888, B2312, B1344, B2556, B0129, B0008, B2429, B3993, B3752, B2784, B0363, B0242, B3991, B0121, B2421, B1694, B3992, B2662, B2786, B3634, B0002, B2785, B0003, B2301, B1212, B1454, B0125, B1335, B3633, B1888, B3947, B2976, B0679, B2737, B2615, B3829, B1640, B1884, B1400, B3701, B3940, B1522, B1764, B2844, B1758, B0789, B1757, B2604, B1636, B3939, B2607, B0428, B1517, B1990, B1871, B2960, B1992, B0661, B1870, B1991, B0420, B1993, B0421, B0785, B2601, B3930, B1511, B0423, B0215, B3606, B2517, B3845, B1428, B0459, B1427, B2519, B2518, B1308, B3607, B3729, B2870, B0570, B2751, B1662, B2750, B3722, B2874, B0695, B2752, B0333, B3965, B1786, B1302, B3955, B2747, B3835, B3959, B3950, B3953, B2500, B3833, B0323, B1896, B3831, B2743, B2501, B1609, B2933, B0754, B0634, B1725, B3900, B2935, B0514, B0636, B0757, B0758, B2818, B0639, B3904, B1849, B0750, B1961, B0993, B2810, B0622, B1835, B1956, B2803, B0503, B2926, B0628, B2928, B2806, B0981, B2920, B0776, B0777, B0657, B1747, B2836, B0415, B2715, B0417, B1507, B1748, B3926, B3805, B0774, B0775, B1621, B1855, B1854, B3911, B2946, B2704, B2703, B0405, B2827, B0406, B2829, B2828, B3916, B0640, B2942, B0521, B0400, B0885, B4084, B0835, B0838, B4194, B4195, B1912, B0826, B0948, B0619, B1822, B1703, B0613, B1702, B0614, B0615, B1704, B0859, B1706, B0731, B4096, B4093, B4099, B0600, B1812, B0967, B1817, B0727, B2905, B0720, B4040, B4041, B3073, B4042, B0918, B0910, B0915, B3189, B4399, B2094, B4390, B3064, B3066, B0907, B0908, B0903, B3056, B3177, B4024, B3059, B3179, B0819, B0815, B3084, B4171, B4054, B0928, B0807, B0800, B0921, B0925, B4481, B1090, B3390, B2060, B1092, B1095, B3396, B4240, B4114, B2297, B2058, B4112, B3026, B2057, B3146, B3387, B2059, B4359, B2290, B2050, B2296, B3262, B2045, B1198, B2044, B3499, B4101, B2047, B2168, B2167, B1199, B3497, B2049, B4349, B2169, B3018, B3259, B4382, B3053, B4385, B3052, B3173, B2086, B4384, B3295, B2078, B3289, B4016, B4013, B4014, B4256, B3288, B4019, B4259, B2070, B3282, B4371, B4012, B4254, B4372, B3164, B4373, B4125, B2067, B1099, B2066, B1098, B4003, B4245, B4006, B2380, B0082, B2021, B3591, B2383, B2254, B3465, B2253, B3345, B2374, B1046, B0077, B2498, B0078, B2255, B3222, B2379, B2257, B2378, B1049, B2371, B2370, B3580, B0074, B0195, B4307, B0185, B4302, B3210, B1397, B2126, B2160, B4100, B3374, B2042, B4340, B1066, B3368, B0090, B3360, B4565, B3355, B2386, B1054, B2264, B0087, B3114, B2388, B0089, B2387, B3359, B3115, B3599	2711	577	3299	1.0566099855074038	0.821896411313818	0.1568643956020519	0.15623662413390962
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	140	4.301075268817205	9.652531582367792E-4	B4084, B4085, B0677, B3946, B2737, B2736, B0713, B3428, B2739, B2738, B1927, B0394, B1640, B3386, B4239, B4119, B0675, B0676, B3141, B4198, B4232, B2293, B3385, B0271, B4196, B4197, B3418, B3416, B1119, B0825, B3531, B1594, B1197, B2168, B3656, B2048, B3137, B1511, B3571, B3052, B0061, B0062, B3176, B0063, B0732, B3729, B3608, B3564, B3565, B1023, B0333, B1424, B3721, B4090, B0688, B2901, B3719, B3432, B3430, B2464, B3431, B2863, B0200, B3437, B3952, B3076, B0756, B3901, B0757, B0758, B1727, B0759, B3904, B3223, B2132, B2256, B3222, B1048, B3225, B2776, B2930, B3582, B2096, B3583, B2095, B3580, B3581, B2801, B1316, B2800, B1315, B2803, B3614, B2802, B1317, B2805, B0902, B2804, B2925, B0903, B3619, B4301, B0064, B4266, B0222, B0344, B3338, B1314, B1313, B2040, B3132, B1107, B3925, B3526, B2716, B2837, B3926, B0130, B2799, B0090, B3880, B3080, B1734, B1613, B1733, B0403, B0008, B3878, B0767, B3879, B2428, B1617, B3519, B3355, B3752, B3114, B2544, B1851, B3236, B1852	2712	156	3407	1.1274203918009227	0.8163709149315445	0.33861080790946213	0.3382247066461674
GOTERM_BP_DIRECT	GO:0009061~anaerobic respiration	54	1.6589861751152075	0.0015202381596923773	B0996, B0997, B2133, B0993, B3426, B0994, B4151, B4154, B4152, B4153, B2206, B2243, B3894, B2242, B3892, B3893, B1276, B1474, B2203, B1873, B2202, B1872, B1476, B4380, B1590, B2241, B3605, B0974, B1227, B1109, B3366, B3365, B2995, B1587, B1224, B2994, B1465, B0894, B0972, B4138, B1468, B2997, B0895, B0973, B2996, B0896, B1588, B1225, B1467, B0723, B4123, B3551, B1334, B3236	2712	56	3407	1.2114017067003793	0.9307511014422581	0.4341746872101321	0.43367961915173964
GOTERM_BP_DIRECT	GO:0009252~peptidoglycan biosynthetic process	46	1.41321044546851	0.001732738204373389	B1192, B3396, B0084, B3176, B0381, B1097, B0085, B0839, B0819, B1107, B3208, B0634, B0635, B2519, B0174, B3189, B3147, B3584, B4233, B2134, B1782, B1069, B1105, B0632, B0090, B0091, B0092, B3182, B2010, B4053, B0149, B2328, B1678, B0925, B3057, B0086, B1990, B3730, B0087, B3972, B0088, B0089, B1278, B1113, B0224, B0841	2712	47	3407	1.229539320906295	0.9523366817296368	0.4341746872101321	0.43367961915173964
GOTERM_BP_DIRECT	GO:0015833~peptide transport	37	1.1367127496159755	0.0021500953668570936	B2180, B1291, B2182, B1294, B1329, B1484, B3542, B2177, B3543, B1483, B1244, B3540, B1486, B2211, B1485, B1243, B3541, B1246, B1487, B0377, B1663, B1245, B1985, B3544, B0598, B1247, B0830, B3020, B4130, B0829, B0709, B1634, B3476, B3496, B0069, B1534, B0445	2712	37	3407	1.256268436578171	0.9771197182100259	0.47140840918341775	0.4708708853417035
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	56	1.7204301075268817	0.004288916230123023	B3073, B3791, B1493, B3591, B2021, B1096, B2418, B3428, B3708, B2938, B2253, B0154, B2530, B0870, B2379, B2810, B4117, B2290, B1680, B0907, B1919, B2965, B3617, B1439, B3939, B0947, B2366, B3376, B3772, B1190, B3572, B4340, B0776, B2838, B1748, B2551, B0693, B2871, B2951, B1622, B3008, B0774, B1302, B4053, B4054, B1261, B0928, B0600, B3517, B2903, B2421, B2662, B3359, B3910, B0004, B3117	2711	58	3299	1.1749322682812042	0.9998136126920184	0.7144619620013271	0.7116026845145782
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	47	1.4439324116743473	0.005279931188165955	B1192, B3396, B3250, B0084, B0381, B0085, B3251, B0839, B0819, B1107, B3208, B0634, B0635, B2516, B2519, B0174, B3189, B3147, B4233, B2134, B0376, B2896, B1069, B1105, B0632, B0090, B0091, B0092, B3182, B2010, B4053, B0149, B1678, B0925, B3057, B0086, B1990, B3730, B0087, B0780, B3972, B0088, B0089, B2005, B1113, B0224, B0841	2712	49	3407	1.2049921738606948	0.999907733399818	1.0	0.9994295493439818
GOTERM_CC_DIRECT	GO:0055052~ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	34	1.044546850998464	0.005413848947366255	B3450, B4287, B3451, B4460, B0933, B0934, B3542, B3543, B0197, B3540, B0198, B4035, B0199, B3541, B3480, B4034, B2130, B0864, B0589, B2129, B1318, B3454, B3477, B3455, B4288, B3452, B4289, B0861, B3478, B2128, B3456, B0862, B3479, B3457	2394	34	2976	1.2431077694235588	0.6605005086760563	0.473902380235778	0.473902380235778
GOTERM_BP_DIRECT	GO:0008652~cellular amino acid biosynthetic process	93	2.857142857142857	0.0060749832011664125	B3390, B3670, B4243, B3671, B2021, B2020, B0754, B3829, B2818, B3828, B0273, B0031, B0032, B3389, B0033, B0077, B0078, B3744, B0674, B3940, B0159, B2413, B3941, B0072, B0073, B0074, B0907, B0908, B2329, B3939, B3938, B3212, B3773, B3213, B3774, B3771, B4024, B0386, B3772, B4388, B2764, B0388, B2763, B2601, B2600, B3172, B3770, B0261, B3809, B2319, B2913, B3769, B2838, B1704, B3607, B1264, B2551, B3960, B1263, B4013, B2478, B2599, B4019, B1622, B3008, B3281, B1260, B4254, B2472, B1262, B4054, B1261, B3957, B3958, B0529, B3959, B1693, B2023, B1692, B3433, B2022, B2421, B3672, B0242, B0166, B2024, B0243, B0002, B3359, B0003, B2026, B0004, B3237	2712	103	3407	1.1343006272016496	0.9999773219209865	1.0	0.9994295493439818
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	960	29.493087557603687	0.007144256988479066	B3792, B0040, B1129, B2218, B2219, B3784, B3300, B3542, B3785, B3543, B3540, B2211, B3541, B2214, B1125, B3546, B1124, B3547, B2216, B1126, B0270, B1118, B3539, B1117, B3537, B3538, B0262, B2682, B3532, B2201, B2685, B1596, B2200, B2202, B2686, B2689, B2205, B1116, B3533, B0027, B1599, B1115, B2204, B1150, B3330, B2241, B2483, B2240, B2482, B3329, B3323, B0055, B4410, B4415, B3326, B3568, B3327, B3324, B3567, B2470, B1381, B4400, B3795, B1132, B3553, B3793, B2223, B0045, B3552, B0046, B0047, B2469, B0479, B3749, B0238, B2899, B3747, B3508, B3980, B2410, B0473, B3981, B1562, B2412, B2896, B3502, B1322, B0478, B2413, B0468, B3738, B2888, B3735, B3736, B2406, B0229, B3739, B1791, B0462, B0221, B2882, B0463, B3733, B1312, B3734, B0465, B1311, B3731, B1798, B3732, B1590, B0260, B1592, B1591, B3528, B0018, B3529, B1109, B0019, B2430, B0251, B2672, B1341, B0010, B1582, B1101, B1585, B0496, B1342, B3524, B1587, B0014, B2433, B2678, B3522, B2677, B1588, B3523, B0007, B2429, B1330, B2660, B2663, B0484, B3750, B2423, B0486, B3513, B2422, B3514, B0488, B1336, B3754, B2424, B0489, B1766, B3705, B1769, B0679, B3702, B1528, B3709, B3706, B3949, B0430, B0431, B1520, B3943, B0432, B0433, B2611, B1522, B0434, B1514, B1755, B1513, B1758, B3933, B2605, B1515, B2604, B0427, B0428, B0429, B1750, B1992, B1752, B2841, B3930, B3726, B1789, B0457, B2636, B3727, B1304, B0217, B3725, B0450, B0692, B0451, B3722, B3964, B1543, B0695, B0211, B0696, B0697, B1786, B0698, B3955, B0448, B3714, B0449, B3950, B0682, B0441, B3953, B2863, B2865, B1534, B1775, B1533, B3710, B3909, B0633, B0634, B0635, B0878, B0879, B3907, B1726, B1729, B1728, B0871, B1963, B0632, B2801, B0864, B0865, B1711, B1956, B0624, B0869, B2807, B1959, B0861, B0862, B0621, B0898, B0657, B2836, B0899, B0658, B2835, B0418, B3927, B0890, B3921, B0652, B0894, B1985, B2832, B0653, B0412, B0654, B0896, B0402, B0886, B0887, B3911, B3918, B1737, B3915, B0408, B0409, B2828, B1739, B1972, B0400, B0401, B1929, B0839, B1928, B0831, B0832, B0833, B4193, B1918, B1917, B0829, B1912, B4189, B0619, B1709, B1701, B1942, B0612, B1945, B0855, B1944, B0856, B1947, B0857, B1946, B0858, B1949, B1948, B1939, B0842, B0845, B0847, B1938, B0848, B0841, B4160, B3072, B4159, B4156, B4399, B4151, B4390, B4154, B3063, B4152, B4153, B3057, B4148, B3059, B4387, B3093, B3095, B3099, B3098, B1907, B0818, B3090, B0810, B1900, B0813, B0815, B3089, B3086, B4174, B3088, B4175, B0808, B0809, B3078, B2180, B3270, B3271, B2182, B4121, B4363, B1097, B4120, B4114, B4356, B4115, B2176, B4112, B2179, B4354, B3026, B3265, B2178, B4355, B3266, B3269, B4359, B2170, B1084, B4111, B3496, B2167, B2169, B3019, B3258, B4106, B3018, B3051, B3290, B4141, B4136, B2199, B4138, B3040, B4132, B2195, B4133, B2194, B3041, B4130, B2196, B4125, B2188, B4367, B4123, B1291, B2380, B1290, B1293, B1292, B3473, B1053, B2141, B3471, B2133, B0197, B3224, B2135, B0198, B3463, B4553, B0199, B3464, B3227, B3469, B2136, B2378, B1049, B3468, B1280, B3461, B2370, B3462, B2130, B2372, B1283, B1033, B4544, B3455, B3210, B3452, B2365, B4547, B1279, B2126, B1037, B1036, B1278, B2128, B3456, B4304, B3457, B3252, B3494, B3250, B3251, B3493, B3009, B3002, B3487, B1065, B4332, B3485, B2156, B3486, B3006, B1069, B4336, B3247, B4337, B3480, B4330, B2393, B3241, B2392, B2395, B2152, B1063, B3240, B4329, B2386, B1054, B1296, B3235, B3477, B4321, B1057, B3474, B2387, B3233, B2148, B2389, B3478, B3479, B1490, B0161, B1492, B1249, B1484, B0153, B2572, B1483, B3664, B0396, B1244, B1486, B3661, B0155, B1485, B3662, B1246, B3667, B0157, B1245, B3668, B1006, B2578, B1247, B3666, B3660, B2570, B0151, B0149, B2327, B2569, B3659, B1473, B3653, B3892, B2322, B0385, B0143, B3893, B2321, B2566, B3899, B3415, B1476, B3657, B2568, B3654, B3450, B3451, B1272, B3691, B3208, B1029, B3685, B0175, B0176, B3683, B3201, B1268, B1252, B1255, B1254, B2585, B3673, B1015, B2587, B1014, B3679, B2106, B3434, B3676, B2347, B1691, B1690, B0116, B1206, B2536, B1447, B2771, B3862, B1442, B0595, B0111, B0353, B2775, B0112, B1443, B1688, B0598, B1445, B0590, B0591, B0589, B0106, B3850, B1670, B0341, B2520, B1433, B0586, B3613, B0588, B0380, B2560, B2317, B1469, B1227, B3409, B2793, B1222, B0376, B2313, B1224, B0377, B3404, B2796, B1223, B1465, B3646, B1468, B2314, B2556, B0379, B3402, B1225, B1467, B2306, B0127, B0128, B2789, B1216, B2308, B2307, B1453, B3876, B2786, B1213, B3877, B0124, B0366, B2543, B2546, B0367, B3633, B3825, B1888, B0314, B1887, B1645, B3823, B2979, B3824, B1889, B0317, B1408, B3827, B1880, B0791, B0792, B1881, B2970, B0793, B1884, B0794, B1883, B0795, B0311, B1886, B2975, B1885, B2723, B1634, B0788, B1879, B2726, B0789, B3819, B2969, B3816, B1873, B1631, B1630, B2964, B2722, B0786, B0336, B3605, B3603, B2516, B2519, B1429, B3849, B0570, B1660, B3843, B2995, B2994, B0575, B1663, B1421, B0576, B2997, B0577, B1657, B1414, B2503, B2987, B0569, B2748, B3835, B0328, B2505, B1418, B2749, B3838, B3839, B2740, B2742, B0321, B1411, B2983, B2502, B2501, B1609, B0996, B2933, B1602, B0513, B1601, B1846, B1603, B1605, B0518, B0992, B1840, B0751, B0993, B0752, B1833, B0986, B0987, B2924, B1834, B2923, B0981, B0984, B1830, B3803, B2715, B1626, B3802, B1628, B1869, B1627, B1629, B0770, B1621, B1855, B0765, B2702, B0524, B2943, B1856, B2703, B1614, B1859, B0527, B1858, B1616, B0760, B4082, B4086, B4087, B4081, B1801, B0715, B1806, B1805, B0950, B0951, B4074, B4077, B4075, B4076, B0949, B0709, B0945, B1829, B0974, B1821, B0733, B2910, B0734, B1826, B0978, B0737, B0979, B1828, B0739, B0970, B1820, B0972, B0731, B0973, B1819, B1818, B0723, B0724, B1815, B1817, B1816, B0960, B0961, B4040, B4041, B3193, B4044, B3196, B4287, B3195, B4042, B0913, B0914, B0915, B4035, B2092, B3182, B4033, B3184, B4031, B2098, B4032, B0906, B0909, B0904, B3178, B4027, B4029, B4061, B4067, B4064, B4065, B0932, B0933, B0934, B4296, B0920, B3199, B4288, B4289, B4481, B2060, B2063, B4242, B4485, B3151, B3396, B4240, B3393, B2064, B3394, B2056, B2298, B3388, B4476, B2292, B4231, B3140, B4230, B2295, B2287, B4466, B3377, B2286, B4467, B2047, B4464, B2046, B2288, B4468, B3139, B4261, B4265, B3173, B4020, B4262, B3175, B2078, B2077, B3161, B4490, B2074, B2076, B2075, B2067, B4003, B3398, B3351, B0084, B3110, B3350, B2496, B2254, B3586, B2014, B3103, B2013, B2497, B2258, B2257, B3104, B0070, B2492, B2010, B2493, B2008, B4428, B3339, B2001, B2243, B2485, B3333, B2242, B0065, B2484, B0066, B3331, B0067, B2486, B3332, B2246, B3578, B3370, B2281, B2280, B1191, B2283, B4221, B2282, B2285, B4460, B2284, B4461, B1195, B2276, B4214, B1186, B0098, B3367, B4453, B2278, B1189, B3364, B2277, B3127, B4218, B2279, B0090, B0093, B4210, B0094, B1185, B1184, B4208, B0087, B1175, B3598, B0089, B2266, B3116, B3599, B3358, B4689	2394	1160	2976	1.0287788436608762	0.7599264585371139	0.473902380235778	0.473902380235778
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	60	1.8433179723502304	0.007248326198379751	B3070, B2063, B3671, B0039, B0116, B2979, B2210, B2133, B3741, B0077, B2574, B1004, B3028, B0871, B0311, B0872, B3500, B1687, B3260, B4154, B1163, B2769, B0507, B2880, B3972, B0221, B2764, B0662, B2324, B4468, B1191, B1392, B4463, B2241, B3690, B4461, B1109, B0658, B3365, B4218, B2711, B3962, B2907, B2867, B0888, B0723, B2906, B0606, B1816, B0042, B4488, B0285, B4049, B0043, B2660, B2542, B1695, B1059, B1014, B1698	2711	63	3299	1.1589467952433647	0.9999995129487328	1.0	0.9964964964964965
GOTERM_BP_DIRECT	GO:0006260~DNA replication	45	1.3824884792626728	0.007462584136016886	B4361, B4362, B4043, B0184, B0215, B3647, B3702, B4059, B2496, B0231, B2234, B0397, B0892, B3387, B2676, B3149, B0398, B3700, B2411, B3822, B2675, B0014, B2235, B3701, B3863, B4259, B0015, B4238, B4052, B4372, B3066, B1360, B0470, B3935, B4109, B0922, B3813, B0923, B0924, B1099, B3498, B4201, B0640, B3778, B1610	2712	47	3407	1.2028102052344192	0.9999980466169016	1.0	0.9994295493439818
GOTERM_MF_DIRECT	GO:0016301~kinase activity	149	4.577572964669739	0.0076507797174495545	B4084, B3390, B2060, B4240, B2218, B1129, B1888, B3947, B0679, B2737, B2219, B2615, B0394, B1640, B4112, B3026, B3668, B2216, B3940, B1764, B4194, B4195, B2296, B1238, B1119, B1636, B0142, B3650, B2168, B1199, B2167, B1993, B0025, B0388, B3899, B2169, B1511, B3897, B4385, B3052, B3693, B0063, B2086, B0619, B1703, B1702, B2518, B0570, B3564, B2078, B4016, B2750, B3722, B0695, B2874, B0731, B2070, B0171, B3835, B1817, B3959, B4125, B2100, B2066, B3950, B1098, B4003, B3953, B2103, B3437, B2469, B0323, B2501, B2380, B4042, B2383, B1609, B2933, B3869, B2416, B1725, B1208, B0910, B3900, B2418, B0514, B1207, B0757, B3904, B0915, B1200, B3222, B4399, B0474, B0993, B0477, B2776, B4390, B2094, B2370, B3580, B3859, B2803, B2926, B2928, B4302, B4024, B3210, B2126, B0981, B1676, B3974, B2160, B3374, B1106, B3526, B2715, B3648, B1507, B0417, B3926, B3883, B1222, B1101, B3404, B2556, B1621, B1854, B3911, B2429, B0129, B2704, B2703, B2829, B3916, B4565, B3355, B3752, B2784, B2388, B0242, B2387, B2786, B0002, B0003, B3115, B0521, B3599, B0400	2711	166	3299	1.09227244648087	0.9999997833610623	1.0	0.9964964964964965
GOTERM_BP_DIRECT	GO:0006811~ion transport	101	3.1029185867895546	0.008388349152384253	B2062, B0957, B0152, B0153, B0155, B0431, B2215, B0150, B0151, B3816, B0262, B3653, B3258, B3290, B1821, B3966, B1429, B3849, B0572, B0574, B0575, B0696, B3844, B1663, B3720, B1941, B0697, B0577, B0698, B3040, B0681, B1015, B1377, B0047, B3679, B2106, B1291, B4287, B3350, B3747, B0592, B4159, B4036, B4311, B3469, B0752, B0478, B0590, B0589, B3738, B2888, B3735, B2924, B3736, B1319, B3739, B4148, B0584, B0585, B3733, B3734, B0465, B3731, B0983, B3732, B0588, B1191, B4067, B1592, B4065, B3408, B0019, B3409, B2155, B0010, B1186, B1342, B1102, B0411, B4293, B3480, B4291, B4292, B2392, B0808, B0929, B4290, B1216, B1857, B1859, B1858, B3915, B0805, B1330, B3477, B4288, B0484, B4289, B2389, B3478, B3479	2712	113	3407	1.122859399065445	0.9999996202091015	1.0	0.9994295493439818
