	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_LEVO_1	featureCounts on 30min_LEVO_3	featureCounts on 30min_LEVO_2
gene-b0482	6.90616742358565	7.36729486197533	7.16673890035535	7.8641672373695	7.48038603413549	7.20518723848863
gene-b0483	11.0360722504237	11.4286620070323	11.1563612728574	11.2988729738107	11.2348398252584	10.692571503112
gene-b0484	13.2381549219092	13.3015770663043	12.7117820981684	13.001600765878	12.9543865205602	12.620730704258
gene-b0485	10.7058498108281	12.7874917900984	12.1216294578904	9.6573722997565	11.6822578634681	10.7441214923619
gene-b0486	10.3840599569173	12.5096048554033	11.1867066498968	9.54088405956195	11.635985110505	10.4133272811844
gene-b0487	10.2939752313904	11.1314225177385	10.3378090237092	10.5798963583903	10.9150724596949	9.95506978068745
gene-b0488	11.544208019506	12.0413205198135	11.3283369616145	12.5068563123374	12.6055650554843	11.8729074671289
gene-b0489	12.7276031779352	12.785388771875	12.87659175127	13.7921903916538	13.4601060963472	13.084516260496
gene-b0490	6.01900356521531	5.71285740428998	6.86055539435432	5.66777036575082	7.04711500804668	6.92374013377744
gene-b0491	8.00635236263492	8.92773133479751	7.56783805346737	9.03760757673636	8.55595632378716	8.45245141915498
gene-b0492	12.6536257372889	13.5594610993546	12.8374722245906	12.1674299432137	12.8903453738961	12.6664898024214
gene-b0493	8.23492070313099	7.6151604328695	7.57884475234499	8.31389275332103	8.29736423502635	7.69793380461152
gene-b0494	11.0896092464171	11.5945303596502	10.4641720184148	11.3568195807473	11.6947862961308	11.8424346494327
gene-b0495	10.0461297781842	9.79268672847484	9.41735080187522	9.40749035907945	10.0177446683475	10.3697152378374
gene-b0496	8.87561524274522	8.33133882724091	9.06561649265572	9.48522230587357	8.88757525495072	8.95135272427557
gene-b0497	10.2506900182663	9.81303316581125	10.3924509204074	9.16914365117273	9.21265979463018	9.74973989849288
gene-b0498	6.59014414880026	6.77218425526386	5.78113163014704	6.12956113428198	6.4738609875198	5.25905433660949
gene-b0502	6.97892219025399	7.00571066081215	6.96777107032643	5.18050033037628	6.65344638442461	7.77479354386748
gene-b0503	7.88344682441466	7.76142086143587	7.12923253054189	7.99515307274497	7.65968315869644	7.76541333677373
gene-b0504	6.6255007851009	6.3821505913754	5.93532673570486	5.53933030230194	6.21903078608941	6.54190377601747
gene-b0505	8.38424959939481	7.13321439454795	7.76821932616255	7.48350092603487	7.0701196487055	7.76541333677373
gene-b0506	13.5435761177008	13.9701442248901	12.9460581824745	14.272896188399	14.2639397797223	13.8835930526767
gene-b0507	8.90725806357829	8.61777074191657	9.15155291846514	8.84436996590156	8.35599621174122	7.71754755803438
gene-b0508	7.77379864560908	7.83653210621747	7.04284770222151	7.13351790602894	7.27434670540362	7.08731951286303
gene-b0509	5.72590010161711	5.6485515826329	6.20391294357522	5.53933030230194	4.67881656271648	4.67881656271648
gene-b0511	7.04789780092467	6.62860448579588	6.53382897267991	8.65509594047713	7.55169624510862	7.38968089579507
gene-b0512	7.91966816031005	7.06459157052207	7.25273439886171	8.81451010237561	7.69389849230166	7.72725237242093
gene-b0513	8.66157726781657	8.78299762157471	8.46171978494296	8.4756697640626	7.6547261571942	7.82077720335721
gene-b0514	8.43489213354262	7.79571867252725	7.98105936852348	8.81451010237561	7.46339539493096	8.09905545374289
gene-b0515	6.98774197102717	6.73160083283476	5.85023566227064	7.58285103506013	7.35064132520011	7.16218200255532
gene-b0516	7.605407521436	7.38257668890642	7.18145507314112	9.28240007479576	7.79179769002628	6.87045276443364
gene-b0517	5.82585980192888	5.96497019471003	5.0185354852322	5.18050033037628	5.57630633153224	6.46948569237664
gene-b0518	6.01900356521531	5.24564020430188	6.20391294357522	5.18050033037628	5.48406905628107	5.67093972986444
gene-b4572	6.7366990548047	6.32622469043866	6.86983139732114	6.45173350956221	6.81989836605581	6.99160150500716
gene-b0520	6.29415140842653	6.14019459945092	6.56939471656377	4.67881656271648	5.73425314469316	6.46948569237664
gene-b0521	7.19123529842502	7.15133875397261	7.17411696942044	8.13135099648899	6.38621453528826	8.08411752135026
gene-b0522	6.87781558556658	6.77218425526386	5.85023566227064	4.67881656271648	5.60478331200903	6.46948569237664
gene-b0523	4.92404587427489	6.02663911468244	5.53434494162217	6.79464030133996	4.91404155757442	5.01531613932142
gene-b0524	10.8687039586034	11.0574313809326	11.1165822075344	10.2236852171783	10.6992936867314	10.5462531252517
gene-b0525	12.5654440377276	12.7583626211374	12.9591712337239	12.0381725239218	12.5273409314385	12.2247437421049
gene-b0526	9.7491051821421	9.29863371850436	9.61031891013817	8.892794781195	8.82362645604561	8.71148400206322
gene-b0527	5.80185879202398	5.7532625198601	6.15523923357741	4.67881656271648	5.6847717629525	6.41870761311461
gene-b0528	8.01473538823809	7.74979943246738	7.68438050520364	10.4438923608046	8.76579854564531	9.73795317533494
gene-b0529	9.35002927209792	9.27480590100154	9.75206230795483	11.5513515321776	10.6088617557109	10.9274505265135
gene-b0530	7.70781405851869	6.61963177775247	7.28702248104572	8.75285669329667	7.65968315869644	7.77479354386748
gene-b0531	6.07610300511513	6.15359365446959	5.70645798096885	7.3764667570558	7.0624952280502	5.15363241079037
gene-b0532	6.27878625834199	6.55495950446261	6.61529183110214	5.87897949664688	6.97562454027175	6.02051109686801
gene-b0533	6.32428760299276	5.20406929478544	5.53434494162217	5.18050033037628	5.94856450305592	6.49410215183559
gene-b0534	5.87213010579869	6.31471447167588	5.7569159270374	5.87897949664688	6.00475927729221	5.34734486912701
gene-b0535	6.46446077374234	5.20406929478544	5.35365604028255	4.67881656271648	6.60004960956543	6.6539486403865
gene-b0536	8.79088905109482	8.40912372763589	8.28378723129134	9.04619108520935	8.71497552936693	8.4290778668447
gene-b0537	9.71764459825047	9.39141419897668	10.0313561057605	10.4664060346608	9.44968084267134	9.31445522026603
gene-b0540	5.10255298508629	4.89423619826201	5.56567642178942	4.67881656271648	4.67881656271648	5.25905433660949
gene-b0541	6.27878625834199	5.89935856734998	6.55765217557287	5.87897949664688	5.63230048846329	6.39249489240389
gene-b0543	8.92282150939051	8.87405076787273	8.08803704857228	8.0985091203214	8.53744049590656	8.8005306231794
gene-b4733	7.58852832220031	7.8069676399427	6.28066751285859	6.39398253993033	7.35681165030062	7.59551121163833
gene-b0544	6.35367023013646	6.04150633402777	6.10433769768513	4.67881656271648	6.30561134475138	5.49404876533375
gene-b0545	9.22483001892138	9.81303316581125	9.42036231678957	10.5134974021322	9.78518730974628	8.88864625624711
gene-b0546	9.44842217590579	10.1195952067584	9.3012458171311	9.5589696633484	10.115995479326	9.13897045318254
gene-b4588	6.78887650492485	6.59232312526582	6.26572125751065	6.70576549938646	6.76357625902109	6.81490661503391
gene-b0547	6.38234180428672	5.89935856734998	6.29542366179586	7.26039478430413	7.23454086281764	5.15363241079037
gene-b0548	5.75192609258943	4.98318425058263	5.56567642178942	4.67881656271648	4.67881656271648	5.15363241079037
gene-b0549	4.92404587427489	5.41764532685346	5.39379606022226	4.67881656271648	4.91404155757442	5.01531613932142
gene-b0550	5.16752586194138	4.67881656271648	5.87220613466599	4.67881656271648	4.67881656271648	5.81735372115
gene-b4509	4.67881656271648	4.67881656271648	5.0185354852322	4.67881656271648	5.29711032666326	4.67881656271648
gene-b0551	5.61330684407305	6.3821505913754	5.43163718508153	4.67881656271648	6.52125017744831	4.67881656271648
gene-b0552	7.16067213317447	8.13533365642043	7.31384681365732	7.69783099939218	9.00942404639981	7.57409217449069
gene-b0554	6.56600640141834	7.10866359238183	6.050944648089	4.67881656271648	7.1149790761461	7.10262838129114
gene-b0555	7.42660739136578	8.12344357808356	7.80600332230161	6.5596282004474	7.91254564116263	8.26041138424874
gene-b0556	6.55376005376521	6.83458097821935	6.35265504755394	7.40401378517681	6.99988330856483	6.69612181257576
gene-b4510	5.97914635403082	6.33762332926737	5.56567642178942	4.67881656271648	5.90930775859207	6.02051109686801
gene-b0557	6.01900356521531	6.30309008548235	6.33860602986074	5.77939434402016	7.90009252954209	6.7568817873611
gene-b0558	5.55073753826961	6.50661715505634	5.62486645393539	5.38481895324255	5.20249866877617	5.72243191409973
gene-b0559	6.76825788841759	6.27948795109494	5.87220613466599	4.67881656271648	5.82579806328625	5.94408833578012
gene-b4589	5.80185879202398	5.38682044877806	5.82775463594696	5.66777036575082	4.91404155757442	5.15363241079037
gene-b0560	7.01385588905971	7.12711847180093	7.16673890035535	6.33330440840644	6.99184611651975	6.28144790659353
gene-b0561	6.14782773010164	6.78806698305981	6.03253987439782	6.20160439739126	6.38621453528826	6.12569789769864
gene-b0563	5.80185879202398	5.9807336539522	5.0185354852322	5.38481895324255	6.12530649911767	5.98300430203743
gene-b0564	10.1477949789228	10.9227299502739	9.24967619037906	8.41047767948321	10.0999289205997	9.32710688907748
gene-b0565	12.3777027984992	12.8114586923494	11.4649623614328	11.6160547785422	12.8250935834687	11.5900646469014
gene-b0566	6.90616742358565	7.25527221989964	6.86983139732114	5.18050033037628	7.55169624510862	6.12569789769864
gene-b0567	8.55415507911852	9.05919266265081	9.05595808563989	8.50093523108151	8.81707185751491	8.39931196140698
gene-b0568	9.61071692215986	9.23006868934048	9.78629579339573	10.8797559393394	9.66166435745336	9.4765229799412
gene-b0569	10.0359654396651	10.0292253914957	9.73886131503548	11.368817620404	9.65556770647566	10.3620607424557
gene-b0570	7.7130015769057	8.32098558614027	7.88747851813813	7.94049778622951	8.22631317329565	7.92536876951124
gene-b0571	8.1155384346095	8.07176812266826	8.75995449348218	7.67557982648838	7.75530409201307	8.64213544958581
gene-b0572	6.23142571505568	6.1668331733096	5.78113163014704	5.18050033037628	5.96763824350775	6.61032350069405
gene-b0573	5.69909453298649	5.20406929478544	5.80473158602099	5.53933030230194	5.63230048846329	5.98300430203743
gene-b0574	6.38234180428672	6.2056383906385	5.7569159270374	6.39398253993033	5.98636473145322	6.22168990455955
gene-b0575	7.97231424927011	7.8069676399427	8.94519242469796	7.29034814139958	7.0624952280502	7.79336800667322
gene-b0576	7.58852832220031	7.6364128386804	7.61135221534977	8.13135099648899	8.04273731890647	7.89993966977188
gene-b0577	8.84091909230592	8.74296029838746	9.06561649265572	8.53801477817502	9.21929415264528	9.61960327763493
gene-b0578	9.42210616822222	9.89686908618895	9.06754040357013	9.51641088434301	10.6107522969893	9.71167771893152
gene-b0579	8.70856146195322	9.08684080360355	8.31014105816353	8.77370396723582	9.59313771171357	9.61960327763493
gene-b0580	10.1007871582501	11.1031808695698	9.95247855065942	10.185417054079	10.8332413824393	10.4280651365042
gene-b0581	12.5432024651731	13.3379040424005	12.1758000463826	12.1927191315951	12.9953529438168	12.4561839573182
gene-b4700	6.1987265140682	6.43557322486577	6.36653939746236	4.67881656271648	6.23392109743622	6.54190377601747
gene-b4415	6.01900356521531	5.4754332207665	5.43163718508153	6.95602152575806	6.00475927729221	5.61616569806054
gene-b0582	6.51627870262349	6.50661715505634	6.5925534489292	7.29034814139958	6.75394618344595	6.81490661503391
gene-b0583	7.40092238666414	7.29364071306991	7.12923253054189	7.55867165511037	6.91723304042097	6.69612181257576
gene-b0584	10.0410565709503	9.26408766998277	10.3747246120857	7.97716853407874	9.14979505019936	10.2014773361861
gene-b0585	10.5453423659646	9.9629123009923	10.9815770651638	11.5528547560978	10.5022273278493	11.1737691954871
gene-b4511	8.18762517874254	8.00521603496608	8.19105680019314	7.62998566227544	7.90840681078909	8.48680942440928
gene-b0586	11.7213822775679	11.5098804308021	11.3391046010729	11.7854607991754	11.9284406306598	11.8028503408818
gene-b0587	5.4076164066016	5.32037662297183	6.63762659707631	5.38481895324255	6.10888714011628	5.25905433660949
gene-b0588	6.54139185507288	6.8721138898068	6.23523462488324	5.66777036575082	7.24125640978423	7.02427510285945
gene-b0589	6.50352788053672	6.9441066701997	7.04284770222151	5.38481895324255	8.00065852864466	6.85219854719334
gene-b0590	7.58852832220031	7.60656794793163	7.70456351446615	8.79425226716966	7.73200393732565	8.09905545374289
gene-b0591	8.38102392955051	7.97570658438525	8.50222629428279	8.41047767948321	8.08725855834088	8.56390310249661
gene-b0592	10.45518302398	10.4738613411308	9.65189476121376	10.5010893289546	10.3100329671059	9.80048523228605
gene-b0593	10.295679894029	10.1106596337862	10.8331810650484	9.44688120323424	9.47622116771979	9.90957060134798
gene-b0594	10.3960277258274	10.4692092110281	10.6422058387205	9.88463763297675	10.244968413065	9.5910543365369
gene-b0595	9.95735768469939	9.97445228686447	10.0634699043774	8.53801477817502	9.19929849690887	9.0501341207211
gene-b0596	9.58444190439661	9.47160355261023	9.93575073016599	9.47890264820037	8.68887127405143	9.49905273837554
gene-b0597	8.84091909230592	8.41399933361571	8.63818345611202	6.05247280849814	7.59382680309004	7.88272852834869
gene-b0598	16.3486139378634	15.1754950891157	15.2263426165133	16.5144444109353	14.7898433998431	15.1613842327407
gene-b4512	11.0030737360013	10.354064539013	10.5456402233584	10.6033029060921	9.55302586113457	9.50184431802738
gene-b0599	11.424706280816	10.8641433340283	11.2594694306721	11.516337830263	10.1106598369957	10.3247425629716
gene-b0600	7.20626239632293	7.65734646983851	6.43363919351522	5.87897949664688	5.82579806328625	6.87045276443364
gene-b0601	7.34131700489906	8.05933038586681	7.78723838699271	6.33330440840644	7.05482719340641	6.99160150500716
gene-b0602	6.88733432123915	6.95109453984344	7.93078588976354	7.60661759955463	7.05482719340641	7.88272852834869
gene-b0603	6.30931652253503	6.14019459945092	6.23523462488324	7.06531620772221	6.48588097404915	6.88845624860674
gene-b0604	9.59556357822621	9.16240526673935	9.36203681142787	8.14749115319582	8.86657427770509	7.72725237242093
gene-b0605	12.2475152496374	13.2428445039434	12.0182344547752	12.0274002536088	13.5750865853336	12.3664828052284
gene-b0606	11.9106333089928	11.6905593453585	11.6283106007598	12.4401962746543	11.5620406558264	11.9210926552564
gene-b0607	13.4481697341313	13.5113560194713	13.92042330579	14.4205753728662	14.2902218412199	13.6933420637727
gene-b0608	9.68548130701876	9.62703954510442	10.1860982069985	7.3764667570558	8.83015122047114	9.09893453730578
gene-b4734	6.90616742358565	7.45173295326904	6.87904221087571	7.06531620772221	7.46908215264004	7.28732052239784
gene-b0610	8.08802890588047	8.51951501069963	8.87877477636389	8.43691294132619	8.11975500397406	8.84526525314133
gene-b0611	11.7280233211362	11.8933798803029	11.7599720673286	11.6862219977097	11.9210968158635	11.3465846836742
gene-b0612	5.75192609258943	5.99626063772244	6.78387350700349	4.67881656271648	5.96763824350775	6.69612181257576
gene-b0613	5.82585980192888	5.84714857692315	6.33860602986074	4.67881656271648	5.88908741826958	5.4246267554537
gene-b0614	5.55073753826961	5.20406929478544	5.15815459194574	5.18050033037628	5.98636473145322	6.7568817873611
gene-b0615	5.97914635403082	5.44713314792009	5.35365604028255	5.18050033037628	6.48588097404915	5.34734486912701
gene-b0616	4.92404587427489	5.88226191563617	5.95551581468691	5.38481895324255	5.54677390709129	5.15363241079037
gene-b0617	4.67881656271648	4.67881656271648	5.26455605092478	4.67881656271648	4.67881656271648	5.01531613932142
gene-b0618	5.67144500342851	6.41448801699458	6.3938315644545	5.66777036575082	6.71468861879631	6.6539486403865
gene-b0619	8.13486644079744	7.28278780427165	8.30359819294764	8.82453265574177	7.82736711389753	8.90985441741666
gene-b0620	7.77874809797367	7.78816900916872	8.34877935825335	6.91749616011317	7.50824856879506	7.41412276756903
gene-b0621	7.96367507300366	7.90783558683044	7.11393330500849	7.02987029708801	7.78276284150358	7.69793380461152
gene-b0622	7.381339510498	7.58485202495067	6.98482445052655	6.65890498209449	7.8790897267567	6.19059603675289
gene-b0623	15.0429333649811	14.8140395760743	14.4366012170679	17.5555499150357	15.8509691815473	16.580625007393
gene-b0624	10.0712313145843	10.9150545532727	9.65317485693297	8.73170155394023	9.92553151500564	9.30169125462755
gene-b0627	9.8418984968888	9.96951789199727	10.4750630227533	10.0471358972639	9.70481437251622	9.51018671267699
gene-b0628	11.0330105142985	10.2206372045107	10.6990450751638	12.0573621936573	11.4027973361274	11.7196673626893
gene-b0629	7.48270937277188	8.04046654544769	7.53993403482691	6.95602152575806	8.35599621174122	8.06141116890222
gene-b0630	7.81291432465333	8.08716330519965	6.99326977142873	6.75096924172931	8.99595554200551	7.57409217449069
gene-b0631	12.5435610431492	13.4110341486078	13.4638514951444	13.8765365703311	14.1018313614422	13.8759569169461
gene-b0632	8.81015458027396	8.34672896348122	9.18205476560223	8.11502511800191	8.67200818220415	8.60094464592569
gene-b0633	11.3268490676306	10.8948185039443	11.9845964079994	11.084875429929	10.3092569291643	11.1937382878165
gene-b0634	9.82310264765953	9.9554446308362	10.275209533165	8.77370396723582	9.32455918503812	10.040054137642
gene-b0635	8.24916220133539	8.28680808677831	8.18394111029729	8.2704066975227	9.06022173161248	8.72112230727096
gene-b0636	5.44615673239267	6.85722971807741	6.72322903788759	6.9934581856493	7.54096110728291	7.43813897052235
gene-b0637	6.24743024745671	6.53584857923037	6.40724764829949	5.38481895324255	7.48600354993077	6.77651379524484
gene-b0638	7.59980381427416	7.12099487685388	7.90061094834969	6.12956113428198	7.25458901569594	7.05616815179021
gene-b0639	8.57685793339112	8.44052133984432	8.31665399881204	7.8641672373695	8.51598155026397	8.28669460527489
gene-b0640	10.6091021355668	10.8969848215925	10.233054522272	10.234970308439	10.3414960897271	10.0685587469697
gene-b0641	13.1195439371731	12.9821459899897	12.9279464492879	13.425782604749	12.9268361828214	13.2731892046511
gene-b0642	15.043503913375	14.7832241224735	15.0467661238841	14.5963122038119	14.5513796943915	14.8388438942989
gene-b0643	13.5243572293009	13.0110306357049	13.5967296168487	15.0904405569542	13.598610729021	13.8922518852885
gene-b0644	10.6247805884084	10.8913456129728	9.74006641814847	11.0298021772162	10.7720517987142	10.910761084209
gene-b0645	5.27595502254591	5.77280992738259	4.91931093833225	4.67881656271648	5.92912697539477	5.01531613932142
gene-b0646	6.23142571505568	6.97183969077705	5.65293843661397	4.67881656271648	7.28736145295931	6.31020773035695
gene-b0647	5.55073753826961	5.71285740428998	5.0185354852322	4.67881656271648	5.65893972812288	4.67881656271648
gene-b0648	6.67115243330825	6.78014998620651	6.3938315644545	4.67881656271648	7.07770098183935	5.4246267554537
gene-b0649	7.8696201917645	7.4225180276833	7.81065566042041	8.06488836633856	7.71783562281704	7.60609845472622
gene-b0650	6.86822728667892	6.65514632812055	7.53428535547668	7.60661759955463	8.3036509246943	6.88845624860674
gene-b0651	7.84155288368216	7.57165802536067	7.63261014216758	8.50093523108151	9.53851959422009	7.93374428823368
gene-b0652	8.04369092416108	7.61087081082947	7.74893897186388	9.08835550945875	7.74603044220728	7.63738616021062
gene-b0653	7.29309913847691	7.39267110026029	7.09845835120285	6.61024648883005	7.74137051708325	7.07183423467644
gene-b0654	8.0395905107459	7.66975769537654	7.45867887392246	8.94882583511553	7.61442347679759	7.54133232542112
gene-b0655	12.4311988952907	11.684051509375	12.3182410707037	13.3304109770706	12.3727547008002	12.7678372120517
gene-b0656	5.95862840013291	6.09899190660319	5.35365604028255	7.26039478430413	6.18865134331146	6.19059603675289
gene-b0657	10.9104567186923	11.2388225568524	9.92307616091188	11.6246572904893	11.2121927870976	11.364312798693
gene-b0658	12.8451326649502	12.7998144306296	12.2709181603648	13.5961934480855	13.2705763034282	13.1792159825935
gene-b0659	11.7213822775679	12.2590325192943	11.5122426304332	11.6289393844309	11.9544738251167	12.0279571353438
gene-b0660	13.34969994468	13.5821850768166	13.3610760342991	13.112272277446	13.2912496452735	13.6045306064011
gene-b0661	11.8935749923391	11.755027785268	11.9100655869137	12.1713495599197	11.458438301909	11.6491077205368
gene-b0662	13.8265506624859	13.8745721627055	13.3013613619755	13.961608147891	13.6950005491317	13.4496155965567
gene-b0664	7.11349197129883	7.89386065089489	5.97531401701506	8.93963796936354	8.44392608899793	7.28732052239784
gene-b0665	7.03946826634205	7.68205968547543	6.25057902191113	8.2995444886542	8.0799348349516	7.05616815179021
gene-b0666	9.73785838580934	9.70533277337246	9.03840754251779	10.275609114201	9.7963115762558	9.85606027159606
gene-b0668	9.78111109503532	9.68339429621484	9.34945050580638	9.69601410243479	9.97922396699181	10.2286728886045
gene-b0670	9.41741178402601	9.47160355261023	8.63818345611202	10.1892899173592	9.75357433772818	9.72845384194814
gene-b0672	9.92025859728327	9.92007439668611	8.9367932164446	10.1056905921349	10.0177446683475	9.88199339745485
gene-b0673	9.57744696894441	9.54202704841519	8.435059563362	8.97604166308833	9.65922879404333	9.10629727793364
gene-b0674	9.99562493147595	9.52978138126265	9.8908931391178	11.0576016584343	10.1345161824775	9.99522166000022
gene-b0675	10.0850995092442	10.1511669288664	9.3976207744774	9.9130255422685	10.1700037809031	9.28233032016133
gene-b0676	10.7850316700641	10.5430071047829	10.8572423314797	11.8369571361981	10.7010693760762	11.3168087902959
gene-b0677	11.8868078373222	12.0350402358795	12.1243983725349	12.2715188284759	11.9492548411995	12.1489521427238
gene-b0678	11.8640185972589	12.1009738074766	11.6999807015528	11.5678014601724	12.2316767374383	11.8440835434456
gene-b0679	12.8100933862194	11.9733572760962	12.8165089430739	13.580066983304	12.4039723188031	12.4489784462875
gene-b0680	11.4623664742916	12.0297198962193	11.4070111702148	10.4503607930872	11.9863682534662	11.5782246075618
gene-b0681	6.86822728667892	6.81926041572033	7.09845835120285	8.22554968996089	7.54096110728291	6.87045276443364
gene-b0682	6.74730480225568	6.75610392126406	6.62650866265227	5.18050033037628	6.4738609875198	6.4443623604225
gene-b0683	12.6022269477489	12.4836100071333	12.4315701653541	13.3185308391307	12.5935091581961	12.6847013954507
gene-b4637	10.1767617834441	10.191979402921	9.97106808086216	10.6713256771496	9.95262784307774	10.1203043142218
gene-b0684	10.6773701857556	10.9231551658495	10.6056740319574	10.8653084012736	10.6295226181345	10.6057960253381
gene-b0685	5.93769097510951	6.67253692780391	4.91931093833225	6.61024648883005	6.50957306053721	6.49410215183559
gene-b0686	7.34806890962906	7.44690650811339	8.18036985405828	8.69937114314455	7.39326312987424	7.78411148630215
gene-b0687	10.6125250263292	10.3215249749439	10.8041128859757	10.6263355570814	10.0158428959802	10.959246843778
gene-b0688	12.8816119356244	12.8829180960415	12.6769999495783	12.7398115834685	12.9718936346127	12.9916158500357
gene-b0689	6.68231320772421	6.3821505913754	5.43163718508153	5.66777036575082	7.48600354993077	6.15861955043408
gene-b0692	9.77011243232073	9.49698884108623	9.71086190119231	10.1698206875693	9.29973914519232	9.0153507159145
gene-b0693	7.58852832220031	7.40767534244374	7.63787439327202	7.34835683940801	7.42877464362592	6.71669663610921
gene-b4590	4.92404587427489	4.67881656271648	4.67881656271648	4.67881656271648	5.41545917861116	4.67881656271648
gene-b0694	11.2802703347915	10.7675236517646	11.7302882238934	11.2063847721382	10.1759762626701	10.6629773391914
gene-b0695	13.1072253718315	12.7244924437926	13.3575502487707	13.5404601837838	12.2945633920905	12.7658089044408
gene-b0696	9.03548195577106	9.43744188837167	9.0403682296103	8.64380977681817	9.03974283227717	8.84526525314133
gene-b0697	7.48270937277188	7.50374143366423	7.34665510597852	6.83688843501768	7.17255978507248	7.56325775813884
gene-b0698	7.09739117376382	6.77218425526386	7.62202167909474	4.67881656271648	6.68443542171498	6.95810516273001
gene-b4513	5.3667296928696	5.24564020430188	5.0185354852322	4.67881656271648	4.67881656271648	5.15363241079037
gene-b0699	10.3663255346489	11.5574895989741	9.82995606877992	11.3619738228936	11.7918347797597	10.6466899004633
gene-b0700	8.50171537109398	8.31317096717426	8.27377738470648	9.1769781372437	8.56381883667206	8.44664382132402
gene-b0702	6.57813357294598	4.89423619826201	5.95551581468691	4.67881656271648	5.80374079334946	4.67881656271648
gene-b0704	5.75192609258943	6.67253692780391	6.54579773997993	5.53933030230194	6.68443542171498	6.49410215183559
gene-b4514	4.67881656271648	4.67881656271648	4.67881656271648	4.67881656271648	5.60478331200903	4.67881656271648
gene-b0706	5.64287761450621	5.9161661038887	5.89369456292556	4.67881656271648	5.14772117575697	5.34734486912701
gene-b0707	8.66687453926487	8.69379005231357	9.26818754126582	6.61024648883005	7.6547261571942	8.71148400206322
gene-b0708	9.47124908723022	9.21066041701248	9.16239235937513	9.75471645553716	8.76352710864917	9.17091709781801
gene-b0709	8.04369092416108	7.94894843305675	8.27042506197785	8.36988280193826	7.92078704574959	7.71754755803438
gene-b0710	11.260336933869	11.8242693021148	11.1941942776291	10.977028392128	10.8789265007426	10.0983547533448
gene-b0711	11.1511477349897	11.5905208618	11.1318002493555	10.5196616235338	11.0673753012442	10.1720085245685
gene-b0712	10.8795401415916	11.2452980278976	10.9641634626948	9.53480466893859	10.5377724443391	10.1911452398784
gene-b0713	9.56618388514045	9.31689727751641	9.90385274864668	10.0125758307151	9.05651995260216	8.89716718581236
gene-b0714	7.7487861052335	7.82919905342067	7.63261014216758	7.94049778622951	7.46339539493096	7.79336800667322
gene-b0715	6.8390337175995	6.81153199588963	6.45946725368062	6.87781128248016	6.99988330856483	6.71669663610921
gene-b0716	9.19769626941236	9.52080954003867	9.08474059906859	9.0800210756161	8.94479311200709	8.59571138207582
gene-b0717	7.55993344059305	7.96906441260374	7.38501754246951	5.18050033037628	7.89591693090699	7.86530456365518
gene-b0718	6.93392166969966	6.86469294717354	6.50953825056267	5.38481895324255	6.93418100093526	6.92374013377744
gene-b0719	6.35367023013646	6.05616861026122	6.01380973698099	5.18050033037628	6.68443542171498	5.61616569806054
gene-b0720	15.4193998337276	15.3330091129506	15.2502004679983	15.4531008208603	15.5753506289159	15.3881895763048
gene-b4735	11.3812292835204	11.7983150608908	10.5668357442884	11.4338961854909	11.7221465859505	11.1561771571248
gene-b0721	12.1140926365685	11.9888747332959	11.5914280158773	11.4436527031333	11.8965160324936	11.637744397115
gene-b0722	11.3062859140775	11.0820115639592	11.2803115923313	10.3008860984904	11.3239528888922	11.3136384293288
gene-b0723	13.0472945522557	12.3799518820292	13.1368502497461	12.0815166103908	13.0905268054353	12.7090335175746
gene-b0724	11.2746648513269	10.549632573361	11.1142623718881	10.9635275960142	11.0098031256574	10.9863805109188
gene-b0726	13.1926973054235	13.0784253907056	13.7248704768106	12.5466298314034	13.8719531396777	13.4052582074967
gene-b0727	12.4546493153852	12.2987289308792	12.5923683710083	11.8759097902085	12.4889782777844	12.2494243709382
gene-b0728	12.110466651869	11.6376555580081	12.6264609915673	11.7413165260271	11.8283014275182	11.9862559857777
gene-b0729	12.0936687216542	11.6962919050419	12.593867533147	11.9801403681077	11.9385090724813	12.1569341461
gene-b0730	6.74730480225568	7.08365686267433	7.09065362217788	5.38481895324255	7.4052022269162	7.49641471597116
gene-b0731	6.67115243330825	6.14019459945092	7.18145507314112	5.66777036575082	6.10888714011628	6.92374013377744
gene-b0732	8.64288086598511	8.84193380749651	9.09985863434633	8.96702694608405	8.75669111004704	9.18489077443795
gene-b0733	13.9896499147802	13.6674436796847	14.216934759159	15.1893088339333	14.7309265367811	14.9275726638311
gene-b0734	14.1708184138621	13.701672237487	14.0654282514208	15.2436028624041	14.7282811509773	14.8013557045268
gene-b4515	11.5980255259688	11.8584605907234	11.1156547209792	12.3314240324819	12.5349920841437	11.7557392460369
gene-b0735	10.7109680317052	10.9546942457025	10.6531151744909	11.4757059057311	11.9948360832986	11.2725933796178
gene-b0736	8.91394879705003	9.20646718559664	8.89404337947805	7.50901307409061	8.59484349320574	8.66229452581029
gene-b0737	9.66187064539815	9.35021196337919	10.2071567582457	9.39411670018348	9.02844818313394	9.94894931197882
gene-b0738	9.00865577092797	9.43386118400236	9.29305222990691	7.67557982648838	9.52252602392237	9.71649087282347
gene-b0739	11.6980559370865	12.3533824568927	11.1133333918669	11.3219790948541	11.6467723217357	10.7215705017383
gene-b0740	13.2540175018812	13.2451416810822	13.2926692458954	12.5138191329469	12.6888890538727	12.4245743466587
