	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_LEVO_1	featureCounts on 30min_LEVO_3	featureCounts on 30min_LEVO_2
gene-b4520	5.82749376312824	6.81148054188546	5.73194034638891	5.27290190273089	6.71613459261582	6.07118051906345
gene-b1171	7.35282670826293	6.91931981081103	7.10792898583103	6.89370874574495	6.99852060878241	7.1622203302408
gene-b1172	5.87194360403849	5.36302518802419	5.89089509134125	5.64103063732211	5.22085700793989	6.51821463289496
gene-b4593	4.81581035827122	4.49031795261624	4.63915720306668	5.13516680112529	4.83371141357229	5.21913516547625
gene-b4594	2.99365202061738	3.08078956128797	2.72206270766078	2.69504217086526	2.76333310224098	2.68073831475792
gene-b1174	8.40977595267499	8.57546893246323	8.30105030567614	8.142619020802	8.51796967233141	7.97151022386176
gene-b1175	11.0850134138218	10.7677090554608	11.1566084101503	11.0813431682383	11.0702436097796	11.267761736272
gene-b1176	8.01576089674692	7.82685581398996	7.91232049553498	8.22480908362734	8.31904828642002	8.35452124448971
gene-b1177	7.57345081128211	7.4051204094475	7.87617399306211	7.78242806491225	7.70652781130789	7.92623289323641
gene-b1178	11.2908702064734	11.3424398352345	11.1361746044031	10.954602179228	11.076337729624	10.9780213771567
gene-b1179	9.59131264186552	9.72417468233423	8.98983992871104	9.35776826168087	9.73483247088664	9.46227190059523
gene-b1180	12.7765074022445	12.6338116106214	12.5647293162154	13.1586789265431	12.638782440219	12.8722284531335
gene-b1181	11.382197656263	11.1164738428608	11.7888331093605	11.8851328107947	11.1405456935479	11.4466497001766
gene-b1182	6.85021853339483	7.17410936162426	7.02467730466826	6.45384867706444	6.92898559449148	7.00733204716864
gene-b1183	8.95684321057788	8.92447577258981	8.74112515262964	9.7830648476025	9.40182899400254	9.29612474560425
gene-b1184	10.3593553623431	10.1524789010252	10.1070292657822	10.41463287999	10.654986310086	10.6462887880373
gene-b1185	9.46251463275337	9.53473033217863	9.69521971217769	10.0549804685526	9.56619769250953	9.8775808484506
gene-b1186	8.0031384275875	7.79296334040433	7.93815080541482	7.79173218900741	8.08488711718473	8.19541337166981
gene-b1187	9.83285434829303	9.7646986967624	9.66982196719684	10.4945206690297	9.99367360284953	10.0904478749876
gene-b1188	16.3764554037354	16.3996380893581	16.2356905147543	16.2334025705077	16.1227554067377	15.852276362473
gene-b1189	14.3594967084752	13.7772369006125	14.3436483285438	14.7831957404235	14.0382957333836	14.6308490679759
gene-b1190	13.1333345656654	12.6209381570279	12.9190661044012	13.4101698622056	13.1134556365102	13.2858204302919
gene-b4740	6.77352654751203	6.81988884555702	6.67412631041714	6.62108757039237	7.0543651929239	6.85600274636689
gene-b1191	7.97082833615529	7.67701218312212	7.68495495279086	7.59864141018042	7.81784438382041	8.04219180914186
gene-b1192	9.21585097488672	9.0903676336999	9.19075128655663	9.4120818608285	9.16452701824698	9.32370372355231
gene-b1193	10.3484319214734	10.1922542879841	10.6448214176187	10.7958897996405	9.40522173837003	9.91638156197273
gene-b1194	8.60020106062802	8.83620891890569	8.32913527773457	8.62340728929835	8.06334770373088	8.22173157871752
gene-b1195	12.7520147016	13.1188856751685	12.6468208674151	13.1364498582788	12.9035355482501	12.5753022545294
gene-b1196	10.2770359399448	10.2943827570448	9.93245632792336	10.5754205191786	10.4786224828687	10.1225138693021
gene-b1197	12.4520399188693	12.0404177358971	11.9659460387663	12.3145984087149	11.6370235315089	11.7511960012977
gene-b1198	10.6642362862008	10.3481628847092	10.4621238411539	10.8814763346269	10.9922593181922	10.7984390532422
gene-b1199	9.68074682891718	9.51386279783784	9.62647462851546	10.3309744354701	10.0339369756941	10.0324368143744
gene-b1200	10.6030011188383	10.3896056060503	10.482096813932	11.3512599510627	11.0785079555385	11.013002204036
gene-b1201	8.0095852272262	8.67960252056612	8.39090876330844	8.43546934800156	7.94800184889251	8.35672772096636
gene-b1202	9.43734266404925	9.72337454639132	9.47623500756374	9.81001974291058	8.93159338216153	9.37161537088555
gene-b1203	9.99269917159152	9.74911801866275	10.0494519342966	10.7370083813207	10.5092242699551	10.6094872002003
gene-b1204	7.94465068851063	7.71518050274393	7.61571473057133	7.7766229063452	7.6355517284802	7.28372644132309
gene-b1205	16.8708439541996	17.0406334091178	16.5842671663385	18.1676724973111	17.9072681954314	17.406556172586
gene-b1206	12.4593100717735	12.3501221844408	12.3818133656172	13.6707538209456	13.230930404125	13.202415691829
gene-b1207	10.7553102638773	11.0231813347708	10.9598168832042	10.7293323716632	11.1910033332863	10.7202556383535
gene-b1208	9.53503246672386	9.48363900081408	9.6067193686596	8.89139643201957	9.17891828331274	9.38021551567413
gene-b1209	9.32600407676987	9.36855827469298	9.4523530095807	8.85668668097207	8.95465884375675	9.1104979876606
gene-b1210	9.09689489327501	9.13798071981586	9.17050247004161	9.40186537689598	9.39128738038976	9.0894149221475
gene-b1211	7.96027549923653	7.68670491573693	7.85261882970115	7.05219203233466	7.57087595400871	7.59674019762436
gene-b1212	7.40863301919281	7.32818495995815	7.09693124408686	8.06754281031223	7.50054338978808	6.62212600534526
gene-b1213	7.99044239739484	8.4809405398143	8.17891646864344	7.49173894280237	8.38656096834357	8.17833199684927
gene-b1214	11.3358737488029	11.493607331307	11.3706852694544	10.6401410264154	11.5251445595421	11.378336761095
gene-b1215	11.3067068115199	11.2539999044933	11.4519783496771	11.5893714553884	11.7034221817166	11.7963602347598
gene-b4419	5.3273720103401	4.90445380040587	5.54142857708554	5.2428334344007	5.47484145999869	5.5517711624365
gene-b4420	5.97738046026366	6.11416595621234	6.18770160715487	6.28277666571665	6.10377430292572	6.417237903481
gene-b4421	2.97974106954903	3.09480501729159	3.13602791403252	3.00775042293785	3.58189965081111	3.23575012507854
gene-b4422	3.72576443510063	3.9637239366695	3.72481677603323	4.78167570081974	4.07083153146264	4.41037817544944
gene-b4423	3.69668054000278	3.86282676561421	3.42637505907785	3.45413022215548	3.98836160280461	3.46146969164154
gene-b4424	-0.0556353115913781	-0.152783260611355	-0.152630719943382	-0.142348815464945	-0.152663957360912	-0.151925107864902
gene-b1216	7.63599838541555	7.54783448377946	7.22274564708709	7.38834098190499	7.86173728365078	7.94302444845333
gene-b1217	9.02022910885277	8.57358873872592	8.9520621991082	8.33178762716753	8.3459883668531	8.55709212892968
gene-b1218	11.7424066097115	11.3702553690056	12.0102427494173	11.4537690299021	10.988800626907	11.6819450416216
gene-b1219	10.2787153094044	10.1393942497079	9.75966973270111	11.0149011134313	10.1554848340096	10.3702086608108
gene-b1220	7.84415224187309	7.67191029017763	7.89408259856216	7.77693351313309	7.49875810783249	7.40431018174588
gene-b1221	8.68161145772895	8.88822413940841	8.74998217555299	8.67908507948023	8.64083173907131	7.90884801543439
gene-b1222	10.1807258037597	10.6099052888467	10.117625045835	9.10809172169605	9.95556932613759	9.61846805879087
gene-b1223	9.9562155592708	9.63943459395221	9.99497440428775	10.0718408043865	9.82367782782888	9.66220401439238
gene-b1224	9.2952260154823	8.95979352651746	9.22647047958466	8.47020495145004	9.0685620902736	8.90140611996486
gene-b1225	9.01177495371917	8.72840549055885	9.23494778928332	8.20678862267691	8.76703325661696	8.59472449523702
gene-b1226	8.84261848010414	9.04817030039191	8.70941436338384	9.06636041809413	8.63789481291735	8.51390187874126
gene-b1227	8.02142449520739	8.22819303841471	8.16623130396207	7.94230833417805	7.99240825395352	7.70628312330929
gene-b1228	3.83965129614719	3.83674412680235	3.82942451356956	3.60316625084833	3.77662207890771	3.70492388576061
gene-b4425	4.09870379130084	3.82821094715176	4.19201521545634	3.81146821683497	4.23279469672307	4.35320419251169
gene-b1229	0.854438017924004	0.83405200973727	0.821412388986394	0.827061620434266	0.821327573013021	1.01161737122137
gene-b1230	6.74775860369061	6.5248135117145	6.68045572351341	7.11658270607785	7.58435723458383	6.87022115862598
gene-b1231	5.70741045580313	5.86966845755581	5.67466953049612	5.18754901553809	5.78596677919909	5.67786014062751
gene-b1232	10.1572200081106	10.4409066495347	9.89570984966424	10.1702284658874	10.5183837697653	10.2881105629372
gene-b1233	8.64915573027622	8.58913813571762	8.41419476102939	8.92305596452745	8.73688062805611	8.51111540147255
gene-b1234	10.636669677347	10.3013309228495	11.000446686659	10.4936234885597	9.66156503432538	10.1256848802949
gene-b1235	13.4775047914238	13.6030725749503	12.9220025797867	13.0012547239815	13.0675492944816	12.6934124400726
gene-b1236	12.9644165986784	12.5483796677529	13.0718809397506	13.6303570281961	12.808585775057	13.2704889145561
gene-b1237	16.0714767431839	17.0090375257673	15.6949427921543	16.3898458193085	17.2594294399476	15.8745691834357
gene-b1238	6.72785693273187	6.65161301514168	6.53901139815283	6.48521664882006	6.71761385560404	7.19411532547179
gene-b1241	17.7951314648547	18.0333406173496	17.6561652812228	17.7168604039533	18.0197854707272	17.7914342076155
gene-b1242	6.01660880327935	6.54205690828515	6.4825294127932	6.06914410171946	7.01929156772504	6.7329024372422
gene-b4711	10.2284048926319	10.6322537851044	10.2800921763562	10.895497182083	10.983538619505	10.9469856403782
gene-b1243	12.5290357723031	12.6618536916759	12.8526890515095	13.6086409736447	13.416865960324	13.4822243506743
gene-b1244	9.12737285755905	9.09768557727862	9.56522631531906	10.3164474992946	10.0348407887244	10.2314133489375
gene-b1245	10.5028984908459	10.4673862430298	10.710817480705	10.9776203202862	10.8908447580014	11.1974571506974
gene-b1246	11.2513833776565	11.2698760533289	11.31154862663	11.8212429071897	11.8941333517059	11.759021813482
gene-b1247	11.0383248085364	10.9098972805353	11.2795598550349	11.5683946211271	11.6093683314861	11.6488838334749
gene-b1248	9.99572590664842	10.1005319600103	9.43698481047808	9.91472572448123	10.1123312805127	9.87369941677655
gene-b1249	10.804795968746	10.7358330179868	10.7305690540909	10.349874420697	10.5883482191004	10.6119678975732
gene-b4595	6.6487249537571	6.32475016613381	6.50499786274627	6.23584362133152	6.83222856653218	6.49840826322324
gene-b1250	8.8563682590339	9.07843937343611	9.05021470653716	9.35556202497319	9.73569515382251	9.61423899290845
gene-b1251	6.23341620655018	6.2213181337491	6.23793434073273	5.77004182611945	6.66245722470246	6.13494316806358
gene-b1252	10.1236241533343	9.87286467627764	10.4167583278733	9.95647503128528	9.61906529219567	10.1664628585769
gene-b1253	6.66724355969676	6.98851593407843	6.78728887523745	6.95383459336124	6.18008498057699	6.66810806175375
gene-b1254	12.8863763639357	12.9102482083488	12.7092623253668	13.048550263826	12.8109801799482	12.7728342550876
gene-b1255	11.1038368157053	10.7113423789274	11.3004232434112	11.8486378802977	10.9321668540423	11.5385978624396
gene-b1256	8.97335050015093	8.57846538946291	8.88216096321782	9.28539512680222	8.73986437196705	9.04726209810542
gene-b1257	8.2950330222487	9.08009131977129	8.24895116978954	8.21462199406168	8.41683764088293	7.82708795479267
gene-b1258	9.13893639516982	9.26379476273474	8.67440815848867	8.20688365709429	8.43498456782321	7.87091903827688
gene-b1259	9.08765534202146	9.19761046397934	8.98724098985802	8.57780286807638	9.14947898176818	9.16893135272434
gene-b1260	8.98811851165996	8.79183681397257	8.88052727561979	9.20678075132593	8.94063008143977	8.83641209274653
gene-b1261	9.85502277089698	9.90163811590278	9.69152488727675	9.49389263286817	9.50778906314953	9.47750455823746
gene-b1262	9.73632631723215	9.82771907538602	9.57715365440015	9.04533416291474	9.43814607163575	9.07578110527919
gene-b1263	7.39272041614312	7.41045969787519	7.38403953875233	7.08110190531235	6.86431090888794	7.22658492054283
gene-b1264	5.34240269759428	5.73261475625851	5.30276841074291	5.31251668908615	5.60926639498761	5.57165030016646
gene-b1265	0	0	0	0	0	0
gene-b1266	10.6268760889363	10.7686456194396	10.7525784964599	10.306888410089	10.3322722839627	10.3256905928415
gene-b1267	12.3248481487279	12.1969394977259	12.6300781743246	12.1538136066693	11.8098518566626	12.1513970193723
gene-b1268	10.6918667088633	10.6835265077632	10.7212313634545	10.6703776603463	10.2406493516589	10.5819368218863
gene-b1269	9.78807604349656	9.61440157221379	9.53446276800912	9.06858923438634	9.41672637307739	9.361879602065
gene-b1270	9.07248621808687	8.64507389948626	8.85408630146811	8.82988962059058	8.86837920488038	9.09130462981264
gene-b1271	8.7557325060657	8.51941303365566	8.70909411515263	8.6756509412898	8.81075298832428	8.8648512162172
gene-b1272	11.0680634810088	10.9334788353086	10.8889968390765	11.5325376363647	11.4616085453693	11.1792058277319
gene-b1273	8.68694057066362	8.99929886000067	8.49357985777363	8.55368105819747	8.90243682101609	8.94168423808428
gene-b1274	13.0189624935014	13.0119754444204	13.1355692109265	12.5662454807235	12.3466625337367	12.4393766907979
gene-b1275	8.40905470147496	8.76560276061421	9.07589086655835	9.55523362226474	9.18305054616874	9.35897466045081
gene-b4522	7.55020012386249	7.66664413207038	7.50920460602362	7.74473047293253	7.63636527401202	7.61220403102803
gene-b4523	7.62792333738521	7.69413946445928	7.42553045787361	7.74162555468256	7.75511870553144	7.89612682946238
gene-b4741	8.655127515158	8.803237706686	8.2631946307674	8.74443699833974	8.33318202256532	8.18360546292
gene-b1276	14.9705186360093	14.8777822418275	14.8570191350918	14.4894277239981	14.5113477136979	14.6802553794276
gene-b1277	11.4508635503379	11.8679924879936	11.1694640758351	11.9524366477523	12.2683314283282	11.8102946647498
gene-b1278	9.35952357467316	9.37888258996217	9.72001453972736	8.99807897146456	9.21122539031032	9.11185925855991
gene-b1279	10.3444538432046	10.6051576336597	10.6213223438786	10.7484321559595	10.3095075637604	10.5508131151304
gene-b1280	10.6563000611253	10.7596604694525	10.6611646794017	11.1605634547999	10.936576041944	11.0299759138671
gene-b1281	6.8327921721262	6.97964446544366	7.31549713347325	6.29600792731996	6.91021597311743	7.30091709886965
gene-b1282	5.61727762188539	5.57883657906682	6.39954687384899	5.54275932960015	5.9234240930058	5.29637582862897
gene-b1283	11.2173296930526	11.4845287937006	11.2788723728701	11.830253401793	11.7186061236538	11.5008121143299
gene-b1284	9.08863856169511	9.33256568802873	8.83697529927114	9.28252300032921	9.50014631458708	9.22933124901761
gene-b4596	6.6743704460482	6.87646431494577	6.41093696660302	5.90521833724688	7.04800274244195	6.37015591891769
gene-b1285	12.3875520741211	12.4182354858876	12.6344079015512	11.9452371470626	11.8703546134101	11.6546762806833
gene-b4672	6.02616033129999	6.32747173552363	6.41920514276458	5.47111652601741	6.21666833750143	5.62774257337427
gene-b1286	8.97314672627961	8.74404755899137	9.00505164821726	9.2518309270064	9.58090732384843	9.67431526083083
gene-b1287	8.50670270912471	8.32926540194504	8.32801556043974	8.26475961332775	7.98497008107766	8.39293982029396
gene-b1288	13.2347226656695	13.4767829411464	13.1956704872609	13.3725113678465	13.4565606883762	13.4207985005829
gene-b1289	9.18523287812924	9.12416120190949	8.84308860745566	8.90010130817572	9.30481507783983	8.89184290427996
gene-b1290	10.7992664708315	11.1613979782224	10.6609798651303	10.5607393886116	10.9783703596399	10.6755202635802
gene-b1291	11.545369762824	11.4971588935911	11.8835643799053	11.319410012997	11.4670871818019	11.5140033757407
gene-b1292	12.2732842673151	12.2123728970279	12.5895593961924	12.1989996231471	12.0873405537112	12.2595527718179
gene-b1293	12.7160999798259	12.5722673188835	12.8862052032503	12.7253552160552	12.4268922531996	12.7006287242231
gene-b1294	12.0564468175032	12.1157622786335	12.2282433576781	12.062112365498	11.9428604259049	12.0016127664622
gene-b1295	6.01400205217972	5.86084638457935	6.05975673562093	5.22434511511508	6.04350920240036	5.89508136097247
gene-b1296	9.03112035718046	8.75002731350237	9.62584577159783	8.2290974925058	8.52593712403735	8.45786320369877
gene-b4742	6.81722065054668	7.2034682512064	6.58973153623502	6.09411442158105	6.4091303898353	6.0423429048916
gene-b1297	10.7466746655435	10.9491956195283	10.9454357884684	9.92478872628883	10.0070753485757	10.0121472853696
gene-b1298	10.3967495121694	10.4787310697953	10.7717758646332	9.96273848833579	9.9826427894554	10.1477428714816
gene-b1299	11.5087030098768	11.6894910365061	11.574108465185	11.7280721308567	11.284678437159	11.4040855147184
gene-b1300	6.82727059498957	7.01906851071212	7.30472873248615	5.74837233574014	6.69803082869702	6.77995355328127
gene-b1301	7.84964284716875	7.94427218715821	8.05291549817129	7.78574504423961	7.60987070791787	8.14141205940401
gene-b1302	7.55924401812925	7.40046555285015	7.44583409601313	7.43060797433129	7.3348099840593	7.15908200972155
gene-b1303	7.36852577645254	7.96358111411264	7.19137020110781	6.53818006725251	7.32487835400226	6.13581514978899
gene-b1304	11.9533420000894	11.5629137408811	11.9852792616745	12.5564025962109	11.757647676117	12.200212262769
gene-b1305	10.2190227400943	9.79841644161194	10.2783453585188	10.3736720429914	9.99956033872729	10.4029242166038
gene-b1306	10.8007976098167	10.1740174745697	10.8018614690511	11.0176164099707	10.3455083604968	10.9317926476472
gene-b1307	10.1172578295273	9.60536330431282	10.4423267562229	10.3741810222318	9.60235299221728	10.501599286889
gene-b1308	10.179407801457	10.1561618639491	9.52952769742211	10.8701608269532	10.7526524107541	10.5736562279874
gene-b1309	3.65491106744626	3.43682112453377	3.35535955369854	3.55505032396765	3.53122606113671	3.42183974342986
gene-b1310	3.58652939120593	3.89380818488254	3.4595204684755	3.68567732609662	3.99518801349701	3.52125687135901
gene-b1311	5.03321397793132	5.29781748391748	5.546581052132	4.85208899098168	5.31849677848856	5.10930489854155
gene-b1312	5.30446563312021	5.18170827212111	5.43408320210212	5.85839023700444	5.09005683592422	5.57732767769667
gene-b1313	5.46610218442087	4.67188299819067	5.52718056131648	4.64422203957039	5.30333896374212	5.31261496192277
gene-b1314	6.25927097353993	5.76457073342122	6.03004911942159	6.08117949593435	6.16533508289946	5.2491131435928
gene-b1315	5.45280478095967	5.34637963697137	5.28905483464468	6.17913279905412	5.79027208430547	5.89556476075741
gene-b1316	5.662327990261	5.86993125824467	5.76320024054025	5.38318864189732	5.59554591380587	5.53016562391987
gene-b1317	5.77930111116383	5.5509137475201	5.87099490601332	4.86673111712329	5.17901801747086	4.6844249539219
gene-b1319	2.98873075796753	2.88609298470456	3.3264063169302	2.89948462937315	3.28282662208644	2.91310414953502
gene-b1320	4.06541239328556	4.22357908623847	4.57651396034734	3.84382384769944	4.25767943942278	3.84162168821323
gene-b1321	11.7994197537458	12.5533944254995	11.9727395195771	11.1454459785227	12.2672709185461	12.155510753527
gene-b1322	11.2530427886876	11.8076619957842	11.7023781836911	10.7400978212645	11.6892801531165	11.7044545656035
gene-b1323	12.0199064821055	11.8395758229257	12.015327014768	11.808211852335	11.702089179559	11.7440109713461
gene-b1324	11.8494485297602	11.8498231959293	11.9508164702357	12.2498314885518	12.08978056924	11.8803281403613
gene-b1325	11.8326571725274	11.8751380754881	11.6288371246051	11.5181584702646	11.6549143985737	11.4670892298657
gene-b1326	12.5777618218891	12.6675169449881	12.7297435090889	12.3088770285656	12.2948580423813	12.2515605677692
gene-b4525	5.80455551346667	6.09046308743661	5.99257534999173	5.81748895462535	5.34298051275534	5.86296249781427
gene-b4673	4.85115919316544	4.73978887885683	4.93193348259456	4.37227065166926	4.78507307685296	4.92018366893439
gene-b1327	7.31872181308553	7.34341106938796	7.80186780653523	6.67528263133978	6.9764303067944	7.33058306103865
gene-b1328	7.91486814368986	7.72362075687114	7.67901628828699	8.1654042476205	7.66850093155456	7.51018209221317
gene-b1329	10.4635915493268	10.7808669643807	10.1455749688907	9.59044197925627	10.0986465970843	10.0066405472882
gene-b1330	7.86277453570525	8.10891627540347	7.99352424937259	8.32494030747653	8.72190378435813	8.34935749490524
gene-b1331	3.82829910154429	3.93485982451516	3.61738676501521	3.68547618604897	3.94774784994638	3.80351132084361
gene-b1332	9.22248603031121	9.48587294966452	9.29519969253891	9.55084400093037	9.60675243291922	9.67645792956611
gene-b1333	15.7358187370367	15.73254970097	15.726341265713	16.2554641608348	15.9303083345864	15.916093793354
gene-b1334	14.2869588674632	14.2894250981895	13.949568608504	14.8511275566705	14.4476958222035	14.3855803499896
gene-b1335	6.19776939484466	6.55628567262727	6.52192682317342	6.72778538894892	6.86599084346877	6.10904429370159
gene-b1336	6.03343163543351	6.38489775934345	6.23389389159874	6.22591617740009	5.94946980905883	5.91305418317223
gene-b1337	8.02071840554098	8.4048845491174	7.94640173541387	7.81532700489848	8.18166520959545	7.86284998920752
gene-b1338	6.91403196338698	6.36401031551658	6.63663097096705	6.93177022743903	6.55993478019907	6.62126508326418
gene-b1339	7.68460536159521	6.88414345209967	7.40500815149246	7.18715668405418	7.53330206904963	7.48586057778059
gene-b4426	6.83194263583476	6.92408903057392	6.8894473878332	6.7286647049512	6.22544111761837	6.93732661428538
gene-b1340	9.71647570075024	9.69545510508251	9.61586323217774	9.15903660126692	9.66140405307792	9.05393772005653
gene-b1341	10.526293079798	10.8705565474836	10.4938729662486	10.308430377043	10.3808428255603	10.2621840074158
gene-b1342	10.1039849614944	10.0511965107327	10.0548361731801	9.80000324980409	9.50977746367748	9.79302590648651
gene-b4699	5.29600752612262	5.60789821351824	5.24519011697395	4.80926122316666	5.72860042096763	5.45173247039669
gene-b4743	6.45614559506375	6.59317815283941	7.05687518546642	6.87572910019111	5.94084648749456	6.32060849357724
gene-b1343	8.05045993940628	8.40870033451997	8.33193327732222	7.73382285239072	7.71488440377872	7.84014387897885
gene-b1344	10.1103108784229	10.1609138426031	10.0866800403494	9.47203557231638	9.9146193688564	9.71340228112415
gene-b1345	9.19286095690683	9.40107518087242	9.18074864525624	8.7051863973193	9.13817571239457	9.14182910377407
gene-b1346	3.30802764814823	3.1594530701798	2.88559486606727	2.90930159138206	3.14823012893245	2.92285739608585
gene-b1347	4.30881143649841	4.20492772911799	4.0179547029824	3.91040844252927	4.17187941999009	3.80137016447224
gene-b4714	4.06023435941996	3.92199875950912	3.81362354691976	3.59116394216107	3.95812104861008	3.59534723765837
gene-b1348	1.04869928606778	1.03009863575591	1.15295586365451	1.02405033251655	1.05978926512668	1.0475407184084
gene-b1349	6.33764393291959	6.4098779778017	6.33779931147292	6.21406480697978	5.99626925102771	5.93152489813457
gene-b1350	7.56811296540049	7.53673684260623	7.52672927075807	7.17738007576934	7.93517810048954	7.72397183350327
gene-b1351	3.00079336865211	3.31524655777738	3.07106428564278	3.01476657266471	3.77421856115488	2.99176855052513
gene-b4526	3.19200021200106	2.97548899975389	3.19473779204997	3.01613499769546	3.29144947807613	2.94841419112462
gene-b1352	3.73338731757322	3.22118452091161	3.40068289106702	3.25986113105767	3.89119243594382	3.26798353755528
gene-b1353	4.3318751218606	4.96996386617532	4.59951557629886	4.26383059082065	5.27395208582397	4.58515488219611
gene-b4527	2.82352621188234	3.00333215906362	2.98038624709082	2.82186760637884	2.96102746885201	2.75568373090099
gene-b1355	1.27453461961976	1.32315687163263	1.36642324254028	1.25081559412009	1.27210226813446	1.2736431958158
gene-b1356	7.98343236651522	8.35438335870295	7.10320842399713	8.5656128917154	8.39410361121057	8.23195449817068
gene-b1357	6.04694715206585	6.17911406932987	5.91627090764145	6.0139957592426	5.63228861955474	5.57473754921573
gene-b1358	5.69910427715118	5.50216737916366	6.2344456981148	5.13560187938672	5.72854956856535	5.70255336917903
gene-b1359	6.45799863098796	6.86455803157865	6.72720384310878	6.88256419052328	6.6915596344365	6.80624366715886
gene-b1360	6.8245124020895	6.85857441739511	7.07979541742976	6.98449170843914	6.98409994005931	6.929402169908
gene-b1361	7.04160066879409	7.36197412152219	7.23483335946772	6.97837628091824	6.75212278086742	7.23800984514119
gene-b4528	6.0223093195419	6.64241488057171	5.87163666254989	5.6844612316146	6.01589174693442	6.30221462684299
gene-b1363	7.44672409893459	7.5027784812969	7.18639586582659	8.44673741334985	7.80612457525574	8.03811046623952
gene-b1365	4.15320903896146	4.4533587772378	4.19370844807802	3.96483492141144	4.23859624888741	4.63806148083684
gene-b1366	5.62175201450678	5.68651594136921	5.44056622934884	5.6465735037537	5.68237864355441	5.80450467148807
gene-b1368	8.16134395190155	8.7207068169795	8.21211562350775	8.59407389649533	8.25194768502408	8.57935299004609
gene-b1370	7.36779809234925	7.12316250927961	7.15687830770664	8.11610200542115	7.73150556805662	7.76011849280864
gene-b1372	8.70445635002114	8.77863253501207	8.71801446797476	8.17587634091234	8.33469465334611	8.67943368189126
gene-b1373	3.45938283893688	3.51444186799895	3.49044723527213	3.33189681036218	3.60079201491031	3.68721775944262
gene-b1374	9.63750356680367	9.41455868832298	9.70625537275034	9.61643104721914	9.73916735201661	9.62396400935581
gene-b1375	4.45857151329876	4.666743883334	4.09907349998555	4.68229418926491	4.72725325349447	4.42291015496326
gene-b4744	5.48084259159672	5.99537595198992	5.33762234050211	4.9696792540762	6.01503912957016	5.76482599951656
gene-b1376	14.0140589005487	14.0234929456293	14.2522939335262	14.3408637071605	14.5292130127586	14.3432791560993
gene-b1377	5.82166042472807	5.82846537036808	6.01715515115231	6.2685295957803	6.34669789232105	5.52767811094201
gene-b4427	11.9576206216689	12.3660990049126	10.8858848670536	11.8603122474335	12.1073249623664	11.4092742087992
gene-b1378	15.9738960001024	16.1053550972285	15.6790316851636	15.9421044132238	15.9729613432443	15.7094874859683
gene-b4529	10.3442731084901	10.3574081106673	10.5400608772319	10.3731112911763	10.2616528423458	10.6904473927852
gene-b1379	10.6122368708094	10.9138192639116	10.4543592011203	10.3707875318773	10.6008210863227	10.4737991258629
gene-b1380	12.7689032138987	13.0428860247528	13.203545487992	12.5976173196986	12.7882278906995	12.5568325477866
gene-b1381	9.78046985485906	10.0386078404424	9.91292356821678	9.95262616692094	9.96889162982189	9.94550359920278
gene-b1382	8.16095179732916	8.10834922006661	7.43743054068681	8.05476809344061	7.95623017469823	7.99294974986891
gene-b1383	8.11248125486157	8.01149353314688	7.81403306099929	8.15234031840089	8.08524544041119	7.67155824592495
gene-b1384	9.89208608486979	9.30231926708972	9.32286140456362	9.32676761719957	9.31893076356828	9.12752209738375
gene-b1385	10.5493870675512	10.2400006229018	10.4119432742117	10.7185623771055	10.3996904514021	10.5845427867397
gene-b1386	7.86232551264982	7.73222221177579	7.92717257362078	8.07633996523357	7.3590580654186	7.75973314200847
gene-b1387	7.64816930918284	7.89922734909959	7.41086418164867	8.49245672303244	7.94973478537443	7.80475236159865
gene-b1388	6.25914195527188	6.54370559690432	6.23238653691326	6.17170853341584	6.74948702743646	6.23030680461664
gene-b1389	3.54703166009951	3.00888894047651	3.31553076430604	2.98440191248236	3.00438220998652	3.02739499861875
gene-b1390	6.09596352619313	5.86750860040083	6.25700403102078	5.07434125789365	5.64238351301805	5.51585832341289
gene-b1391	4.55128072244855	5.07385207884029	5.26436713304814	4.28831673280687	4.55180545548251	4.46889314029701
gene-b1392	5.1467117929627	5.56896880999725	5.14040492649286	5.30591996968232	5.28696317111896	4.78551330698724
gene-b1393	5.21589582385813	4.97147906385024	5.4814191496328	5.98729645218058	4.90784858532452	5.63901778979389
gene-b1394	5.33310137291108	5.70900327649523	5.21139508650328	4.729268037231	4.84520785334896	5.89952062349737
gene-b1395	7.15366099965517	7.04620597447499	6.79379974869528	6.24051934233686	6.71678163540587	6.53089666991681
gene-b1396	5.6443164438419	5.1389272015507	5.36415581283649	4.69355181915675	5.12268328346147	4.84587796545607
gene-b1397	10.8544131729398	10.4691556501452	10.5888186704799	10.9953234820571	10.9483867600851	10.9373019955506
gene-b1398	10.9161375752955	10.7095549728735	10.6129807443785	11.1486156034313	10.9790385294205	11.0511204654478
gene-b1399	10.6121810537121	10.3303605502717	10.2594092588093	10.3784602092637	10.3954924241482	10.117264451963
gene-b1400	10.2969592525571	10.1969465290953	9.63877529411525	10.4778879910315	9.90916706164159	10.2163135721749
gene-b4674	0.0669194905625999	0.0888705374202291	0.0806639422874768	0.0756891866070817	0.118249820127142	0.0934364681955994
gene-b1402	5.17062055799264	5.21069529034436	5.044565933983	4.55210151784172	4.90622410982634	5.12645785988622
gene-b1403	4.41530922505206	4.77466040451113	4.75705395640104	4.12383654193435	4.01411830702321	3.96869344965387
