	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_LEVO_1	featureCounts on ROC_LEVO_3	featureCounts on ROC_LEVO_2
gene-b0104	12.9718359715521	12.4467480737501	12.4859181990469	13.065935712075	12.6154820951013	12.9105640046933
gene-b0106	9.83803469193381	9.11665752682955	9.40316877350939	9.72504750110533	9.47492443823248	9.59449066926056
gene-b0107	7.62225192228911	7.58546476004608	7.8655123080326	7.63035230916116	7.81379023988879	7.84489698967416
gene-b0108	4.34258112660721	3.86281077504843	3.94085544207521	4.38506624279374	4.19753145598525	4.1706317988974
gene-b0109	9.53307238552484	9.64732441315609	9.91241786942774	9.80928360748091	9.72078741172101	9.51771697837262
gene-b0110	8.08931898080016	7.76821312035106	8.25725745734609	8.5845425838124	8.24709391292266	7.99344515364736
gene-b0111	9.92975342062365	9.76743245739963	9.89424757875909	10.2409582336349	10.0300248100684	9.92639566493798
gene-b0112	9.68673548520909	9.87068002109232	9.72580064974653	9.71173863747962	9.68398702055835	9.94921264577174
gene-b0113	11.0982512056489	11.2954510746666	11.2535724914308	11.2280633533026	10.8735433200207	11.2814592608211
gene-b0114	18.2839395812507	17.7673739289995	18.8220495017773	18.6206701240374	18.8430875996607	18.9582738941021
gene-b0115	16.7657283956216	15.991354172941	17.4482143940412	17.0910378773479	17.4083039841786	17.2580285743457
gene-b0116	17.4100203322366	16.7739050437582	17.8462301825426	17.6084463647252	17.7866031766938	17.8516963077207
gene-b0117	7.76388472998894	7.98255426584353	8.045136126904	8.20213447917311	8.18198450779041	8.52702818412785
gene-b0118	16.9104271909516	16.2781148884614	16.5588904128742	16.7055978079532	16.6844149387018	16.2608254497998
gene-b0119	9.48701891299122	9.35778911296127	9.70344543132393	9.9611040504539	9.68353310807063	9.68100985440426
gene-b0120	11.7376826295079	11.4632047927761	11.8392277837769	12.0633979314657	12.1709236478924	12.3734193425118
gene-b0121	11.0651083034959	10.6783230979474	11.2861245772487	11.5477936484237	11.6280809467266	11.7654095899888
gene-b0122	11.3587989569198	12.0275968283724	11.1516296470785	10.9051008802856	11.2602549743936	11.3334612070209
gene-b0123	10.1175746192571	9.9499603457559	9.88994951544608	10.0178914518833	10.0195192607816	10.0215889762752
gene-b0124	9.67390519035276	9.61384703356433	9.40871472656484	9.43530116387764	9.42489043547707	9.38645537695801
gene-b0125	11.5538176408775	11.7342106628535	11.8258522840809	11.8186828261852	11.8450547932451	11.9637775975555
gene-b0126	11.8704644448258	11.9970886485611	12.1787792701046	12.0539802936553	11.9755858619762	12.0423864925399
gene-b0127	10.8936496347499	10.5162604589957	10.6616927433917	10.956420213922	11.074144258585	11.0786482063321
gene-b0128	10.6078618797619	10.845508115351	10.5101667414963	10.7627979045135	10.8224136181556	10.8475690903975
gene-b0129	9.1662526512214	9.66209291510597	9.30344285079883	9.18958012512145	9.43745664287721	9.1695420632785
gene-b0130	9.46875180191753	9.60967508252289	9.6985123939864	9.6535660609849	9.6352955789213	9.77738736719402
gene-b0131	9.65099444590798	9.85305770353545	9.92229604814626	9.92376960979951	9.88906101791597	9.87399824221429
gene-b0132	10.4935524818146	11.0430254545374	10.2629252131705	10.3981081763787	10.4537227488678	10.5031059333853
gene-b0133	12.8316011186895	12.6779388049775	12.7977295352477	12.8960045602328	12.8704686087702	12.8291310881118
gene-b0134	9.60477306716034	9.2847515002157	9.90831670910944	9.92408984721245	9.90791230752109	9.68439481157643
gene-b0135	5.71006012603022	5.93775011283374	5.63557720343607	5.60771210669062	5.63073975856477	5.75147859993309
gene-b0136	4.71945861901311	5.1708618283142	4.74092987567131	5.20763396607623	4.76460719963451	5.23188207797443
gene-b0137	6.36110994268557	7.32132108807551	6.12383782173025	6.40085479073044	6.52765730266031	6.76208877813012
gene-b0138	4.41857451912499	4.67964267108268	4.29482319509871	4.52715877868669	4.63885581686538	5.22704680128321
gene-b0139	5.95254898061988	5.85457489862218	5.47501380206622	5.94804622447981	6.18189149415409	5.9717827818262
gene-b0140	4.68618865458354	4.67125791920791	4.3789970666895	4.40638704261988	4.71191337492622	4.24907392461524
gene-b0141	2.19957291245331	2.16363012315778	2.26870744020597	2.28122430861291	2.34218664711882	2.38326246976346
gene-b0142	9.52901818969357	9.23872938353716	9.70467601061635	9.62670489109817	9.85200053660312	9.86729580182882
gene-b0143	12.7759045698693	12.2272216773139	12.6793508115204	12.8610095502978	12.9521286315791	13.0479992507919
gene-b0144	11.1680979410237	10.9696428827563	11.0980588755045	11.3216995873293	11.4519629816643	11.5137673183487
gene-b0145	13.6037986332483	13.2983181452458	13.3004172280322	14.0435225197751	13.643447577136	14.0675169997821
gene-b0146	13.2998320290387	13.5574588108363	13.1049955808083	13.2233810996796	13.1025934751453	13.1511187833648
gene-b0147	9.13808781242925	9.19956080172621	9.21801847255825	9.14026020248112	9.19145857783146	9.31186712874277
gene-b0148	12.3219789337292	12.3779603018624	12.3371382987584	12.3961473837135	12.4838489550928	12.4320860732961
gene-b0149	11.806198026492	11.5353259545536	11.8017776714885	11.9102320595563	11.9895679342892	11.8676428624497
gene-b0150	13.026410366983	12.5200308551437	12.9108319688668	12.7590959192677	12.8070487444276	13.3263663856247
gene-b0151	10.6282455331836	10.139315335764	10.6881828293317	10.4850261076688	10.6984560117154	10.9495679006115
gene-b0152	9.45297389177369	9.13333631246754	9.54168063218666	9.12430909044024	9.6317652759804	9.71905662295647
gene-b0153	11.2450300816651	11.0648448317474	11.3529630976002	11.1026405681053	11.3706495593085	11.660937712789
gene-b0154	11.7041760873311	11.2732384603073	11.8506539521098	11.9582231026801	12.0082593495808	11.8485334172017
gene-b0155	10.9938995454752	11.3812894533014	10.8219795361822	10.8787436024814	10.9525975193324	10.9271937597884
gene-b4728	10.4805837716907	10.545160273435	10.5625372365478	10.8169107062694	10.6530153575526	10.8546387368283
gene-b0156	13.1075129725905	13.5123688362178	12.9217708179069	13.1779381362961	13.2181951153236	13.3038998679649
gene-b0157	9.34211366402645	9.10829514543731	9.42025556893536	9.43461391078894	9.59779710966062	9.69372272262469
gene-b0158	9.33589935243435	9.68221230415028	9.8955338346566	9.64853246378722	9.91831230245559	9.80060240865974
gene-b0159	11.2325178075094	11.062699149871	11.5984953870576	11.7137495736471	11.593661811257	11.5225566534364
gene-b0160	10.1137580922355	10.0207534275835	9.88576506394758	10.1959139461773	10.1559469010153	10.0007359535182
gene-b0161	13.7625078424832	13.6534508624634	13.8976525741844	13.3218770433327	13.728850118906	13.5272185911351
gene-b0162	11.7472745485691	11.482032475866	11.482099648996	11.5821426824217	11.4535825929829	11.4398971344622
gene-b0163	10.1824263268504	10.1008979787427	10.1475273599505	10.3227809104383	10.0200219805108	10.2441726813889
gene-b0164	8.08581769980154	7.81468393637604	8.22367452300076	8.10995599591729	8.1560652551936	8.0112724672488
gene-b0166	10.7260512655455	10.3621506308145	11.1532373104069	11.0742283045467	10.8812599912439	10.4663450872409
gene-b0167	11.8196827796914	11.404934224592	12.1349286592675	11.8378339878689	12.0698887506877	11.8887262890547
gene-b0168	11.8979981502401	11.6764650234755	12.5231669308974	12.0717991370895	12.2126364353455	12.1995580357627
gene-b4414	12.5671984927741	12.2469716942791	12.6453361127308	12.6918461567817	12.6540331318412	13.0187772297186
gene-b0169	17.1200100279048	16.5972911093184	17.3525983991103	17.3373764732434	17.3181848676307	17.6027846753567
gene-b0170	15.9209189686829	15.1270657722143	16.4944271067875	16.2997188939717	16.3753289308885	16.2740131871513
gene-b0171	15.9344295489948	15.7789164810533	16.0569895932766	15.8730859331197	16.0768126150805	16.3009943434908
gene-b0172	14.7406645630496	14.2630586010317	14.7494247692967	14.7946018324239	14.78642431079	15.0012448960778
gene-b0173	11.1868049137371	10.8952853034816	11.4215500074523	11.3451022005911	11.5695842121027	11.5365766138839
gene-b0174	11.6422499477271	11.4127988650077	11.7039270179872	11.8306731887536	11.8122883968729	11.5584005600137
gene-b0175	11.7438095625477	11.6781903266574	11.8098329820343	11.8476724355954	11.9777635414764	11.8467262285202
gene-b0176	13.4795593223949	13.3675773431665	13.4559896184057	13.3459048187081	13.5057870836795	13.3537453467087
gene-b0177	15.957629761023	15.7863273819984	15.789669187322	15.72562344017	15.8323163371521	15.7720324636463
gene-b0178	13.8636393476872	14.1422425783009	13.7834344827937	13.7832580292651	13.7285277206892	13.6584321158261
gene-b0179	14.5622629770351	14.8757628096963	14.4868459845406	14.5016724012053	14.5529423951596	14.5919480465388
gene-b0180	14.5628069922521	14.7025141372833	14.500106436035	14.574579853642	14.7811498006794	15.1057178825912
gene-b0181	13.4154923382457	13.1387685579619	13.4525102661796	13.6242119375645	13.7141567845333	13.7308873003466
gene-b0182	12.8946173168669	12.7417413732347	12.9261677758342	13.0596621040291	13.2371993904976	13.2463760753733
gene-b0183	10.2556404162953	9.8405584088983	10.5681037717967	10.4156677684298	10.7533813903198	10.6576314467836
gene-b0184	14.0268875287138	14.0243367767173	14.1782582300603	14.174506815883	14.3587518305866	14.4686132860579
gene-b0185	13.1900389739065	12.7253663286202	13.5495991161275	13.510487694944	13.575538180528	13.4210667591487
gene-b0186	9.42721047894819	9.77248084564583	9.43967498768605	9.34099827254244	9.52290123393231	9.39349863071033
gene-b0187	8.81719668098165	9.22302846089379	8.75994236080902	8.74653002064468	8.76829286627651	8.69936208283084
gene-b0188	11.6858945909819	11.6562523880768	11.4732754168798	11.4382231779996	11.5410176260082	11.5298680912595
gene-b0189	10.5394417162511	10.4760275875186	10.4010409682486	10.7079648185957	10.4771965303197	10.5459829083528
gene-b4406	9.60969145823523	9.45028351815791	9.44441899041953	10.0089663764601	9.57291090624716	9.73724996156449
gene-b0190	8.37611478594566	8.18461411341454	8.73369343433884	8.60986454516393	8.73720072831665	8.53632128236186
gene-b0191	8.46428395192118	8.06850251475384	8.66732710226962	8.73572331045913	8.85668437505813	8.56358352508703
gene-b0192	9.75392031995066	9.68952910055691	9.61656973988557	9.70401817977751	9.75870403640207	9.69627575385172
gene-b0193	7.69153078428126	7.57372498636885	7.77856371911069	7.68861060010948	7.63754873639837	7.77082184353195
gene-b0194	14.7561312434685	14.3437111259776	14.9212285792146	14.9869143506801	15.0070994988039	15.1616824339955
gene-b0195	10.7126419338655	10.1084566197529	10.486142192517	10.8614503955636	10.7890739162244	10.8796463243993
gene-b0196	10.06011317171	9.79886682996877	10.1155223975663	10.3618504244029	10.2525775653791	10.2191386829122
gene-b0197	10.7962383063549	11.0744104587833	10.5558878309437	10.7533522562874	10.6963151463527	10.4667959585377
gene-b0198	7.22314773525117	7.38873447889005	7.40382513417301	7.60829912091628	7.5631709343708	7.28674742821498
gene-b0199	7.65044253821625	7.44802864645906	7.60727091413332	7.90085057294887	7.76546302742351	7.69230086258316
gene-b0200	9.23011565370336	9.60613986781972	9.61561021672649	9.58341627629231	9.43506481828832	9.42186430396887
gene-b0201	13.1546201969813	15.7528019259985	13.2392683343566	13.3922360447777	13.4909124642866	12.9481238850613
gene-b0202	6.45514432399723	6.84541452494162	5.91354269466958	5.93114027316348	6.92472801527895	7.05195111629696
gene-b0203	8.37730623627615	9.70856292977358	8.09802402108906	8.4788918332902	8.92836173348691	8.87484347769848
gene-b0204	13.549708133051	15.1442157101249	13.686694713776	13.6873468601193	13.8111162101712	13.3635208749409
gene-b0205	9.13491261934998	9.78030532783329	9.60726046251428	9.24410943688882	9.54986037701395	9.7414015108687
gene-b0206	8.87856101306136	9.2226809237447	9.75768850218403	9.21614776447637	9.56937747348362	9.65871663127924
gene-b0207	10.1271514155696	10.0805407932323	10.1002008984623	10.1783853340372	10.1658526443161	10.1631586119803
gene-b0208	9.92749829376593	9.99877779966372	9.64103490640406	9.78073573946395	9.57435854116422	9.59068513477833
gene-b0209	10.7753174094128	10.7743789415176	10.7959424559338	10.6586772345222	10.4904783554007	10.5842539005925
gene-b0210	9.3204545906263	9.17517590128485	9.30381673766621	9.15099147920569	9.0666905825463	9.30390027038831
gene-b0211	13.6062314984822	13.7144742072497	13.4710184071209	13.688487300097	13.6805263695989	13.9195833664303
gene-b0212	9.4019569950612	9.67017599582183	9.45881228908787	9.593823547698	9.50135533395517	9.51999839707022
gene-b0213	9.50372002756873	9.74289762249229	9.58286732428533	9.58150888637611	9.44157956228347	9.6650201788643
gene-b0214	8.60555021338008	8.85975926484535	8.59710030002125	8.78776111810503	8.62312799251454	8.5914127643608
gene-b0215	11.7234691153912	12.0880469144466	11.595713799427	11.7707760865314	11.7100905822983	12.0341773082456
gene-b0216	7.32164956944255	7.35799539197985	7.35095820602123	7.11054144723734	7.29049701441781	7.38409576173123
gene-b0217	6.38951713367301	6.43480124402698	6.29012023111087	7.18319772093358	7.401403464465	7.80721318089802
gene-b4586	5.41907585075144	5.5758226684592	5.362779269986	5.27940376627834	5.71558735934215	6.11338866628985
gene-b0219	8.02655912452012	8.12902151115656	7.94877703967045	8.28205339563073	8.00663435155671	7.94483105687028
gene-b0220	8.20726393303001	7.71729617292065	8.19499458991642	8.39384113647121	8.34157645611869	8.2423562525613
gene-b0221	12.4989351452237	11.9635169195899	11.7668402292806	12.2375856131048	12.1360961242172	11.6833403853983
gene-b0222	11.3780351319131	11.3387490144013	11.3566703994368	11.5670598141229	11.360812583414	11.2754984753652
gene-b0223	12.2506217976101	12.1017579905804	12.0000363254042	12.1549912533618	12.1323450367444	12.0903960303303
gene-b0224	11.9010283157293	11.914860707322	11.4114258211175	11.8226750299385	11.8200907245699	11.9350540841914
gene-b0225	10.8044584272386	11.0237789171166	10.9624889080754	10.7637560825652	10.9797437345714	11.1949400731814
gene-b0226	9.3567933285232	9.71277543407999	9.63504500577839	9.46984664342563	9.6262676921893	9.8633965522602
gene-b0227	5.16805045475213	4.84230583353033	5.52883276384267	4.89539539678696	5.29450282397236	5.52119566864079
gene-b0228	8.34780753041611	8.22429963309802	8.35939769154606	8.5590758095739	8.33996895608754	8.18479472965652
gene-b0231	10.031103831756	9.73178818231732	9.84497007472705	11.1821101667874	11.2929886186716	11.3570198156505
gene-b0232	8.54080421738	8.44237299935798	8.3772695075209	9.39871835408042	9.61705223285834	9.58567910703424
gene-b0233	9.09356525892241	9.00197544754121	8.81534202552366	9.79486506154514	10.0947343678968	10.3246572948586
gene-b0234	6.21498139856941	6.38930424836252	6.23449906271355	6.90161920837906	7.12140117155796	7.23791732465597
gene-b0237	13.0475710563194	12.7386987558864	13.1027127390699	13.1354402947501	13.0253857126379	12.8291014460762
gene-b0238	12.705979430497	12.2481907237501	12.7296937556775	12.8818672404436	12.9867807888023	13.4558319821951
gene-b0239	12.0331832758286	11.7766859125001	11.9772217787718	12.0229943274359	12.088709848881	12.3384697716031
gene-b4710	10.3257997040357	10.0554798509005	10.3321278340338	10.5975068453049	10.1912184288362	10.2181352357351
gene-b4709	2.8748742894534	2.85132808513119	3.05643453233889	3.07807516709058	2.84414838849177	2.84402266941691
gene-b0241	5.01702064539673	4.81466673156794	4.76523054172049	4.89116807944341	4.77754853327738	4.81996659904711
gene-b0242	12.1498099648098	11.9527875006454	12.1532143331706	12.038048489613	12.0172241482008	11.7783397613617
gene-b0243	11.6321668211001	11.3062667771865	11.6268393581249	11.574382783435	11.4901882836424	11.2379056556098
gene-b0244	7.69089003250489	7.94028413836359	7.64187316633379	7.48950778185124	7.5680974972981	7.70586384820669
gene-b0245	5.15855246226739	5.23553347541236	5.32967909836815	5.62329744101197	5.92943078084838	5.53424536884043
gene-b0246	5.80023596964784	5.35384960356411	5.79829157587547	5.88294300920588	6.27851610033275	6.2698092649074
gene-b4504	5.24151155938245	5.13548404677713	5.29203739584088	5.6362173153019	6.02859458384019	5.74053513915242
gene-b0247	6.27053751037666	5.95826835280131	6.43315052994669	6.68818429946728	6.94751235171061	6.51029073057745
