	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_LEVO_1	featureCounts on ROC_LEVO_3	featureCounts on ROC_LEVO_2
gene-b0944	9.33854797222403	9.53856803602081	8.64158512540549	8.78294253816005	8.75422802269219	9.28288949718739
gene-b0945	8.45781288452199	8.56634760426997	8.86008113826561	9.05527930190619	9.085840119469	9.55442694970839
gene-b0946	9.14704966208382	9.23668510863635	9.04203207504762	9.37226269003986	8.78675653937579	8.98279422022853
gene-b0947	10.5468753464691	10.4500867885562	10.6276552469297	10.5127909984033	10.4877370124223	10.2754992690109
gene-b0948	13.4507429572388	13.3448324715302	13.3375743003144	13.3841761678631	13.824941275058	14.131470301675
gene-b0949	12.5094039380483	11.8524466425197	12.9475164871267	12.9596226612233	13.3519621467813	13.4050954714812
gene-b0950	11.1519896489957	11.3176728206522	11.6641874242094	11.5255370675203	12.1110794796186	12.4333046847333
gene-b0951	10.9602528523706	10.0871049388272	11.6792493979837	11.5270123510412	11.9121501607089	11.8890955732544
gene-b0952	9.46126779414749	8.96760257753155	10.266857416945	10.3644433802671	10.4214009976663	10.2250036107201
gene-b0953	10.1922197432857	12.2350998053569	9.3298651380554	10.0981406904787	9.75102700760572	10.0954978255985
gene-b0954	11.6250386001459	12.1812840463204	12.3231664008993	12.2266881322204	12.0764265774154	12.2666529704671
gene-b0955	13.0204842355075	12.9756574571824	13.7091329394964	13.4082580485543	13.5368342199602	13.875954663028
gene-b0956	8.99280512023598	8.90224517535014	9.17551806896209	9.69982888913787	9.33342135611907	9.6300195135552
gene-b0957	15.5782720709946	14.1938071791818	15.6706368588361	16.8698264489238	16.612059893937	16.7338736230154
gene-b0958	11.4683938437398	11.4015040909191	11.1223649052707	14.9732237865287	15.3679129172037	15.6596836784256
gene-b0959	7.64343703446267	7.72976917750797	7.56337320307275	7.97359385184504	7.85503891519432	8.23570307142794
gene-b0960	10.7293339050627	10.8581580620869	10.8368972513131	11.1039612680624	11.4363407018162	11.7572742646585
gene-b0961	8.87248452612875	8.66598421933819	9.15171262057336	9.65914275279828	9.72702213791357	9.80417899368965
gene-b0962	12.8033632000278	12.8922686759166	12.8984834116941	12.6597510322229	12.908678641762	12.8458487010709
gene-b0963	16.7153330711367	16.8349924129807	16.0518817788615	16.2784446117059	16.2422639806387	16.5433434840378
gene-b0964	6.79248258265633	6.99432353674882	6.84704572994128	6.8745147818118	6.80747226127252	7.06518935183807
gene-b0965	10.8461365934463	9.82510834503911	10.9004038204988	10.9787426734999	10.9006059284795	11.4021598554452
gene-b0966	12.1209786876323	11.3592958446593	12.0478412239672	12.2984134497808	12.2016244946609	13.0138932618746
gene-b0967	12.1971161588555	11.4145804741367	12.5758970967687	12.2393427753729	12.5107037719924	12.8541787988599
gene-b0968	7.702623090487	7.15309992684982	7.85075530602047	8.15261760468842	7.20113578453759	7.77723006157715
gene-b0969	8.66893452532282	8.52190410421376	8.9006418398714	9.00533696031552	8.64806290243293	9.12800337017892
gene-b0970	14.7661405664329	14.4693242881092	14.5862084606323	14.227310092315	14.6238393966306	14.5982250851968
gene-b0971	4.84083699779987	5.35769159761915	5.22012473369061	5.1959833592682	4.75539410737772	5.0405557037398
gene-b0972	6.41944029527302	7.60734914745019	7.12748523727312	6.67485101501822	7.20113578453759	6.8486629174418
gene-b0973	6.03342302792653	6.49722235144197	6.01176950051065	5.99025751995767	7.06587887237085	6.32227026536493
gene-b0974	6.22948214277679	6.53633972045769	5.82818928712088	6.20493660782986	6.65831629706508	6.36155083509053
gene-b0975	7.10998280315713	7.45334847913582	7.62007839799684	7.3193509884689	7.66570165366386	7.66498279757754
gene-b0976	7.60516916517749	7.23425500780818	6.49770663062288	6.63132885332722	6.6894223122626	7.02928302597959
gene-b0977	6.76486849678662	7.00362189120193	7.02602175560749	6.47581049111124	6.80747226127252	6.49103575583489
gene-b0978	9.14172048909442	9.22287288617265	9.31064528628683	9.0109722985309	9.74184158111956	9.47243394459091
gene-b0979	9.07618527899601	8.7996245155684	9.15171262057336	8.69464864918508	9.33342135611907	9.35691806519661
gene-b4592	6.79248258265633	6.7618457167796	7.0977937202431	6.75809883836836	6.87658327289199	7.05332035123818
gene-b0980	9.35706023617655	8.81811856181192	8.81228429060932	9.10618458888387	9.14278757553715	9.34726439572922
gene-b0981	9.73159396697969	9.72508242796276	9.84670032803058	9.87224687725057	9.8049441012002	10.0766361044465
gene-b0982	7.36971359858371	6.95651375914733	7.25845045622151	8.03577451562735	7.90202714844654	8.45839955819333
gene-b0983	8.05450818812142	8.01293182906366	8.29542689981354	8.47978355689837	8.56297084318932	8.83863922610634
gene-b0984	8.41867659964543	7.99445302008763	8.46734488500227	8.46343099169569	8.56297084318932	9.05574458877818
gene-b0985	6.64873141254432	6.54914301925752	6.84704572994128	7.15555259565944	7.49219227451968	7.34362261567741
gene-b0986	6.52227090092025	6.69441399547539	6.6963658278298	7.24459314343637	7.21185154058077	7.88803052790763
gene-b0987	5.88557321220225	5.29611751782775	5.94573231261706	6.49215132853093	7.15745340091379	6.92888037657886
gene-b4516	4.78217354206564	6.18818693937486	6.15471455211435	5.89421749455989	5.79769453934533	6.8348442578982
gene-b0988	11.1386781249924	10.4560018532474	10.8331610886014	11.5181379352353	11.1121209622492	11.5185365018456
gene-b0989	4.25816278197497	5.89664233059155	4.37146471930048	4.96891759818451	4.28477038911475	4.54427334240906
gene-b0990	9.1812173778302	11.9562493332607	10.9950645218019	8.21256826694582	9.47319544059794	9.24179682081393
gene-b4723	6.67866511245738	8.79162529106218	8.72462618721861	5.86913423085268	6.50925548414639	6.73417589380025
gene-b0991	5.49781410165088	5.70107793505864	6.38687963594405	5.67952477635424	5.54365720028089	5.73788485500792
gene-b4517	6.58690657345646	6.2366952798874	6.92811701582163	6.8745147818118	6.15382290889075	6.43698436726256
gene-b0992	6.69339930462	7.04922853536419	6.76109386595328	6.37360028008788	7.0299704187651	7.11170548941134
gene-b0993	9.27668741262871	9.32799295993877	8.86594585278918	8.95360261587938	9.05946123166738	9.66540950791037
gene-b0994	8.44488519043881	8.38680572968094	8.67203388513105	8.97394266421506	8.4365380733358	8.36098037734661
gene-b0995	10.1086616129786	9.58866034541642	10.0612027420668	10.6445802208402	10.3360846147677	10.222365824166
gene-b0996	6.72241833810302	6.88784139123714	6.23030466902133	6.71708260930208	6.71986364916149	6.17548139348484
gene-b0997	7.67333452904738	7.15309992684982	7.46617113452592	7.95029987153355	7.57743130242391	7.39148430896448
gene-b0998	8.35560328110344	9.43626536290263	8.29107284015031	8.35679557928324	8.29291100197785	8.39419061590548
gene-b0999	10.13169006597	10.3886793357366	9.73580378149657	9.9534928472969	10.3213614486789	9.78106216331741
gene-b1000	9.76663334683053	9.7278790568473	10.1800991555588	9.69633617029081	10.4385574346259	9.2021791172033
gene-b1001	7.80743167530386	7.29602660537456	7.02602175560749	7.16572351485539	6.67395422142709	7.68046497082573
gene-b1002	14.2100661835951	13.3589939635051	13.9555047607211	14.4534219688591	13.8454529193711	13.1278597358081
gene-b1003	9.52609710181707	8.9145740368463	9.25139939570367	9.16549523095042	9.23471821929743	8.92879292850899
gene-b1004	7.55786112240676	7.71854891656786	7.68130757255537	7.85316076008355	7.81350491977836	7.52618389838238
gene-b4518	6.2695730567622	6.56183197562097	5.92300578339524	6.16454811429296	6.06099221496767	6.52595890410316
gene-b1006	7.28502512629919	7.39105835313151	7.63391198020334	7.22527868512613	7.28470040050234	7.23234694503777
gene-b1007	5.59753536387304	5.44502891006897	5.49688016578673	5.4247975856833	5.93556092897108	4.81762949489022
gene-b1008	5.23156023368349	4.20872695319835	5.2580438840054	5.15365930306402	6.08478237903003	4.68887163085071
gene-b1009	5.09864234985057	4.97630611866837	4.44688446824006	4.96891759818451	5.27406232310317	5.35627219737262
gene-b1010	3.75405077685208	4.35651243109554	4.76252013122051	4.8100839368332	4.54464799677016	4.68887163085071
gene-b1011	6.20900066556787	4.93528988477632	5.01191187696296	5.49310694041852	5.6117239374578	5.39577802339032
gene-b1012	3.75405077685208	4.89288196911798	4.44688446824006	4.62728636134117	4.54464799677016	4.61883583834629
gene-b1013	12.0244045751217	12.0937557757483	10.7602712219263	11.2764307367057	11.2383104884963	11.0208927184295
gene-b1014	17.242583252018	16.7124537074934	15.0306968039481	16.581911623431	16.4216924468757	15.3556708692356
gene-b4737	6.81957245291754	7.43973782612281	5.2580438840054	6.14391028461229	6.15382290889075	5.73788485500792
gene-b1015	15.820539871734	15.2445773674234	13.8183301570658	15.3990627082173	14.8143036409566	13.5310023430043
gene-b1018	9.95004916633444	7.73534665639489	10.3899686421804	10.376496261226	10.0832335904268	10.206437005398
gene-b1019	11.2836024828835	10.0259306199903	11.2979772905471	11.395895568041	11.2686853290991	11.7203621107279
gene-b1020	11.3335275126539	10.7467611906055	10.2855699334118	11.2516600200959	10.7997665068509	10.6962876465948
gene-b1021	7.93626462941902	7.55782681386365	7.20378052051098	8.27949612696246	7.44759832283985	8.14940200568461
gene-b1022	6.67866511245738	7.03115987298381	6.61459851528424	7.02751251458341	7.3540284503843	7.71845655593686
gene-b1023	5.96145779696182	6.49722235144197	6.319423804415	6.26342668304527	5.98709361150271	6.56004380350542
gene-b1024	6.87225736992406	7.49999517567181	6.65606906117577	7.34641070097815	7.32472553234281	7.13440913331731
gene-b1025	7.55786112240676	8.21794886209049	6.88235523041812	7.44148187219481	7.66570165366386	7.68046497082573
gene-b1026	5.53187565154185	4.97630611866837	4.86838796083929	5.15365930306402	5.47199342138526	4.93406046397158
gene-b1027	3.75405077685208	5.16361010036077	4.20186636769476	4.3266353820843	3.93142702621964	4.28445197137937
gene-b1029	4.95038222923957	5.9944447964978	4.76252013122051	5.27673206365486	5.67655474967696	5.85391005044595
gene-b1032	4.5133187966462	4.28532149858248	3.52071231355171	4.40992805143174	4.9888903441784	5.13883151443186
gene-b1033	11.1137232468121	10.8291529132911	11.00705248919	11.0591184439719	10.98321021718	10.6528702579645
gene-b1034	10.7548598796506	10.3392458281126	11.2251528602438	11.1790745535695	11.1291281594712	10.9761881265083
gene-b1035	11.6082356404605	11.0356604072333	11.8449944261367	11.9418978429838	11.9576860360374	11.8533150965403
gene-b1036	9.76316746424404	10.2956173939617	10.0144574547603	10.0387038928169	10.2889362098908	10.2446347500166
gene-b1037	8.03737894086799	8.18574249510344	6.76109386595328	7.14530898197617	6.86302602194108	7.43780194537237
gene-b1038	6.61815477351167	6.0858406522041	4.58372915625317	6.03590600922866	5.23067027046163	4.46442040161972
gene-b1039	6.53870756131623	6.71724749103682	5.49688016578673	5.73641147801105	5.57811622468918	5.43415045800702
gene-b1040	8.94158735510433	8.97232803303119	7.85075530602047	8.29344205705702	7.53544367558132	7.95954098211399
gene-b1041	5.18874502660133	5.57907030241394	4.20186636769476	4.55940839368412	4.81805828489455	4.46442040161972
gene-b1042	7.44968333182706	7.14472588782713	6.43544179129032	7.41617131089191	6.95533221662016	6.70405840593004
gene-b1043	7.97276840862302	8.58806579514756	7.83288366950355	7.53848715434917	6.84933887222753	7.7844107475916
gene-b1044	11.657135266408	11.7108655873679	11.3678181714878	10.9584758050721	10.3482401641212	10.8502947514739
gene-b1045	10.8889019879753	10.8213186942373	10.555116260636	10.2535591879868	9.95078949003929	9.99089315407917
gene-b1046	10.9685524827287	10.7336037382576	11.1137672929476	10.5567883509546	10.7511588236033	10.4366499050217
gene-b1047	9.33388253840437	8.85696743320875	9.64835344962107	9.34575292821446	9.82421941806177	9.85445002550888
gene-b1048	12.9337429126305	11.5000798541253	13.4225740831717	13.070340211098	13.4063095938565	13.2252684893178
gene-b1049	13.6428384143256	13.0497469149428	14.0026683208603	13.4870519776458	13.9558174647284	13.7255120242219
gene-b1050	6.98414336410353	7.98043658447514	7.62007839799684	7.92064211324718	7.16849942271474	7.87463811519843
gene-b1051	7.29468555740693	7.60125135605552	7.88005683769278	7.82140920768563	8.04044636869067	8.0276666508349
gene-b1053	7.74546712549406	7.31106271408094	7.98086200077959	7.92662275036556	7.97917296943613	7.7844107475916
gene-b1054	9.45268639875813	9.73762477759545	9.36133976892089	9.82664947688418	9.9682223670296	10.2263206974572
gene-b1055	10.527599544154	9.97622830571524	10.5740435916329	11.1784488506814	11.3349296922585	11.8584205748862
gene-b1056	8.91371711313021	8.87221854566462	8.72139478566441	9.11143997661774	8.75787875892509	9.31790952074518
gene-b1057	7.23572242706432	7.77379498825882	7.30246912755549	7.17582277062386	7.12379513556312	7.46489208735574
gene-b1058	6.53870756131623	6.83668735401194	5.96809393519715	6.24419848488903	6.71986364916149	6.56004380350542
gene-b1059	10.4724276763475	9.79208571846273	10.4555934671934	10.3355479378413	10.4655902748353	9.8510387448729
gene-b1060	7.98473349932603	10.0783664766007	7.89735561375887	8.18290481106059	8.53345266401354	8.68613380545635
gene-b1061	8.78971544748977	8.63948641364695	8.71165689273962	10.7909365598181	10.7846399877085	11.2653509141902
gene-b1062	11.3200284316387	9.4616895092058	11.7808852855903	11.3720149741748	11.8147747819911	11.9097357019579
gene-b1063	10.1154729323043	10.1951252933685	10.0902937627639	10.0094491489795	10.209872594619	10.2459340425694
gene-b1064	12.1812981530813	12.2774681405117	12.0417031353425	12.2139215048327	11.9022909639682	12.0491032616693
gene-b1065	5.93661992648118	5.89664233059155	6.28444867818984	5.918855842825	6.03679078374297	5.8258039579826
gene-b1066	10.4358900648388	9.44478997149571	10.4623817400568	10.7247654811414	10.5149507147609	10.1084129529104
gene-b1067	13.1304851055474	12.1104597638338	12.231907348071	12.720112108832	12.5101629244377	12.4415495746796
gene-b1068	12.1554247041205	11.4585949036506	11.8058809185082	11.9678387839761	11.875665543204	11.4754340336038
gene-b1069	9.98170726626229	10.0417501016797	9.88906491751879	10.4674094639517	10.6457842439499	10.8647438816966
gene-b1070	11.1144034097253	10.6237869320228	11.5842033522942	11.4590841318696	11.3717164274042	11.0148083139063
gene-b1071	10.7986831627469	9.64597011556232	11.2205841795862	11.1131579032482	10.6604818875603	10.6121413332383
gene-b1072	11.0056876880411	10.6327671898512	11.8516577156215	11.6921654431652	11.0789525504128	10.821826456049
gene-b1073	13.084191337295	12.5595857189853	13.6974671145975	13.1643424432208	13.0171473798868	12.7238761945718
gene-b1074	13.7357220212017	13.2722208802077	14.2592536186582	13.7252340680125	13.5127373194612	13.5142522782992
gene-b1075	14.7573491295618	14.093096832993	15.1955596759081	14.5665385443425	14.4594576451766	14.1903535732064
gene-b1076	16.1157725814021	15.6013936915484	16.3845339018038	15.700175050635	15.6948995003078	15.6213420590954
gene-b1077	14.5203551795848	13.8470944413052	14.9335018998528	14.1392197650081	14.1765498700085	13.9824804903584
gene-b1078	14.4824611529219	13.8843858725462	14.9408548815943	14.0406728859746	14.1020601682611	13.9281787005701
gene-b1079	13.4790093894321	13.2190522893913	13.7573415538107	12.9118632412589	12.8927916929452	12.8159806534908
gene-b1080	12.7408677735738	12.2230102440232	13.2287436736711	12.2384425442423	12.3915479640242	12.0041269016286
gene-b1081	11.9944206985205	11.6660063159206	12.4212404301753	11.4236177197716	11.4594973461783	11.6626739599358
gene-b1082	12.2996530447222	12.1024013363428	12.8723265810052	11.7547848535396	11.9726816392844	11.8279469570267
gene-b1083	12.3542266903938	11.6443382013397	12.4982829355813	11.6638350448514	11.5241411063563	11.6781560928758
gene-b1084	15.2292025156717	14.9543717291339	15.1597632429686	14.9124373114009	14.8046325047462	14.8741722402334
gene-b1085	11.6321803875704	11.7069734693002	11.3999958061821	11.3224678730845	11.0657631471281	11.555157390968
gene-b1086	11.2072321143524	12.220530490058	11.6322939843196	11.3432731599008	11.3687361641813	11.4687726815792
gene-b1087	11.6701467550886	11.5831126760666	11.262302411283	11.4241456519505	11.2474253798846	11.8318456235434
gene-b4418	13.1000744194024	11.7540290508981	12.5754499070564	13.7489223133096	13.5611880755825	14.3580371130876
gene-b1088	15.5915531593856	15.097227866315	15.6852174728148	16.3584450261129	16.1813801250483	17.0340397336592
gene-b1089	14.8673068675728	14.6126175623963	15.345894790291	15.8695148565331	15.6742879196329	16.4498112934382
gene-b1090	14.9761783046714	14.8826254471573	14.7979045741293	15.2161400111015	15.4194792736197	16.1449410392185
gene-b1091	14.7185095747495	14.3991331795887	15.0078442201524	15.0521485911993	15.5268805340136	15.5904484359141
gene-b1092	15.1805468688254	14.3117283241964	15.471766237318	15.4711162513104	15.9323201112597	15.8159607596392
gene-b1093	15.5288413641263	16.2200852389611	15.5994573999698	15.7081899268722	15.9096356638948	16.1749637354191
gene-b1094	17.2428165520696	17.2842640420284	16.6564453577758	16.9367153202712	17.3669248896684	17.7879722006507
gene-b1095	16.7182443372271	16.0772729541123	16.5649113133099	17.3455760884077	17.5857043628975	18.228861675306
gene-b1096	9.41121264573671	9.46504578450397	9.61043628920162	10.0496943343616	10.3650876734225	10.3607244176113
gene-b1097	10.4249651989494	10.0372479245812	10.3190801528888	10.4694570273991	10.9153869374804	11.0261956033188
gene-b1098	9.80084170636113	9.35175872251047	10.2332313414043	10.0038089161208	10.6309353157359	10.1835657789038
gene-b1099	10.7150548409997	10.3428986716882	10.7106345207976	10.735014375906	11.0920224617404	11.174798400657
gene-b1100	10.5255554485095	10.3886793357366	10.7571198803062	10.6865506858446	11.123481341642	11.2819124101349
gene-b1101	15.2270422133692	14.9406893042523	15.6839216068924	15.0799287338069	15.6871448141962	15.7470659334273
gene-b1102	8.61225300794433	8.35095501868513	8.63129091515659	8.63019157810854	8.75787875892509	9.13363063802554
gene-b1103	12.8522964042619	12.7061060681321	12.3424810492831	12.5667052140377	12.6066671425682	12.6624447593061
gene-b1104	11.6655132545987	11.2805383853575	11.4140697945304	11.3202005754571	11.5438283991619	11.6262220729854
gene-b1105	10.5668912070494	9.85483560633632	10.5704574795531	10.4289957099465	10.4888354744229	10.2969688570197
gene-b1106	10.0586470480986	9.66798007998828	10.1777440692634	9.70505216080511	10.1063206524404	9.69043950586328
gene-b1107	11.7039798168083	11.1453596262973	11.7997682101221	11.7681539204625	11.9133778363034	11.5055777303332
gene-b1108	13.420124769891	13.1620409492364	12.9764268530565	13.3734186430671	13.1475401655812	13.186211003116
gene-b1109	11.6331299602353	11.6776237964596	13.3102869824178	12.8293707309935	13.457982916189	14.0129435194434
gene-b1110	8.90115528865959	9.15383628152777	9.03424110222864	8.81228801215136	9.46205126280558	10.3939218497693
gene-b1111	9.31269928269823	9.49490590379673	9.53699723196508	10.0178683626132	9.48645577909514	9.84761937780355
gene-b1112	6.64873141254432	6.57440864343868	7.24045770465458	6.9113027651244	6.52661107863132	7.8474735141558
gene-b1113	8.32770313486405	9.18876765387757	7.94249433649755	8.5039696828591	8.51199187596879	8.26164518473005
gene-b1114	13.5393882355334	13.5503431469412	13.5935307397127	13.4988781710712	13.4998553647534	13.4179761691069
gene-b1115	7.35132104996444	8.19386184576752	6.41943869780263	6.79796844940951	7.17946097201557	7.11170548941134
gene-b1116	11.2387662205595	11.3700761209937	11.4095609684434	11.2373119940475	11.4817365508127	11.515307705296
gene-b1117	10.3622082300056	10.249655596375	10.6600727420956	10.3556139619037	10.6856083736011	10.6141550157978
gene-b1118	11.6388143083113	11.4493058848758	11.7882366018541	11.9075751406578	11.9072289844627	11.864354220149
gene-b1119	12.0960577004787	11.1666420688099	11.9785034407411	12.1790015445427	12.2109733015481	11.9879120791639
gene-b1120	11.4619951614759	10.5235445997673	11.4225482089017	11.6481032715737	11.4454217154331	11.362581715318
gene-b1121	7.38787349206309	6.91767722393061	6.89393377180043	7.3193509884689	7.90202714844654	8.28206769139579
gene-b1122	5.98586078202656	6.04999560114725	6.41943869780263	6.26342668304527	6.34268346248323	7.38203876646078
gene-b1123	14.134208281002	12.9847458736254	14.0984555192957	14.9023840651633	14.6992049801472	15.2407513297086
gene-b1124	10.8403923613676	9.74868270759073	10.9279893432658	11.4911823708315	11.57571047311	12.1635226110535
gene-b1125	11.480051556514	11.3365748299357	11.1156139567526	11.5748692108743	12.1372343187008	12.6413722391481
gene-b1126	10.9250184876978	10.684066319272	10.9146161219333	11.1448921435421	11.6994773898009	12.1863718874824
gene-b1127	12.2966596734792	12.6678470428135	11.6713196224017	11.8164085564385	11.6875677095073	11.7771804648708
gene-b1128	11.4008644357369	11.4050027318454	11.582869067795	11.7522643023577	11.545940751577	11.5136905931241
gene-b1129	10.2366313500078	10.1151448020398	10.2877555326007	9.98389259858461	10.1910987363304	10.2716771250636
gene-b1130	9.37079014627124	9.04365894417302	9.75804519832126	9.81220039662921	9.29876156800542	9.4455421567862
gene-b1131	12.4938060654237	11.4132781565482	13.3371786722342	13.3875638068141	13.9605759089956	14.201110619085
gene-b1132	11.1873290629225	10.3319122745434	11.7427597373099	11.7969738783056	12.4191786213888	12.7126433891309
gene-b1133	12.5106961804834	11.5900452450548	12.7276928421203	13.0179681011529	13.3721925299823	13.1020853925575
gene-b1134	8.90430601984146	8.79696303578688	10.0367204882206	9.31191544601891	9.73074129697933	9.59577899951852
gene-b1135	8.77257575823356	8.17347700509039	9.79385616897284	9.04432952610296	9.52979659044424	9.22608009805657
gene-b1136	15.4316672387924	14.4456854698138	15.3785592968179	15.796671970944	15.4455953688239	14.9817513096587
gene-b1137	9.81931614499855	10.3199151590213	9.92461337797667	10.0606016735628	10.2762682886579	10.3595245488796
gene-b1138	11.4372005515831	11.405439465989	11.1817426135105	11.1728052790869	11.4960103404767	11.8911729251444
gene-b1139	10.2050489040019	10.4018723123565	9.69191626801394	10.1269652541205	10.013196724638	10.7328872342821
gene-b1140	8.66150453180992	8.73713188366495	8.5203766949644	8.36562289865227	8.19393562640265	8.6551626996902
gene-b1141	7.83413747832739	8.05811718610197	7.15657395484643	6.97058742540253	6.90331787110219	7.62553199259465
gene-b1142	8.56922255245005	8.93165923397152	8.4162900469652	8.73947143922532	8.23644113432428	8.69757854422605
gene-b1143	9.85882105023531	9.98326717291871	9.43221467978806	9.98818359053453	9.52123199056063	9.81647475102897
gene-b1144	9.92390234264338	9.76919057646463	9.47887678982453	9.92243862296016	9.453073505399	9.8094614431901
gene-b1145	8.92926703922586	9.07255268222723	9.37990003378735	9.72575813313448	9.13438750513452	9.73553769134576
gene-b1146	7.18466436400771	7.76836488368709	6.24858467459997	6.86203859150767	6.79323935523806	7.11170548941134
gene-b1147	7.40580657012805	8.02208305137561	7.45841442767275	7.76910274980518	7.2642612058423	7.57671609947627
gene-b1148	5.3132204570417	5.79142852522475	5.69972642076878	5.918855842825	5.47199342138526	6.08417083313988
gene-b1149	7.17423087966148	6.22071079041851	7.4506156081595	6.50830613591238	7.16849942271474	7.32402199240443
gene-b1150	5.83257782163399	5.26422251489665	5.01191187696296	4.48719874715672	5.76839378374342	5.31555868669161
gene-b1151	6.58690657345646	5.89664233059155	5.7782307086759	6.12296468817423	6.40041149947804	6.76367031811456
gene-b1153	6.40155254906673	5.65357299788572	6.11533849886986	6.18488731329621	5.90906137929411	6.03618428102741
gene-b1154	5.77747263427104	5.9944447964978	5.80343572459478	5.65017165895319	5.6117239374578	5.96096709205188
gene-b1155	7.30428138369583	7.90823121777068	6.54267544921259	7.27308576503827	6.73484392684843	7.41945376236127
gene-b1156	6.80609178461582	6.63567575862419	5.7782307086759	6.01326819245354	6.30284564121524	6.6258555095028
gene-b1158	6.43710497684966	5.95614384096921	5.58753588464505	5.81756395045135	5.70785451631693	6.70405840593004
gene-b1159	11.7912134349455	11.8098620763589	11.1229770642383	10.9430865931763	10.9933077130162	11.1809247410863
gene-b1160	4.95038222923957	4.35651243109554	3.99564288950121	5.06462019030017	3.7703275932639	4.75497725601803
gene-b4738	3.54533222353666	4.03411247669761	3.03246050504127	3.03246050504127	3.5570223086628	3.03246050504127
gene-b4739	4.15666518356815	4.70685824828837	4.10460015088591	4.55940839368412	4.75539410737772	4.54427334240906
gene-b1161	5.05111523086519	5.0919366379979	5.0992715210966	5.79103977253389	5.73845695281999	5.61116813109584
gene-b1162	10.6224584339438	10.6064169329034	10.5962570538148	10.4571278251247	10.4487542052359	10.4569876672578
gene-b1163	9.31032626602121	9.39463088997317	9.21969359219876	8.78623279945844	8.43197414820664	8.28712840219843
gene-b1164	11.1651794685711	10.4777621670249	9.8702275968882	10.2968666163046	10.0890400886316	10.4803582529096
gene-b1165	11.0476000670101	10.0706766561048	9.93859104167033	10.2887724174115	9.97136946977082	10.378603709203
gene-b1166	8.79311906846917	8.02663694346053	7.85666353438309	8.02466685486823	7.70410051614297	8.12699388039434
gene-b1167	8.9689290955797	8.64245478283639	8.03395780659661	8.13206642192722	7.98541899494538	8.0276666508349
gene-b1168	7.00786147419833	6.68285855263358	5.94573231261706	6.14391028461229	6.26185114296206	6.06038315266953
gene-b4520	8.05450818812142	9.08569546469647	8.09018711953504	8.11121773891023	8.47697574149734	8.89605630157632
gene-b1171	6.14570437441593	5.95614384096921	6.72261075993629	6.68906775427377	6.9295615661325	7.60133124111793
gene-b1172	6.81957245291754	6.61148463248177	7.55612514335119	7.97935892711613	7.95391429732914	8.57054834020386
gene-b4593	6.05661073858766	6.26813045533853	6.85891280293531	7.04966336232887	7.28470040050234	7.71093809898452
gene-b4594	4.43486074712097	6.35844149638085	4.64641036023108	4.8100839368332	4.61922578261024	4.06491453864074
gene-b1174	12.1945454444787	11.9154360665046	11.8516577156215	11.7412907379717	11.6003118724159	11.3756976251075
gene-b1175	13.9600289545751	12.8736083003833	13.7923972868055	13.6807504703765	13.3484870278857	12.8903534636431
gene-b1176	11.7188154505211	11.667463627443	12.1003862024846	11.3850897313187	11.2454770310786	11.0568699137222
gene-b1177	9.91612103023163	9.89892895205545	9.46348988249263	9.57795778518378	8.67147999784223	9.43646563940971
gene-b1178	10.9625211274125	11.051931444254	10.6566944762622	10.0768095866168	10.6309353157359	11.4974189867504
gene-b1179	9.4655394209594	9.62811708299951	9.41031270013227	9.58174885386985	9.1649514534537	9.25734410784816
gene-b1180	11.7321712685555	11.1552612706607	11.4280078092191	11.8284236095098	11.4861435468385	11.4160770518586
gene-b1181	10.193507805795	9.1968652791671	9.80915307340233	9.9995642216424	9.62479907926459	9.69805447013046
gene-b1182	6.55495620812533	6.63567575862419	5.43287957087189	6.03590600922866	6.47389438251734	6.01155930734563
gene-b1183	7.98473349932603	8.13604111033397	8.15871591046474	11.5077149795242	11.9369098354684	11.9995126616385
gene-b1184	9.96067925238752	10.0462382709775	9.69685912315665	12.8936807749218	13.6276437806098	13.9047213243745
gene-b1185	10.1844671219167	10.584984608452	9.99452414072311	10.7375652630848	10.5469436708311	11.0679312424898
gene-b1186	12.1304243475562	11.7367795021393	11.7993853045236	12.2734348645745	12.0558212075891	12.0273571161358
gene-b1187	11.4678617028452	12.1064361765907	11.6704823680412	11.4330910661884	11.4266290794759	11.7166184153924
gene-b1188	9.7492200506603	10.3383311701392	9.22426589306635	9.49595299650113	9.43038153685915	9.22871147521697
gene-b1189	15.2412407900392	14.8021568964797	14.902595704367	15.1449050071544	14.938487756377	14.217180080752
gene-b1190	15.3805277919235	14.8261280647468	14.8228920382079	14.9866888640455	14.934411840558	14.2172628778483
gene-b4740	11.1486732652677	10.8727607227999	10.5405268955446	10.3851991709547	10.5437761151097	10.3462597023424
gene-b1191	10.4734884270694	10.8695987810558	10.8657119248681	10.3489562518423	10.5699623034666	10.3750455345208
gene-b1192	9.41121264573671	9.53378144840583	9.15650525139196	9.34128687081071	9.053533143324	8.97967304474258
gene-b1193	9.62297299686609	9.31503192710514	9.525929391597	10.0901784450064	9.62279896771087	9.97060283523277
gene-b1194	9.09560929723618	9.68965923089027	9.02116186877767	9.31647324350043	9.03259078735705	9.36889498824459
gene-b1195	6.36508438003167	7.3406704119928	5.92300578339524	6.22470433886016	6.13118467464987	6.39976991398893
gene-b1196	6.57102115669366	7.08469587036682	6.15471455211435	6.10170175235577	5.73845695281999	6.24027121702354
