	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MMC_1	featureCounts on ROC_MMC_3	featureCounts on ROC_MMC_2
gene-b1252	1149.31422582286	961.635152040321	1314.08352306574	1198.4966678297	1198.13137062614	1171.46461328111
gene-b1253	779.751384680277	900.073519790499	1116.18664723215	596.231983240781	591.162444082026	465.570007209064
gene-b1254	7481.68177334403	4041.83957943658	5234.61370345196	4836.21558075574	4179.23396297561	4113.79166288981
gene-b1255	2050.94271768846	1515.68984228872	2051.3700543726	1738.42343848787	1863.90041192921	1520.17089398425
gene-b1256	368.25233461371	298.255494175861	401.827193003574	395.141938302912	367.342652418885	260.1160364164
gene-b1257	96.9774831367067	170.886599865885	51.887595492954	851.616340311874	721.407859569617	753.017076437332
gene-b1258	26.2101305774883	74.2985216808195	54.30097202751	734.98411424791	850.388756460241	753.017076437332
gene-b1259	11.7945587598697	1.06140745258314	7.240129603668	41.2234592122631	46.7871880877753	82.9355478429102
gene-b1260	632.974653446342	718.572845398783	573.17692695705	709.847858630676	571.562405829039	782.233008063812
gene-b1261	2374.63783032044	2114.32364554561	1521.63390503756	1381.48860872316	1416.89308790141	1570.12071257146
gene-b1262	1988.03840430249	1905.22637738673	1729.18428700937	1034.60828120533	1152.60870113533	1054.60088677519
gene-b1263	200.507498917785	327.974902848189	244.957718257434	1182.40946423467	1191.17651834282	1264.76710460438
gene-b1264	103.530015781079	99.7723005428147	49.474218958398	662.591698070277	663.24000410914	904.751431013565
gene-b1265	0	3.18422235774941	1.206688267278	16.0872035950295	6.95485228331796	41.4677739214551
gene-b1266	2029.97461322647	2082.48142196811	2486.98451885996	1740.43433893725	1682.44199326446	1337.33570896693
gene-b1267	2104.67348537231	2138.73601695502	2729.52886058284	3519.0757864127	2467.70804198091	3171.34225558401
gene-b1268	939.633181202955	1355.41731694866	1130.66690643949	2100.38551937604	2854.0184733543	2397.59129218595
gene-b1269	3719.21752894559	3133.27480002542	6593.34469240699	4471.23714919351	4783.67385232579	4753.71481045044
gene-b1270	2639.36014915307	1471.11072928023	2546.11224395658	754.087668517008	691.059413242412	706.837055479348
gene-b1271	3585.5458630004	1863.83148673599	3198.93059655398	605.281035262985	663.872263407623	658.772135706752
gene-b1272	6538.11707255445	8093.23182594641	6694.70650685834	2806.21157710796	2485.41130233844	2052.65480911203
gene-b1273	549.10223559838	561.484542416479	1001.55126184074	303.645967856182	374.297504702203	309.123405596302
gene-b1274	17965.7340043393	8568.74236470365	17406.4782554851	4398.84473301588	4346.15041777524	5455.83961889326
gene-b1275	1770.49432050933	1463.68087711214	2032.06304209615	931.046908062332	1091.27954918244	1376.91858407377
gene-b4522	477.024376510287	527.519503933818	614.204328044502	352.91302886596	246.581126408546	187.547432053854
gene-b4523	665.737316668203	361.939941330849	673.332053141124	236.280802801996	221.290754469208	197.914375534217
gene-b4741	491.439948327905	443.668315179751	365.626544985234	120.654026962721	239.626274125228	155.504152205457
gene-b1276	15668.4160592225	12477.9060125673	10706.9449955577	4098.21511583376	3239.6966454292	4058.18714785876
gene-b1277	8843.29805684455	9545.23722108014	11001.3769327735	4506.42790705764	5108.0228724478	3735.86945056018
gene-b1278	574.001859646993	594.388173446556	742.11328437597	487.643358974332	521.613921248847	576.779037271148
gene-b1279	1647.30670679514	2154.65712874377	1422.68546712076	484.627008300264	324.34902012201	312.893203225525
gene-b1280	2166.26729222941	1751.32229676217	2328.90835584654	1281.94903647891	1068.51821443703	1160.15522039344
gene-b1281	1286.91741135467	600.756618162055	1873.98687908273	2180.82153735119	1660.31291781754	2808.49923377128
gene-b1282	661.805797081579	209.097268158878	1111.35989416304	791.289326830513	750.491787299856	1118.68744647198
gene-b1283	172.986861811423	119.939042141894	197.896875833592	1266.86728310857	2484.77904303996	1454.19943547285
gene-b1284	13371.0981141057	10328.5559210865	8703.84247187621	1514.20803838215	1645.77095395242	1013.13311285373
gene-b4596	2387.74289560918	3461.2497028736	1312.87683479846	391.120137404155	446.375064729316	399.598548697658
gene-b1285	490.129441799031	558.300320058729	349.93959751062	2285.38836071888	2071.28146183178	1948.04292490108
gene-b4672	11.7945587598697	70.0528918704869	14.480259207336	46.2507103357098	53.1097810726098	72.5686043625464
gene-b1286	12056.6600656446	4690.35953296488	16706.5990604639	4768.85041570156	4117.27255172423	6051.46764431053
gene-b1287	401.014997835571	282.334382387114	394.587063399906	1307.08529209615	1203.18944501401	1324.14141726465
gene-b1288	31179.5713349801	23910.3256843403	45108.4208073862	31921.0337334373	27893.3834711944	32424.0294089487
gene-b1289	441.640700230678	516.905429407987	388.553622063516	400.169189426359	402.116913835475	363.785471220038
gene-b1290	1001.22698806005	1221.67997792319	1344.25072974769	876.752595929107	717.614303778716	715.3191001451
gene-b1291	1128.34612136087	577.405654205226	1244.09560356362	796.31657795396	502.01388299586	841.607320724077
gene-b1292	1085.09940590802	896.889297432749	1070.33249307559	504.73601279405	475.458992459555	838.77997250216
gene-b1293	656.563770966082	556.177505153563	929.14996580406	659.575347396209	579.149517410841	938.679609676574
gene-b1294	1761.32077480721	1352.23309459091	1933.11460417936	1970.68244039111	1671.69358519024	1569.17826316415
gene-b1295	355.147269324966	260.044825882868	384.933557261682	400.169189426359	271.2392390494	371.325066478484
gene-b1296	226.717629495274	286.580012197447	265.47141880116	1129.12060232613	997.072913708402	935.852261454657
gene-b4742	166.434329167051	157.088302982304	121.875514995078	192.040992915665	297.161870287222	173.410690944267
gene-b1297	2028.66410669759	1748.13807440442	965.3506138224	986.346670420246	1424.48019948321	930.197565010822
gene-b1298	453.435258990547	488.247428188242	342.699467906952	285.547863811774	370.503948911302	307.23850678169
gene-b1299	2242.27667090412	2288.39446776924	1344.25072974769	978.303068622731	980.634171947832	811.448939690292
gene-b1300	81.2514047902137	72.1757067756532	60.3344133639	1253.79643018761	1084.32469689912	1446.6598402144
gene-b1301	91.735457021209	74.2985216808195	65.161166433012	2034.02580454654	1899.93919194277	2041.34541622436
gene-b1302	100.90900272333	123.123264499644	104.981879253186	1219.61112254817	1285.38315381686	1427.81085206828
gene-b1303	571.380846589245	732.371142282363	339.079403105118	519.81776616439	624.672186901649	445.778569655642
gene-b1304	1382.58438796251	1162.24116057853	2321.66822624287	13415.7223480299	13177.5482989921	15687.070384605
gene-b1305	378.736386844706	245.185121546704	406.653946072686	1987.77509421083	1800.04222278238	2204.38916368826
gene-b1306	370.873347671459	173.009414771051	482.6753069112	2785.09712238948	1994.1458274168	2692.57795667266
gene-b1307	220.165096850902	132.675931572892	267.884795335716	1742.44523938663	1107.08603164452	1583.31500427374
gene-b1308	10705.5278343751	16851.9661246624	7102.5671411983	1969.67699016642	2532.8307497247	1260.99730697516
gene-b1309	440.330193701803	302.501123986194	312.532261225002	777.213023684862	1038.16976810983	812.391389097597
gene-b1310	146.776731233934	97.6494856376485	82.054802174904	804.360179751475	888.324314369248	926.427767381599
gene-b1311	76.009378674716	80.6669663963183	50.680907225676	1103.9843467089	728.362711852935	774.693412805365
gene-b1312	66.8358329725951	39.272075745576	33.787271483784	421.283644144835	390.736246462772	487.246343577097
gene-b1313	123.187613714195	111.447782521229	74.814672571236	460.496202907719	756.182120986207	639.923147560636
gene-b1314	141.534705118437	100.833707995398	96.53506138224	545.959472006313	624.672186901649	631.441102894884
gene-b1315	107.461535367702	203.790230895962	133.942397667858	675.662550991239	684.736820257577	685.160719111315
gene-b1316	158.571289993804	177.255044581384	160.489539547974	1004.44477446465	938.905058247924	1114.91764884276
gene-b1317	17.0365848753674	32.9036310300772	24.13376534556	119.648576738032	298.426388884189	187.547432053854
gene-b1319	11.7945587598697	16.9825192413302	1.206688267278	508.757813692808	567.768850038139	327.972393742417
gene-b1320	407.567530479943	307.808161249109	407.860634339964	597.23743346547	497.588067906476	356.245875961591
gene-b1321	3084.93236897037	3368.90725449887	2689.70814776266	794.305677504581	941.434095441858	867.053454721334
gene-b1322	1661.72227861276	1491.27747087931	1824.51266012434	925.014206714196	877.575906295029	879.305297016309
gene-b1323	9185.34026088077	5801.65313581942	8683.32877133248	2670.4757967749	2183.19135766336	2692.57795667266
gene-b1324	19683.8080636937	28790.6771513175	21288.3944113185	3981.5828897698	4216.53726158613	2734.04573059412
gene-b1325	2512.24101585225	2667.31692834142	2184.10576377318	1233.68742569382	1171.57648008983	1226.12667890484
gene-b1326	3122.93705830773	2426.37743660505	2569.03932103486	1957.61158747015	1719.1130325765	1481.53046828471
gene-b4525	65.5253264437207	116.754819784145	76.021360838514	240.302603700753	192.206826738969	262.943384638317
gene-b4673	58.9727937993487	45.6405204610748	31.373894949228	178.970139994703	102.426006354319	124.403321764365
gene-b1327	150.708250820558	129.491709215143	98.948437916796	1037.6246318794	737.214342031703	1082.87436899436
gene-b1328	596.280470637859	480.81757602016	477.848553842088	953.166813005497	805.498346267916	824.643231392573
gene-b1329	6030.95104588006	5421.66926779466	6321.83983226944	2653.38314295518	2891.32177196482	2210.04386013209
gene-b1330	2643.29166873969	2600.44825882868	2213.06628218785	6789.80536732714	6342.19302308749	5824.33733714983
gene-b1331	17.0365848753674	27.5965937671615	42.23408935473	84.4578188739048	103.690524951286	88.590244286745
gene-b1332	1666.96430472826	2602.57107373385	2075.50381971816	678.678901665307	914.24694560707	918.888172123152
gene-b1333	8139.55605083899	9275.63972812402	8182.55314041211	15486.94981089	16332.5221984245	17312.7956122075
gene-b1334	16064.1890309426	11497.1655263805	20593.3419693663	67473.7536784525	62873.7614190898	67102.3978001728
gene-b1335	1417.96806424212	1754.50651911992	1356.31761242047	271.471560666123	383.149134880971	279.907473969822
gene-b1336	279.13789065025	445.791130084917	224.444017713708	435.359947290486	572.826924426006	409.023042770716
gene-b1337	255.548773130511	307.808161249109	257.024600930214	794.305677504581	696.749746928763	628.613754672967
gene-b1338	305.348021227739	208.035860706295	152.042721677028	663.597148294967	334.465168897745	246.921744714119
gene-b1339	1432.38363605973	1636.69029188319	1298.39657559113	505.74146301874	394.529802253673	441.066322619113
gene-b4426	307.969034285487	615.616322498219	283.57174281033	79.4305677504581	59.4323740574444	86.7053454721334
gene-b1340	841.345191537374	571.037209489727	511.635825325872	882.785297277243	825.098384520903	976.377585968806
gene-b1341	997.295468473429	1070.96011965638	730.04640170319	847.594539413116	1236.06692853515	802.966895024539
gene-b1342	834.792658893002	1591.04977142212	762.626984919696	896.861600422894	782.737011522512	866.111005314028
gene-b4699	77.3198852035904	145.41282100389	83.261490442182	118.643126513343	58.8001147589609	73.5110537698522
gene-b4743	52.4202611549766	33.9650384826603	34.993959751062	70.381515728254	34.7742614165898	35.8130774776203
gene-b1343	732.573149640798	697.34469634712	748.14672571236	849.605439862495	1045.12462039314	1053.65843736788
gene-b1344	2910.63500063007	2551.62351600986	4685.57054184047	2836.37508384864	2825.56680492254	2827.34822191739
gene-b1345	347.28423015172	534.9493561019	649.198287795564	1849.0229632037	1812.68740875205	2134.64790754763
gene-b1346	7.86303917324649	8.49125962066508	3.620064801834	335.820375046241	305.381241167507	344.936483073922
gene-b1347	13.1050652887441	14.8597043361639	9.653506138224	388.103786730087	205.484272007121	278.965024562516
gene-b4714	10.4840522309953	12.7368894309976	9.653506138224	338.836725720309	197.264901126837	225.245408346086
gene-b1348	6.55253264437207	8.49125962066508	6.03344133639	182.99194089346	159.961602516313	162.101298056597
gene-b1349	127.119133300818	170.886599865885	109.808632322298	1003.43932423996	857.343608743559	922.657969752376
gene-b1350	383.978412960203	419.255943770338	336.666026570562	4387.78478054429	3615.89092802685	4606.69270291074
gene-b1351	15.726078346493	30.7808161249109	14.480259207336	286.553314036463	512.130031771595	366.612819441955
gene-b4526	13.1050652887441	37.1492608404097	7.240129603668	367.9947822363	246.581126408546	261.058485823706
gene-b1352	6.55253264437207	11.6754819784145	12.06688267278	526.855917737216	296.529610988738	305.353607967078
gene-b1353	231.959655610771	413.948906507423	146.009280340638	1069.79903906946	1058.4020656613	606.937418304934
gene-b4527	27.5206371063627	48.8247428188242	34.993959751062	149.812083478712	139.097045666359	90.4751431013566
gene-b1355	18.3470914042418	6.36844471549881	9.653506138224	78.4251175257688	81.5614495043651	72.5686043625464
gene-b1356	3307.71847887902	7538.11572824543	2771.76294993756	796.31657795396	1007.18906248414	477.821849504039
gene-b1357	144.155718176186	176.1936371288	120.6688267278	505.74146301874	289.57475870542	306.296057374384
gene-b1358	45.8677285106045	53.0703726291568	43.440777622008	170.926538197188	122.658303905789	196.029476719606
gene-b1359	111.393054954325	173.009414771051	63.954478165734	480.605207401506	453.329917012634	320.432798483971
gene-b1360	144.155718176186	78.544151491152	71.194607769402	896.861600422894	866.827498220811	965.068193081137
gene-b1361	134.982172474065	91.2810409221496	104.981879253186	1316.13434411835	1083.69243760063	1303.40753030392
gene-b4528	27.5206371063627	29.7194086723278	20.513700543726	347.885777742513	241.523052020678	203.569071978052
gene-b1363	1364.23729655827	2181.19231505834	1393.72494870609	2641.3177402589	3107.55445204616	2070.56134785084
gene-b1365	47.1782350394789	65.8072620601544	28.960518414672	363.972981337542	243.419829916128	455.2030637287
gene-b1366	49.7992480972277	77.4827440385689	30.16720668195	652.537195823384	693.588450436345	790.715052729564
gene-b1368	145.46622470506	265.351863145784	115.842073658688	896.861600422894	848.491978564791	623.901507636438
gene-b1370	279.13789065025	144.351413551306	372.866674588902	668.624399418413	636.052854274351	916.060823901235
gene-b1372	418.051582710938	408.641869244507	272.711548404828	1499.12628501181	1256.9314853851	1287.38589037972
gene-b1373	10.4840522309953	25.4737788619952	33.787271483784	81.4414681998368	176.400344276883	66.9139079187116
gene-b1374	40.6257023951068	75.3599291334026	36.20064801834	1128.11515210144	1429.53827387108	900.981633384342
gene-b1375	137.603185531814	369.369793498931	275.124924939384	334.814924821551	810.556420655784	434.469176767973
gene-b4744	382.667906431329	1073.08293456155	471.815112505698	1111.02249828172	1213.30559378974	933.967362640045
gene-b1376	1577.8498607648	1702.49755394335	1373.21124816236	1685.13457657934	1165.253887105	1709.60322485272
gene-b1377	52.4202611549766	73.2371142282363	26.547141880116	1085.88624266449	1031.84717512499	976.377585968806
gene-b4427	589.727937993487	921.301668842162	690.225688883016	1154.25685794337	2508.80489638233	1211.98993779526
gene-b1378	7477.75025375741	8362.82931890252	11654.1952853709	25269.9804971173	37247.659792257	26616.6561611303
gene-b4529	3496.43141903694	2659.88707617334	2951.55950176199	483.621558075574	493.162252817091	492.901040020932
gene-b1379	3049.54869269076	3473.9865923046	3238.75130937415	1611.73671017702	1526.27394653905	1184.65890498339
gene-b1380	4766.31224551624	4404.84092822001	5124.80507112966	2480.44570430861	2236.30113873596	2543.67095031835
gene-b1381	4863.28972865295	4650.02604976672	4091.8799143397	2003.86229780586	2070.01694323482	1581.43010545913
gene-b1382	562.207300887124	583.774098920724	479.055242109366	257.395257520472	305.381241167507	290.274417450186
gene-b1383	482.266402625785	475.510538757245	460.954918100196	222.204499656345	235.200459035844	310.065855003607
gene-b1384	11206.1413284051	9565.40396267922	8676.08864172882	923.003306264817	676.517449377292	482.534096540568
gene-b1385	959.290779136071	869.292703665588	923.11652446767	529.872268411284	1019.83424845381	811.448939690292
gene-b1386	273.895864534753	212.281490516627	236.510900386488	783.245725032999	587.368888291126	973.550237746889
gene-b1387	504.54501361665	254.737788619953	395.793751667184	813.409231773679	734.68530483777	687.045617925926
gene-b1388	5407.14993813583	2209.85031627809	1665.22980884364	507.752363468118	410.968544014243	484.41899535518
gene-b1389	638.21667956184	223.956972495042	240.130965188322	81.4414681998368	165.651936202664	59.3743126602652
gene-b1390	3011.5440033534	832.143442825178	889.329252983886	438.376297964554	610.13022303653	429.756929731444
gene-b1391	1393.0684401935	390.597942550594	331.83927350145	311.689569653696	370.503948911302	391.116504031906
gene-b1392	1838.6406600108	772.704625480523	365.626544985234	620.362788633325	596.220518469894	852.916713611747
gene-b1393	598.901483695607	161.333932792637	114.63538539141	577.128428971683	319.290945734143	533.426364535081
gene-b1394	871.486841701486	359.817126425683	124.288891529634	670.635299867792	465.975102982303	713.434201330489
gene-b1395	1478.25136457034	1130.39893700104	434.40777622008	1819.86490668771	1457.98994230284	1818.92735610019
gene-b1396	245.064720899515	160.272525340053	131.529021133302	441.392648638622	286.413462213003	409.023042770716
gene-b1397	5356.04018350973	3669.2855635799	2923.80567161459	2189.87058937339	1623.6418785055	1772.7473351422
gene-b1398	11920.3673866417	9521.88625712331	5618.34057244637	2892.68029643124	3172.04490049147	2762.31921281329
gene-b1399	7016.45195559361	5647.74905519486	3352.18000649828	1711.27628242126	2049.78464568335	2332.56228308185
gene-b1400	1749.52621604734	1431.83865353465	1053.43885733369	1081.86444176573	1242.38952151998	1159.21277098613
gene-b4674	2.62101305774883	1.06140745258314	3.620064801834	8.04360179751475	1.2645185969669	15.0791905168928
gene-b1402	61.5938068570975	97.6494856376485	68.781231234846	101.550472693624	89.78082038465	79.165750213687
gene-b1403	15.726078346493	7.42985216808195	16.893635741892	62.3379139307393	16.4387417605697	51.8347174018189
gene-b1404	57.6622872704742	43.5177055559085	69.987919502124	170.926538197188	128.980896890624	196.971926126912
gene-b1406	5314.10397458575	4889.9041340505	4017.06524176846	496.692410996536	695.485228331796	584.318632529594
gene-b1407	487.508428741282	503.107132524406	511.635825325872	2053.12935881564	1784.2357403203	2215.69855657593
gene-b1408	9.1735457021209	15.921111788747	9.653506138224	348.891227967202	266.813423960016	449.548367284865
gene-b1409	18.3470914042418	19.1053341464964	18.10032400917	463.512553581787	396.426580149124	402.425896919576
gene-b1410	230.649149081897	199.544601085629	220.823952911874	1024.55377895844	1241.12500292301	923.600419159681
gene-b1411	407.567530479943	333.281940111105	355.97303884701	1250.78007951354	1082.42791900367	922.657969752376
gene-b1412	1836.01964695305	1827.74363334816	2782.62314434307	1230.67107501976	1048.91817618404	1153.5580745423
gene-b1413	11240.2144981559	7849.10811185229	14616.6149815384	6682.22219328538	7035.14921422535	7373.72416276056
gene-b1414	2441.47366329303	1730.09414771051	2594.3797746477	979.30851884742	911.717908413136	585.2610819369
gene-b1415	127993.241155577	64649.2665293862	84727.6166869247	3592.47365281502	3715.15563788876	1448.54473902901
gene-b1418	690.636940716816	508.414169787322	953.28373114962	370.005682685678	402.116913835475	399.598548697658
gene-b4597	285.690423294622	223.956972495042	314.945637759558	152.82843415278	124.55508180124	101.784535989026
gene-b1419	1065.4418079749	1320.39087101342	787.967438532534	472.561605603991	342.68453977803	360.015673590815
gene-b4428	2031.28511975534	2588.77277685027	1134.28697124132	656.558996722141	551.330108277569	726.62849303277
gene-b1420	2100.74196578569	2654.58003891042	1165.66086619055	663.597148294967	543.110737397284	727.570942440076
gene-b4429	1366.85830961601	1895.67371031348	734.873154772302	422.289094369524	361.02005943405	409.023042770716
gene-b1421	1598.81796522679	2356.32454473456	1811.23908918428	1662.00922141148	2143.3590218589	1209.16258957334
gene-b1422	8430.48850024911	10080.186577182	9188.93115532197	988.357570869625	1210.77655659581	583.376183122289
gene-b1423	921.286089798713	895.827889980166	573.17692695705	957.188613904255	751.756305896823	678.563573260174
gene-b1424	9433.02599483804	7487.16817052144	8435.95767654049	2245.1703517313	2262.22376997379	2080.9282913312
gene-b1426	279.13789065025	433.054240653919	294.431937215832	149.812083478712	119.497007413372	73.5110537698522
gene-b1427	1753.45773563397	1361.78576166416	2602.82659251864	507.752363468118	576.620480216907	457.087962543312
gene-b1428	427.225128413059	522.212466670903	739.699907841414	196.062793814422	303.484463272056	326.087494927806
gene-b1429	1269.88082647931	884.152408001752	1172.90099579422	732.973213798531	612.02700093198	676.678674445562
gene-b1430	1381.27388143363	826.836405562262	1569.90143572868	748.054967168871	805.498346267916	973.550237746889
gene-b1431	1628.9596153909	1402.11924486232	1399.75839004248	1361.37960422937	1467.47383178009	1421.21370621714
gene-b1432	1357.68476391389	1687.63784960719	1526.46065810667	1548.39334602159	1430.80279246805	1333.5659113377
gene-b1433	829.550632777504	689.914844179038	991.897755702516	545.959472006313	580.414036007808	432.584277953361
gene-b1434	262.101305774883	279.150160029365	305.292131621334	261.417058419229	306.01350046599	391.116504031906
gene-b1435	6055.85066992867	3424.10044203319	6974.65818486684	4900.56439513586	4515.5959097688	5164.62275203577
gene-b1436	800.719489142267	704.774548515202	756.593543583306	638.460892677733	979.369653350865	1080.98947017975
gene-b4532	646.079718735086	899.012112337916	466.988359436586	857.64904166001	1058.4020656613	705.894606072042
gene-b1438	1230.56563061308	1392.56657778907	946.043601545952	1558.44784826848	2281.19154892829	1270.42180104822
gene-b1439	1459.9042731661	1830.92785570591	1478.19312741555	1424.7229683848	1923.96504528514	1312.83202437698
gene-b1440	406.257023951068	694.160473989371	181.0032400917	676.668001215928	641.743187960702	465.570007209064
gene-b1441	154.639770407181	386.352312740261	114.63538539141	499.708761670604	480.517066847422	477.821849504039
gene-b1442	245.064720899515	433.054240653919	156.86947474614	518.812315939701	485.57514123529	621.074159414521
gene-b1443	293.553462467869	303.562531438777	194.276811031758	538.921320433488	441.949249639932	473.10960246751
gene-b1444	1148.00371929399	1212.12731084994	884.502499914774	2701.64475374027	2016.27490286372	2791.53514443977
gene-b4598	530.755144194138	1912.65622955481	446.47465889286	137.74668078244	290.839277302387	241.267048270284
gene-b1445	248.996240486139	338.58897737402	290.811872413998	381.065635157261	494.426771414058	325.1450455205
gene-b1446	1140.14068012074	2047.45497603287	1245.3022918309	591.204732117334	570.930146530556	579.606385493065
gene-b1447	686.705421130193	848.064554613925	993.104443969794	546.964922231003	579.781776709324	409.965492178022
gene-b1448	255.548773130511	516.905429407987	352.352974045176	256.389807295783	232.67142184191	213.936015458416
gene-b1449	3502.98395168131	3490.96911154593	2917.7722302782	625.390039756772	437.523434550548	419.38998625108
gene-b1450	188.712940157916	316.299420869774	202.723628902704	690.744304361579	670.194856392458	480.649197725957
gene-b1451	1598.81796522679	1184.53071708278	2146.69842748756	940.095960084536	933.214724561573	921.71552034507
gene-b1452	6884.0907961773	4260.48951466871	7423.54622029425	3875.00516595273	3482.48421604685	3368.31418171092
gene-b1453	319.763593045357	308.869568701692	238.924276921044	656.558996722141	553.226886173019	821.815883170655
gene-b1454	73.3883656169672	176.1936371288	36.20064801834	195.057343589733	204.219753410155	127.230669986283
gene-b1455	7.86303917324649	27.5965937671615	3.620064801834	27.1471560666123	78.4001530119479	52.7771668091247
gene-b1457	490.129441799031	799.239811795101	305.292131621334	141.768481681197	227.613347454042	222.418060124168
gene-b4745	327.626632218604	470.203501494329	188.243369695368	134.730330108372	289.57475870542	214.878464865722
gene-b1460	36.6941828084836	41.3948906507423	53.094283760232	611.313736611121	507.071957383727	522.116971647412
gene-b1461	428.535634941933	1340.5576126125	456.128165031084	233.264452127928	285.148943616036	169.640893315044
gene-b1462	344.663217093971	336.466162468854	340.286091372396	342.858526619066	268.710201855466	217.705813087639
gene-b1463	271.274851477004	213.34289796921	313.73894949228	229.24265122917	276.929572735751	400.540998104964
gene-b1464	718.157577823179	576.344246752643	987.071002633404	799.332928628028	636.052854274351	877.420398201697
gene-b1465	256.859279659385	388.475127645428	131.529021133302	606.286485487674	833.317755401188	509.865129352436
gene-b1466	136.292679002939	204.851638348545	164.109604349808	361.962080888164	439.420212445998	432.584277953361
gene-b1467	342.042204036222	360.878533878266	294.431937215832	612.31918683581	1160.19581271713	964.125743673831
gene-b1468	1031.36863822416	1152.68849350529	863.988799371048	1837.96301073212	2011.84908777434	1933.9061837915
gene-b1469	171.676355282548	249.430751357037	98.948437916796	558.024874702586	414.12984050666	406.195694548799
gene-b1471	19.6575979331162	6.36844471549881	4.826753069112	303.645967856182	143.522860755743	168.698443907738
gene-b1472	2.62101305774883	3.18422235774941	2.413376534556	59.3215632566713	83.4582273998155	73.5110537698522
gene-b1473	161.192303051553	141.167191193557	119.462138460522	226.226300555102	359.755540837083	182.835185017325
gene-b1474	1711.52152670999	1163.30256803112	2465.26413004895	2270.30660734854	2018.17168075917	2045.11521385358
gene-b1475	575.312366175868	225.018379947625	761.420296652418	957.188613904255	627.201224095583	1228.01157771945
gene-b1476	507.166026674398	298.255494175861	475.435177307532	506.746913243429	887.692055070765	620.131710007215
gene-b1477	773.198852035904	1020.01256193239	803.654386007148	388.103786730087	395.79432085064	689.872966147844
gene-b1478	351.215749738343	391.659350003177	441.647905823748	547.970372455692	529.201032830648	534.368813942387
gene-b1479	13789.1496968166	8922.19104641384	18742.2821673619	2160.7125328574	2470.23707917484	2271.30307160697
gene-b1480	541.239196425133	554.054690248397	355.97303884701	669.629849643103	544.375255994251	507.980230537825
gene-b1481	10.4840522309953	70.0528918704869	49.474218958398	265.438859317987	374.929764000686	218.648262494945
gene-b1482	491.439948327905	720.695660303949	509.222448791316	2004.86774803055	1910.68760001699	1725.62486477692
gene-b1483	326.316125689729	359.817126425683	194.276811031758	1322.16704546649	1179.16359167164	1205.39279194411
gene-b1484	166.434329167051	135.860153930641	132.73570940058	511.774164366876	620.878631110749	581.491284307677
gene-b1485	331.558151805227	289.764234555196	285.985119344886	440.387198413932	480.517066847422	607.879867712239
gene-b1486	418.051582710938	299.316901628444	209.963758506372	526.855917737216	609.497963738046	425.98713210222
gene-b1487	617.248575099849	417.133128865172	459.748229832918	583.161130319819	569.665627933589	555.102700903115
gene-b1488	268.653838419255	134.798746478058	126.70226806419	278.509712238948	252.271460094897	180.007836795407
gene-b1489	380.04689337358	442.606907727167	392.17368686535	1359.36870377999	1471.89964686947	1313.77447378428
gene-b1490	363.010308498213	596.510988351722	271.50486013755	756.098568966386	668.930337795491	660.657034521364
gene-b4746	35.3836762796092	271.720307861283	4.826753069112	34.1853076394377	83.4582273998155	14.136741109587
gene-b1491	1150.62473235174	684.607806916122	851.921916698268	756.098568966386	492.529993518608	626.728855858355
gene-b1492	1476.94085804146	71031.5095417686	999.137885306184	2045.08575701812	4382.1891977888	2210.04386013209
gene-b1493	467.850830808166	24424.0468913905	527.322772800486	511.774164366876	2173.7074681861	632.38355230219
gene-b1494	1387.826414078	761.029143502108	2472.50425965262	3036.45967856182	3452.76802901812	3172.28470499131
gene-b1495	668.358329725951	271.720307861283	958.110484218732	2008.88954892931	1494.66098161488	2202.50426487365
gene-b1496	365.631321555962	219.711342684709	236.510900386488	1333.22699793807	1339.75745348643	963.183294266525
gene-b4747	136.292679002939	205.913045801128	90.50162004585	49.2670610097778	111.277636533087	24.5036845899507
gene-b1497	3420.42204036222	3400.74947807637	2354.24880945938	743.027716045425	1042.59558319921	625.78640645105
gene-b1498	5219.74750450679	3351.92473525754	3357.00675956739	961.210414803012	833.317755401188	655.944787484835
gene-b1499	26.2101305774883	53.0703726291568	25.340453612838	846.589089188427	677.149708675776	526.829218683941
gene-b1500	1.31050652887441	1.06140745258314	3.620064801834	47.2561605603991	55.6388182665437	44.2951221433725
gene-b1501	500.613494030026	411.826091602257	340.286091372396	6717.4129511495	5902.7728106415	7201.2559212236
gene-b1502	11.7945587598697	15.921111788747	16.893635741892	1633.85661512018	1729.86144065072	1409.90431332947
gene-b1503	7.86303917324649	5.30703726291568	21.720388811004	1165.31681041495	1256.29922608662	1022.55760692679
gene-b1504	14.4155718176186	7.42985216808195	21.720388811004	1763.55969410511	1755.15181259006	1555.04152205457
gene-b1505	81.2514047902137	83.8511887540677	49.474218958398	5026.24567322203	5316.66844094734	3242.02596113194
gene-b1507	912.112544096592	623.046174666301	870.022240707438	965.23221570177	902.234018935884	895.326936940507
gene-b1508	237.201681726269	281.272974934531	185.829993160812	402.180089875737	392.633024358223	327.029944335112
gene-b1511	12350.2135281125	11359.1825575447	9625.7523080766	1649.94381871521	1725.43562556134	1169.57971446649
gene-b1512	16448.1674439028	22562.3382195597	18003.7889477878	1009.4720255881	1360.62201033639	751.132177622721
gene-b1513	15951.4854694594	15051.8190850814	15672.4672154067	880.774396827865	1078.00210391428	560.757397346949
