	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MOXI_1	featureCounts on 30min_MOXI_3	featureCounts on 30min_MOXI_2
gene-b0890	12.3751922017227	12.325584698174	12.3653414177233	12.3537806932833	12.3432654302414	12.2106219199035
gene-b0891	9.57327256206211	9.48230131795252	10.2806717647983	9.15850980560385	9.76426067793493	10.5987612527342
gene-b0892	9.34160895564609	9.28069954480669	9.66360995853952	9.45961875096346	9.5410303252509	10.0896402690538
gene-b0893	13.6832481651492	13.567562289454	13.3821652290611	14.1412794793481	13.1145096851468	13.2583590914373
gene-b0894	8.06230855325488	8.56266349157826	8.36236507036479	8.11319614471196	8.1824003544906	7.79679993656839
gene-b0895	6.79725496647864	6.86086524183921	6.9549857050464	7.18844137306097	6.8176799180216	7.31574712531941
gene-b0896	9.16980513024945	8.96173919214825	9.55017509961582	8.86464376689114	9.0182362325157	9.39338415903071
gene-b0897	10.2594896896271	10.3347931751318	11.0243370848665	10.596579585206	11.7687959550849	11.1556244041915
gene-b0898	10.5066233716706	10.8603388704419	10.4965786290874	10.5385426585549	10.5172230656798	10.4044200419709
gene-b0899	9.10490963094355	9.18439711958543	9.05336460762053	9.06522271324705	9.06193629841745	9.39898319814232
gene-b0900	7.52008601038471	7.75368536805147	7.34616438008903	7.06875151389515	7.21932302595924	7.08818263155051
gene-b0901	4.77907417593203	4.82635672085212	4.83890678445956	4.60432588101315	5.16353575467947	5.0229631219222
gene-b0902	13.5991215993696	13.4327494472506	13.5299145789729	14.158273742472	13.0381924697985	13.5361311081037
gene-b0903	17.5722050498635	17.7016568782882	17.6368249006001	17.4162953748389	18.0120591288758	17.4706679735534
gene-b0904	13.3776642302768	13.5680927540817	13.2634880461034	13.0672423270945	13.409377395898	13.0516785611483
gene-b0905	8.93753136174383	8.89422195846676	8.36902222544294	8.94616195522936	8.93747646570855	8.51930076606273
gene-b0906	10.991490373259	11.10462211981	11.3312501544059	11.1644134180666	10.8764086163377	10.8244321076194
gene-b0907	11.7299682134858	11.4071013502671	12.0709836152031	11.628916173561	11.5719204313515	11.5662563789533
gene-b0908	8.66337667913581	8.77709468564064	8.83300777120883	8.80535910279742	9.04310922202582	9.05775680800423
gene-b0909	7.32052810715252	7.14227046251762	6.85062318518857	6.97310514505898	6.820951904321	7.16310236297642
gene-b0910	12.0898694254684	12.105699194933	11.8080217896312	11.6242688462754	11.8358262039407	11.5425403217772
gene-b0911	16.4004999008218	16.1221926480735	16.1820958475846	16.4154319934286	16.008430349534	15.9500601740774
gene-b0912	11.9022643415731	11.7038537490332	12.2414206663636	11.4642258792726	12.1253317690593	11.9284458595961
gene-b0913	9.00118994733515	9.05514854870029	8.87692063986693	9.09535594698448	8.96025055843934	9.09667879746691
gene-b0914	10.4820075247216	10.7414402042598	10.3449949444362	10.377010004502	11.1379384252311	10.3533530614028
gene-b0915	9.65202033880692	9.34925720017569	10.0339354718153	9.97957337803216	9.86832325940598	9.78879012768543
gene-b0916	7.83317764312471	8.00528093429228	7.71460423254249	8.14322856229261	7.54449454145222	7.86819400214398
gene-b0917	9.02172247283804	9.37462934164286	8.53007507731767	8.99861840494811	9.07906877709178	8.77058082500131
gene-b0918	10.8710254377929	10.8235786737166	11.0433437034865	11.0852435623551	11.1915510336603	11.1862879502322
gene-b0919	10.2854241029102	9.6349343854367	10.389118206758	10.2688194403189	9.51951707629837	10.0145667945569
gene-b0920	8.40117293972253	8.26492707839857	8.00364020166731	7.98139651893785	7.77465537891138	7.63218509298463
gene-b0921	8.72107891710814	8.72332894899682	9.1481509407631	8.55510436179606	9.46857037824788	9.39277233786718
gene-b0922	9.4851601352265	9.52220620023889	9.5479041746904	9.35944521044622	10.000315294452	9.72521411362487
gene-b0923	8.18493057276422	7.953453074199	8.07408417881494	7.90824927789882	8.70200794787195	8.49517131680271
gene-b0924	11.2481145107309	10.9849335772457	11.3289042655982	11.2451738042117	11.5767400456406	11.4834800464922
gene-b0925	14.4577093917309	14.6179426328899	14.2620040081947	14.5001392929749	13.6225587398562	13.9256147557896
gene-b0926	10.6624505236784	10.614971909597	10.4439496917308	10.6683601093757	10.5390260161342	10.6229242649074
gene-b0927	10.3666881738951	10.3148264725659	10.424228498352	10.4261851611265	10.3941018039767	10.4126675821905
gene-b0928	11.7067657686392	11.5285792171834	12.1012988123682	12.0232071089501	12.4045746244142	12.0040064591645
gene-b0929	11.2343138484999	10.8363752104807	11.2604462347269	11.6873914941831	11.5099107070974	11.2191956018792
gene-b0930	14.2199538376998	13.9723329168603	14.2618698001428	14.4758077767958	13.9943421325905	14.3094046995383
gene-b0931	9.02963680159399	8.7489201149751	9.41330720717016	9.44345064973415	9.5712945450244	9.37103042821658
gene-b0932	13.8047302092584	13.8785509761935	13.689833221302	13.6931594164508	13.5729881598943	13.3898177437897
gene-b0933	8.71449545462768	8.82331050973665	9.31894651881345	9.04180395413576	8.79612213420529	9.29245524819169
gene-b0934	6.41426762953649	6.72912516452423	6.69912619876499	6.80739432184011	6.46195718121647	6.60436739072589
gene-b0935	5.33643213595362	5.40441030661211	5.38279916346939	4.99352834851321	5.11257400277853	5.43537712212372
gene-b0936	4.92691151093023	4.98384384120891	4.69494089545332	4.81419170284618	4.75576333645952	5.09537996723387
gene-b0937	6.29158912426142	6.40810798682802	6.10599761446054	6.20723109731623	6.19723365193712	6.06675652253411
gene-b0938	3.87200666535053	3.92134078445597	3.80148638043127	3.55977579106982	3.8254160297366	3.5283978624987
gene-b0939	5.60077137174581	5.00063192364881	4.938453638492	4.66947663278721	4.9126261740878	4.7491999771331
gene-b0940	8.02844362457737	8.07736600723433	8.37979948058065	7.7298168389302	7.84220167623411	8.19111906318437
gene-b0941	7.28474554460827	7.31658579408965	6.97512933479202	7.38494242348523	6.95192269073067	7.71515321169164
gene-b0942	5.70244174811435	5.21067375722139	5.31990485110251	4.95513042699389	5.43771668596024	5.71455000499601
gene-b0943	6.33850924885768	6.37669774268311	6.35839773983043	6.40125602543657	6.17717397558851	6.428460257766
gene-b0944	8.10075578354014	8.13934493088258	7.61414583296853	7.76177757743968	7.71489208876878	7.60342191123665
gene-b0945	5.50278949271353	5.73888669768665	5.4059095248515	4.91980551684193	5.41362200001673	5.07306627501216
gene-b0946	6.73548970796369	6.95474033470127	7.19712361758432	6.39238497371998	8.20029855550068	7.74632452748828
gene-b0947	8.3309335049969	8.53830666060775	8.39558404270235	8.38641767788875	8.99140364257093	8.76359288064256
gene-b0948	10.4867780292915	10.859965317462	10.7360022577711	10.2056589887841	11.0578685351352	10.650896973522
gene-b0949	12.2648023641317	11.8489444387846	12.5183033695271	12.6373943866575	11.9440405806153	12.3148017965971
gene-b0950	13.049094850408	13.1630728004326	12.7386449815931	13.1119897065757	12.1966736480247	12.6579517384259
gene-b0951	11.9014131308947	11.7997881172744	11.8449010962869	11.9745971809758	11.1479320136467	11.5874850533589
gene-b0952	10.7281140248118	10.4804894603479	10.7522115846941	10.9754457229097	10.0956043653949	10.8089065256761
gene-b0953	14.9443299079101	14.6836979326513	14.542937359771	15.7038626212466	14.5922255928243	14.2983758192591
gene-b0954	14.1648400518641	13.8469306391343	14.1367376776438	14.4007064890257	13.4540791355437	14.022820392979
gene-b0955	15.9445746459284	15.8836898117488	15.0747961637286	15.763028486124	14.4646350835757	14.9975931881593
gene-b0956	9.77391471933282	9.92900043138137	10.1770793856785	10.3004493407069	9.7490426362465	10.1275462909813
gene-b0957	16.7216091821301	16.3534340373229	16.9951883314539	16.3884163604456	16.6199339679005	16.3667143580541
gene-b0958	12.6992137900283	12.9100373107461	12.1929376138367	12.7792699639503	12.5751984279568	12.4387371937401
gene-b0959	8.3654734232958	8.21883847695214	8.9043944473533	7.85063245828992	8.29847544041293	8.91592545064891
gene-b0960	9.71166363204349	9.71208176925766	9.76576742188984	9.58484554952812	9.72467557710869	9.67222838656175
gene-b0961	5.83505225952719	5.89563715712902	5.88982707067021	5.81674078214519	6.63725987162153	5.99438739223454
gene-b0962	12.2046348807661	12.3141687023788	12.0240479851511	12.216877361597	11.9632270021322	11.9509750449341
gene-b0963	13.9514342913509	13.9639106604683	13.4627011593235	14.3873478044796	13.4273829353932	13.5658797105961
gene-b0964	11.1385381357251	11.2478254606159	11.3983816681286	10.4268399741818	10.5426654549182	10.5815719974609
gene-b0965	13.6907587258533	13.8194613017339	13.5001603360759	13.8029200468101	12.8493698105771	13.3759614740186
gene-b0966	17.3118148448713	17.2220484026776	17.3704786262653	17.9663724287308	17.3053602664301	17.5374258991385
gene-b0967	12.5988408986134	13.4398043266384	12.0986131787863	12.8669395213752	12.2443173892696	12.1719590023278
gene-b0968	11.3412157494069	11.0489443078022	11.6850037434573	11.2963096717583	11.1570400320769	11.5013825048694
gene-b0969	10.9985321531654	10.9694378278177	10.8363707792826	10.8597316791509	10.3636596913706	10.7442826137062
gene-b0970	14.1065574849728	13.7771164417682	13.7393720754649	14.0736911853688	13.9056373001073	13.3128898911641
gene-b0971	7.6719031919644	7.5891452698438	7.53606429704338	8.3392751303648	7.18805271389232	7.70115392253259
gene-b0972	11.4426830928186	11.7157579216473	11.3078384421975	11.5644691592269	10.9497498411321	11.0761330414946
gene-b0973	11.2611746524957	11.1607347456404	11.2782955713787	11.2022995559844	10.7093708258113	10.9642886042457
gene-b0974	10.1581381093945	10.3642866595387	10.1274856259927	9.95137728421715	9.68231534953762	9.85661995698937
gene-b0975	10.639716819443	10.7341436966239	10.4153049988067	10.6004657283069	10.0036782545192	10.1214816472867
gene-b0976	9.35282271853688	9.86363915461248	8.97670414949489	9.63808697962832	8.71977558654014	8.70407799157398
gene-b0977	8.87694167003136	8.66680286705516	8.56662981163454	8.90180171596004	8.65952811004502	8.3888087029215
gene-b0978	12.8472240159562	13.5689815250646	13.1073555414299	12.3840490483341	12.9682402968341	12.5629531093486
gene-b0979	12.1051789856894	12.745352284101	12.3710017866391	11.4477140067219	12.2550104795025	11.7930555341805
gene-b4592	9.38917856999913	9.9037281439578	9.60607498576363	8.79732215827141	9.4377564469775	8.90593650346262
gene-b0980	10.8854484867421	11.5417874193127	11.2068977031498	9.88315215854628	11.2117875481778	10.8526781785979
gene-b0981	11.3458114734809	11.1338611087476	11.0954907867289	11.9837390200439	10.677695675578	11.1202521982699
gene-b0982	7.70696907406363	7.70272049508951	7.21386170013704	7.13110046297446	7.20541107780036	7.38786516761632
gene-b0983	7.24070800764895	7.23788021542909	6.76943983602763	6.92709960943014	6.87901590632127	6.93340852102556
gene-b0984	6.59399353803929	6.80784587057311	6.74944247936392	6.86078775033734	7.23521701934056	6.75627563924593
gene-b0985	4.73829922847717	4.62896379884881	4.79123861502087	5.22297195957846	5.07882411091947	4.76556022649499
gene-b0986	5.06659521012709	5.25548156633753	5.57311901363287	5.92197698794486	5.43847578135974	5.25337550635876
gene-b0987	4.9623827178829	4.95575390136679	4.96811145977636	4.57380150744835	5.01039700548795	4.35417975747496
gene-b4516	4.55313924913927	4.31809448804177	4.17719932099472	4.03951169497598	4.35188740225124	4.88460332266694
gene-b0988	9.73113088055299	9.90036565192933	9.43289506661637	9.81314678422519	10.2598615555138	9.72823159942108
gene-b0989	4.18459431464423	4.59265320155905	4.0343843518797	3.86397667236769	4.34345742411402	3.98565452984174
gene-b0990	5.86088503814388	6.26466533592052	5.52242687124673	5.7743894223032	6.29684833647504	5.79473473972232
gene-b4723	3.74859698739561	3.89694890601799	3.3826883087305	3.39583213033718	3.64608764450872	3.36357493274196
gene-b0991	3.35807092946941	3.52909236747562	3.51126514971495	3.36609330614767	3.78936059699941	3.40495410543025
gene-b4517	4.45352943759341	4.87285353791062	4.79163789629236	4.29272980013453	5.0067020214523	4.46077490422806
gene-b0992	6.94543181694304	6.56900217268163	6.78268645311523	7.25738993442501	6.95523048102944	6.83932483758703
gene-b0993	8.08480136480072	8.32761402698615	7.94856224324905	8.12824914298271	7.88532651937499	8.42332604615304
gene-b0994	7.55205762690028	7.52457140918369	7.89484937053375	7.96847058358509	7.32669502524857	7.50761235531831
gene-b0995	8.14643027921479	8.08441741502995	8.23964188221739	8.71346012216076	8.6312760862062	8.47408978505864
gene-b0996	6.70379353985465	6.33711932500977	6.29549165877818	6.52217283808522	6.35925178849259	6.28578146239476
gene-b0997	8.40140943115336	8.01162504144193	8.34548271743041	7.77128460553964	7.84589615242565	8.01020217565103
gene-b0998	8.58623814945401	9.43413444421969	8.27798476315649	8.60216157829871	8.5010174844015	8.20401677902771
gene-b0999	12.6761602579738	13.7380821962206	12.7212976833337	12.5679595096897	12.9537370527901	12.6468627784805
gene-b1000	12.8323385592884	13.8641326065432	13.3151205814621	12.5949974922902	13.6152406444969	13.2886918349833
gene-b1001	5.28400349734226	5.09243572656053	4.71061477911811	4.70359768943356	5.24826288162027	5.25860805325345
gene-b1002	14.4755525755601	13.7592242897925	14.0279422267763	14.8269973926723	13.9020392983333	14.0680276517679
gene-b1003	14.8340486177126	14.7758243085908	15.0808912564125	14.7670049574551	14.2151619058472	14.7419581310482
gene-b1004	15.0356048554078	14.8027562948801	15.2244611613059	15.0733220798959	14.3729172684237	15.0348757761555
gene-b4518	12.018574942711	12.0000337134735	11.1987741725848	12.4657034106055	12.7797073811558	11.5831839449412
gene-b1006	9.44816310172224	9.3468315196208	9.62865365870222	9.58066223579705	9.28761282307167	9.42027924979072
gene-b1007	6.01284016832322	6.68388138979803	6.55162035324456	7.16124512868951	6.52470513819848	6.90425554435887
gene-b1008	5.24627240713381	5.3101650188469	5.43981616179431	5.40218841793258	5.71848076769405	5.45428453206417
gene-b1009	4.36321975865671	4.07914500300674	4.37648534420819	4.0315736314754	4.67503642183102	4.15676713407909
gene-b1010	3.82845535508315	4.46806772755849	3.86508325926793	4.46680709928684	4.14371632091249	4.00009779475636
gene-b1011	5.172430016973	5.1813936134533	4.78876769106661	5.62143901926146	5.46382705710096	4.59674274937506
gene-b1012	5.31460386185142	4.9544715933361	5.09742479471437	4.91869260931311	5.54637618788433	5.06355597311166
gene-b1013	9.69899013002588	9.70297158589772	9.01116271949118	9.82588947998805	9.03868650763419	9.06458649394953
gene-b1014	13.7566127057541	13.108259065982	13.4269329703799	13.5230725858329	12.6843418278468	13.1507505493248
gene-b4737	5.94199452030676	5.77841804399773	5.90523829859273	6.20889903734448	5.45870322941804	5.92342256386539
gene-b1015	12.5051869970076	11.6043317878237	12.0365737773865	12.3340202717811	11.3332088828827	11.8994552259457
gene-b1018	6.62523465592179	6.37441638762715	6.77729925360615	6.532534208669	6.94488347005768	6.68294420061086
gene-b1019	8.22792152445327	8.62765985519012	8.07596678909724	8.07424491225313	8.47889283907823	7.91250791150408
gene-b1020	14.8915079376457	15.0412792409519	14.507808324142	15.4826561465651	14.6850589459192	14.5394372435403
gene-b1021	7.34538993395519	7.5062713482515	6.86463572797324	7.05808792724691	7.80356463782481	6.81404722776597
gene-b1022	6.70817446137264	6.61219636657626	6.05839411681515	5.78248874901968	6.6859961651228	6.14327165668914
gene-b1023	5.99961949213316	6.30855042675097	6.28069051561217	7.1245005143005	6.1946692624117	6.02864099370907
gene-b1024	7.98601416211251	8.43772182368158	8.03894178740151	7.52441619701475	7.92359466778847	7.64737157371748
gene-b1025	6.30478611925816	6.60689714261122	6.2897875037953	6.71578238138683	6.65215776904176	6.2151613569086
gene-b1026	2.20073994846951	2.37300210660113	2.14766767092797	2.15205562959303	2.22391451442172	2.11197374156205
gene-b1027	2.73180865796543	2.83220776017156	2.5707186337107	2.559523717349	2.57623964239138	2.55307977349905
gene-b1029	5.91119863949476	5.99468685581759	5.73229593300941	5.24267680871008	6.27559491615491	6.17349331814935
gene-b1032	5.33937982826412	5.53989112925949	5.24221902391029	5.57473876895094	5.14237972406594	5.23022425540304
gene-b1033	9.21970704636143	9.25768537298109	9.18810438215797	8.66373315769581	9.26537625725562	9.20735826717305
gene-b1034	8.92989475581781	8.89416417822465	9.29363348667523	9.01483013123265	9.53732275939456	9.48598416565545
gene-b1035	8.95993494348512	9.01661909381072	9.4325189861534	9.57929547924729	9.59095839468092	9.40216801649839
gene-b1036	9.16804703987835	8.79664909680172	9.14132743691389	9.8365582015332	9.00514107207827	9.18031792106796
gene-b1037	8.44772846054388	8.85712102960131	8.85495592224082	9.70467376270049	8.59134331644515	8.95111822377523
gene-b1038	6.84535054156129	6.61912797603566	6.71013570990094	6.30257695162449	6.46625543824686	6.16133674901376
gene-b1039	6.61199477941254	6.44984093948461	6.37421023907257	5.846562503438	6.71128142642594	5.94633237170345
gene-b1040	9.81837870053964	9.97627335333098	9.85303426993362	9.65079724315239	9.12486205628167	9.00842882509202
gene-b1041	5.34771600931269	5.47938246175823	5.64075190301433	5.44499774465795	5.60793774460555	5.11174918317177
gene-b1042	9.34144962353311	8.88327613245424	9.12550926450288	9.81361575680461	9.2423085337814	8.95458642054157
gene-b1043	3.9586928375558	3.60556153862109	3.79899547156669	3.57905685283852	3.67724126281277	3.78485455555789
gene-b1044	5.85265061968527	6.31835305754396	6.10978592754493	6.31172154704672	6.58448608555238	6.14913963527703
gene-b1045	10.872201439253	10.9426397569721	10.7133178764373	10.5373004617439	10.6995559907561	10.6583458107611
gene-b1046	11.7186369715376	11.9030095348099	11.8187138990243	11.5652844513564	11.8584572590342	11.7128578425231
gene-b1047	7.8236048337257	8.15189693029063	7.97085019432316	7.76394293548394	8.08548929142104	8.23095718555133
gene-b1048	12.202379886807	12.1078901901121	12.4675423528128	12.3598633532677	12.8325285630286	12.7980195995589
gene-b1049	12.4846764822174	12.4311676226443	12.4766540007806	12.6221998051728	12.7980592915905	12.5780155758441
gene-b1050	12.3379148666019	12.3158637812478	12.4000952819561	11.9685380922595	12.3651162471883	12.210901222555
gene-b1051	13.4590986669109	13.2676917136968	13.7908715385086	13.0937790530263	13.733785078356	13.6294654120876
gene-b1053	7.90170477625041	8.07433886051679	7.82776552999739	7.55388980094616	7.81489807086761	8.35004144772114
gene-b1054	9.37169720749402	9.39219234689247	9.70863976684501	8.87528248322444	8.93137571890516	9.33377177962213
gene-b1055	7.67588604844893	7.67891825805491	8.0868280964459	7.88972548874969	8.49938090594426	8.1135860121469
gene-b1056	5.86602488412996	6.18946376547853	6.0953248510427	6.43615585073291	6.1587566374857	6.23493288458309
gene-b1057	4.98777628635103	5.8151951784559	5.49963686186706	5.18617193095787	5.14065798749709	5.31924564846452
gene-b1058	4.35175586919357	4.36585374565164	4.05255252701595	4.4916024232982	4.06602236781926	4.11215929145954
gene-b1059	8.86426753879387	8.68984456911513	8.97439158272027	8.82429120056308	8.73230942864359	8.13330726698174
gene-b1060	11.6711984154431	12.5998589344475	11.0887952947451	11.5751663808708	11.3420813214784	11.7490927532322
gene-b1061	4.88438362848509	5.11820882760362	4.43287398507556	5.12559392242116	4.95312361457038	4.65339295764143
gene-b1062	8.23187930133702	7.8191512189209	7.83551980154267	8.76447959469066	8.27894929691704	8.27091235128226
gene-b1063	10.1093909638655	9.96600370413295	10.5906399288349	10.1143147477788	10.0922894193146	10.7927966543088
gene-b1064	11.0332590661488	10.8593450701231	10.5322547712129	11.2969839392481	10.9976276110732	10.5970205431515
gene-b1065	7.5219308431496	7.40340785714065	7.71978593846044	7.37311211019512	7.95906573056295	8.32014244568784
gene-b1066	10.8364748243846	10.5230633559021	11.0704668589233	10.7279267658512	10.3316096057017	10.9445551841035
gene-b1067	12.3737958870129	12.3394960515852	12.1793100804738	12.2986311682262	11.7824673590509	12.0067154533344
gene-b1068	11.8338383708208	11.731293787496	11.5551053262601	11.9502653445604	11.2450911309669	11.6073338820611
gene-b1069	8.60492346228841	8.327667282732	8.65649940360567	8.53677194591744	8.8094923997641	9.02918527958248
gene-b1070	7.36987369760779	6.98944907084843	7.40442788014049	7.47325886663982	7.69339920331018	7.51878701669346
gene-b1071	7.72576260194872	6.8534254375491	7.69281594094259	8.08378270766526	7.71875773244679	7.76981206956443
gene-b1072	6.14599060675558	6.07193391573212	6.32186765348198	5.32856941607257	6.61021054580733	5.72461302771461
gene-b1073	5.23587664075857	5.24466051836422	5.77823151511229	5.44469830161751	6.55506595559797	5.82028469674708
gene-b1074	6.03672924790381	6.13715791802774	6.39606367310317	6.75577820050034	7.70478013893374	7.05004859396082
gene-b1075	7.25084038063408	7.26387949828389	7.7681101527572	7.47819116778238	8.46557527981951	7.73021769875849
gene-b1076	8.60464611787413	8.32563919880173	8.92210655510594	9.06121630076862	9.9522490915776	9.23188733770027
gene-b1077	7.00013257331281	7.53188155911623	7.44844933678576	6.87972289884882	8.05371224973121	7.75752038070624
gene-b1078	6.99438028978912	6.72063195658615	7.2908919793231	6.91565830225911	8.2544559845449	7.31276617124732
gene-b1079	6.36108769416159	6.34795934883307	6.44697228923002	6.42306527442241	7.2664124879307	7.2284976794107
gene-b1080	5.67921996633303	5.45837736343768	5.62190029209771	5.58555591924869	6.0800023893052	6.04810387605615
gene-b1081	5.94872275417243	6.00989338112034	5.76958418184137	5.65252371590618	6.1391028179946	6.02536840650933
gene-b1082	9.19142534755852	9.04403949010759	9.02865045790456	9.58707887360354	8.80144359834152	8.64796510332283
gene-b1083	10.1615597208047	9.96367764757368	10.1167930298902	10.2819411678742	9.47734762361699	9.87903035604892
gene-b1084	13.9342294301086	14.0302072886581	14.064468331308	13.5691052043593	13.2867803653398	13.6312860821465
gene-b1085	10.4265941375797	10.8300898876079	10.0641124733953	9.52936045460599	9.72745918307864	9.83917766810242
gene-b1086	8.4760872981041	8.50722895252349	8.98339165251151	8.1755920418	8.57587556393996	8.83594940238277
gene-b1087	10.8060220641399	11.1369390058959	10.5007533632645	10.4400022005964	10.5098375916416	10.1573332898255
gene-b4418	11.7318974913258	12.0015111091041	11.7446644763024	12.0513577134478	11.8976510975288	11.5760044972746
gene-b1088	13.8189004464604	14.0428805321487	13.8959050176809	14.2243246564107	14.1886683369051	13.9773303297563
gene-b1089	13.0885729569185	13.2020050330199	13.3218631170599	13.4302090590073	13.7834827742303	13.6442829099867
gene-b1090	12.1714778678708	12.228994223954	11.9324742529199	12.1817163632998	12.028073059169	11.7886860464024
gene-b1091	13.3395106483801	13.2832108578164	13.0258528197804	13.0429518708128	12.6259545125343	12.6877975720393
gene-b1092	13.2135123898528	13.1293733992058	12.9803741203866	12.8103880728854	12.6589435738458	12.7387994596513
gene-b1093	12.9891499311911	13.034061224004	12.4804126364446	12.7839287959596	12.2699567231174	12.2455239005223
gene-b1094	14.2222989754957	14.4994365882817	13.6335737128845	14.1202646877686	13.5915790758992	13.5014827024123
gene-b1095	15.0160331992709	15.01403896561	14.6819323522357	15.7615260945891	14.5813476376923	14.7706081411418
gene-b1096	8.99797890040288	8.96175176807921	8.94409023285441	9.37827585377876	8.99616069295629	9.28411578826905
gene-b1097	8.33906420854124	8.67515453817206	8.33516219572419	8.30983919121798	8.59435394232669	8.53435465539039
gene-b1098	8.1595199164093	7.97942944013309	8.74277885213937	7.930148349842	8.76244989904955	8.79438032439879
gene-b1099	8.51592300431831	8.63327934764424	8.55137211258123	8.11175792824816	8.61003308590068	8.71502230432368
gene-b1100	13.6135098866383	13.5253801353443	13.7753027304524	13.3267325169863	13.1176402594689	13.3475129650415
gene-b1101	14.2350789435288	14.2977121887689	14.1339379104633	14.2663105473885	13.6794139808841	13.8364222968281
gene-b1102	9.43857079776278	9.66652048726237	9.8273817075547	9.56820327899658	10.0537615350919	9.61046151471505
gene-b1103	11.6152328533835	11.7454173527146	11.7252937149792	11.7508434127042	11.4512259841087	11.1920961071061
gene-b1104	10.2339089518095	10.4161490051847	9.97001086328442	10.5073812665858	10.0050408568782	9.78319974996324
gene-b1105	10.0763977548158	9.75643153784499	10.3834654665673	10.2967804470691	10.4467997713601	10.4030875411206
gene-b1106	9.29437516383448	9.03746253754138	9.52072624510031	9.50661117535041	9.2501240192221	9.59287442372019
gene-b1107	11.5522955920749	11.4944416111592	11.7836870250832	11.4098447127429	11.3232276408365	11.4813756830019
gene-b1108	13.5327422342701	13.6186541571592	13.4918766841001	13.3767910508804	12.8179569391066	12.9350445458823
gene-b1109	10.0415378012335	10.1017001829104	10.3460831940211	10.1402484011634	10.1876554102173	10.1853809281423
gene-b1110	11.2850676040382	11.2645052839002	11.7172999781566	11.3458862592857	11.1401193345992	11.9883349256262
gene-b1111	10.2983356028761	10.1495893305259	10.3214058575229	11.304503442463	10.874005671819	11.0459979823348
gene-b1112	10.0754608540697	10.6966590981368	10.3142144190117	10.9744973416321	10.430608395046	10.4841433027703
gene-b1113	7.37639627068183	7.68270421791652	7.52892046146007	7.25307594395577	8.44865570878475	7.22729478210334
gene-b1114	12.6027532555792	13.0951685627662	12.7657003563634	12.2699226011855	12.891596958874	12.4718766976926
gene-b1115	6.45878166178701	6.29847025243458	5.71578296375499	5.29915059525186	5.96634369486307	6.15477285143103
gene-b1116	8.18555058944654	8.35110734928318	8.27708114278773	8.55026009014215	8.70493637876633	8.31791408010317
gene-b1117	6.95840228241254	7.2389403309319	6.7348908926013	7.24960554333661	7.78709597796888	7.01591346225443
gene-b1118	11.2302245520529	11.2362695114506	11.0652233038276	11.1594761218243	10.7141185296939	10.8274649735458
gene-b1119	11.8809969802851	11.7704972981028	11.9361341864274	12.1774844899452	11.2321948301701	11.6770795323747
gene-b1120	10.1704616379053	10.096980205528	10.1219835142289	10.3732170575487	9.5992462991855	9.96688977100081
gene-b1121	3.93156134795588	4.12201457882078	3.85652496960854	4.13692482463829	4.37786822486659	4.5093911100675
gene-b1122	3.20020949104678	3.22673500036549	3.36274034078823	3.55500574155655	3.40983924612319	3.1981880994207
gene-b1123	9.549682447576	9.81940877288083	9.95623876980432	9.76412013881633	10.4069426917995	9.60486092463891
gene-b1124	7.11150274901634	6.99506914029735	7.43261353094011	6.73415729618522	8.02128385023031	7.61221662279202
gene-b1125	7.95679471565637	8.15965767684309	7.95052067923748	7.79086518720192	8.7398627129172	8.20300096471998
gene-b1126	8.36782280564933	8.42984981001809	8.48717819905815	7.99532065858289	9.45179853937571	8.89906374890229
gene-b1127	13.2146487985656	13.1547987829898	13.0495208920238	13.0555493736191	12.3613997716996	12.7777887981248
gene-b1128	13.2381117018547	13.0109910607492	13.5730106705973	13.3805043474155	13.2732956417796	13.3506788464702
gene-b1129	10.2259245340649	10.5238386167036	10.0965025303701	10.2332304942825	10.2527150155334	10.1026618061631
gene-b1130	10.4347690891038	10.4950141688153	10.9486864349482	10.2918220926322	10.6842624660456	10.7955646672841
gene-b1131	8.63208683909338	8.72479814323912	8.82628730148276	8.69087281118854	9.92951271539396	8.98301187482154
gene-b1132	8.50481796835014	8.61273460477703	8.68484186531195	8.37730587094108	9.53241704998811	8.95117664019145
gene-b1133	9.88115285167566	9.9998983328178	10.249618986951	9.5186067241016	11.2882019934881	10.2687319312757
gene-b1134	7.22297038816096	7.62392300494421	7.58769087546925	7.22534313917468	8.83697967961979	7.957296987314
gene-b1135	7.32339160488159	7.46376634454856	7.52166869758286	7.16415264241873	8.79679617800307	7.87323403039735
gene-b1136	12.8783144532464	12.3796760419027	13.1600452024804	13.3754996879002	13.1782322687104	13.0370298351847
gene-b1137	6.46384980834452	6.96038728732355	6.74221019530389	5.70945821795204	6.8013307379757	6.53218539579911
gene-b1138	7.3715567499757	6.88255469928004	6.70776065276611	7.34468500365331	6.7835779728573	7.12431208208531
gene-b1139	7.50827244685998	7.41740286856599	7.03094962839684	7.56197446385326	7.50441697523131	6.79742584310827
gene-b1140	9.15068328358878	8.93825986852634	9.09384541993551	9.26128167622366	9.264399252525	9.12912969041236
gene-b1141	8.00991565445203	7.98745136666495	7.9156329161927	7.81758843605895	8.2700820284112	8.05691626452624
gene-b1142	11.0590032091565	11.0320303396025	10.4204526665394	11.7363614086025	10.6043349877287	10.478358257394
