	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MOXI_1	featureCounts on 30min_MOXI_3	featureCounts on 30min_MOXI_2
gene-b0129	403.588994198272	185.966456559223	380.26054391283	766.811678154295	484.646618670589	795.542669286155
gene-b0130	337.99439468975	399.614942911612	370.532948603432	447.612558539828	494.378478483251	403.485177019166
gene-b0131	763.448255390863	428.716563976223	1747.4298483064	1249.27931297386	1786.76946160482	2950.97982408135
gene-b0132	705.14194471662	613.263429264001	578.349757486026	1038.31437759649	432.094575682211	645.224662161368
gene-b0133	1531.45169130315	1799.33193655584	1702.32917914465	3043.39850253104	2744.3844671708	2443.76643161935
gene-b0134	685.099150422349	462.076958855167	1241.59489221771	1087.8452754677	2165.33880831739	1770.41208391416
gene-b0135	133.922307329901	97.2420020939446	67.208840319477	40.3585093765418	103.157714014222	181.963903361585
gene-b0136	16.3986498771307	61.0424246721112	11.4962490020158	66.0411971616139	58.3911588759745	35.1621069297748
gene-b0137	174.918932022728	210.8093038095	176.865369261782	168.771948301902	181.012592515521	175.810534648874
gene-b0138	0.911036104285039	22.0036647073889	5.30596107785345	0	27.2492074754548	8.7905267324437
gene-b0139	143.943704477036	110.018323536945	130.880373253718	133.916872022162	217.993659803638	130.099795640167
gene-b0140	34.6193719628315	9.2273432643889	0	11.0068661936023	21.4100915878573	2.63715801973311
gene-b0141	16.3986498771307	0	0.884326846308908	0	23.3564635503898	15.8229481183987
gene-b0142	47.373877422822	58.2032421292223	38.026054391283	3.66895539786744	245.242867279093	74.7194772257715
gene-b0143	542.066482049598	793.551520737446	970.990877247181	471.460768625966	3434.37332788857	1366.926906895
gene-b0144	1026.73768952924	1169.74320767022	706.577150200818	1537.29231170646	1310.88151676563	1354.62016946957
gene-b0145	23886.4556182494	17934.4063277934	17897.891042446	37702.1856684858	19990.2132411899	21646.6720786426
gene-b0146	50715.5578533396	40686.1956352336	40608.2887825051	60115.834194058	26646.805353051	32156.6258399523
gene-b0147	152.143029415602	127.053418794278	94.6229725550532	102.730751140288	181.985778496787	50.1060023749291
gene-b0148	3401.80881340034	3305.51827555839	3499.28133084435	4322.02945868785	4713.13970727241	4293.2932561255
gene-b0149	4146.12531060121	2773.88134440245	3601.86324501618	4602.7045466247	3868.41427553331	3656.85912069658
gene-b0150	10544.331870995	9360.78484390468	9707.25579193288	13377.0113806247	10012.1373752671	9033.14527025915
gene-b0151	642.280453520953	576.354056206445	802.08444960218	744.79794576709	1140.57397004404	719.944139387139
gene-b0152	90.1925743242189	41.168146871889	144.145275948352	196.289113785908	157.656128965131	41.3154756424854
gene-b0153	1491.36610271461	1724.803394805	236.115267964478	2105.98039837591	430.148203719679	281.296855438198
gene-b0154	6186.8461841997	3634.15365489778	6794.28316019134	10036.4274908664	2894.2551082858	5405.29488777963
gene-b0155	6215.08830343254	7647.33817927123	6349.46675649796	6664.65748022621	5162.75163061741	6272.04082359858
gene-b4728	3391.7874162532	3937.9461869869	3356.90470858862	10153.8340635981	2354.13688868304	3551.37279990726
gene-b0156	17009.0440670017	21652.3158677064	12244.3895139931	45115.310049877	11047.6072593344	14514.0386879378
gene-b0157	160.342354354167	282.498663017445	162.716139720839	706.273914089482	312.392699986464	390.2993869205
gene-b0158	139.388523955611	231.393377245445	174.212388722855	368.730017485678	423.335901850815	295.361698210108
gene-b0159	2655.67024399089	1778.03806748417	3305.6137515027	6692.17464571021	3592.0294568537	4916.54160145576
gene-b0160	451.873907725379	541.574070056056	402.368715070553	443.94360314196	481.72706072679	365.685912069658
gene-b0161	4975.1681655006	3937.9461869869	3837.09418613435	4487.13245159188	5531.58911751732	5669.01068975294
gene-b0162	881.882948947918	533.766318063112	742.834550899483	409.08852686222	431.121389700945	684.782032457364
gene-b0163	2041.63190970277	2037.8232701585	3662.8817974115	2891.13685351954	2184.80252794271	3212.93752070817
gene-b0164	90.1925743242189	14.1959127144445	63.6715329342414	115.572095032824	127.487363545878	71.203266532794
gene-b0166	974.808631584992	833.30007633789	1176.15470559085	1300.64468854401	1046.17492986121	1132.21984313875
gene-b0167	2035.25465697278	2167.71587149567	2601.68958184081	1839.98113203052	2526.39080736716	2272.3511603367
gene-b0168	2232.03845549835	1998.78451019378	2348.77210379646	3402.95613152205	3194.96957649707	4101.65977335823
gene-b4414	2669.33578555516	5000.51025366306	1837.63118662991	2100.47696527911	3986.16977926653	2492.99338132103
gene-b0169	48553.6691778712	82387.3990295499	34741.6644840918	44148.5403025389	84256.4958860687	47159.417814214
gene-b0170	9311.70002189739	10008.1184636833	10058.3335499175	7499.34483324105	33650.8248602241	15846.6825405763
gene-b0171	2423.3560373982	3745.59156970617	2203.7425010018	2416.00712949571	3693.24079890539	2282.89979241563
gene-b0172	18044.8921175738	19318.5078174518	21328.1948792782	18937.3132860928	21005.2462196506	20682.3512960935
gene-b0173	1571.53727989169	1460.75941831634	1771.30667315674	1131.87274024211	2128.35774102927	1674.59534253053
gene-b0174	505.625037878197	689.921357922001	765.827048903514	330.20598580807	911.875264446469	750.710982950692
gene-b0175	2527.2141532867	2264.95787358961	2606.11121607235	1363.01693030775	1989.1921457082	2060.4994660848
gene-b0176	2957.22319450924	3238.08769016478	3674.37804641351	2425.17951799038	3677.66982320513	4892.80717927816
gene-b0177	6592.25725060654	6535.08841809451	9906.22933235239	6029.92819639514	5858.57960722278	8380.00913403858
gene-b0178	11285.0042237788	10465.9366487242	18195.0248628058	10781.2254366335	4756.93307642939	10501.1632345772
gene-b0179	14032.6891143025	17389.2832795587	14019.2334945351	10872.9493215802	6149.56221562138	9710.01582865731
gene-b0180	7142.52305759471	7057.49800598607	5033.58840919031	10144.6616751035	6861.93435390827	7389.31677129218
gene-b0181	4678.17039550368	3103.93631501328	4298.7127999076	8310.18397616975	5538.40141938618	5462.43331154052
gene-b0182	1078.66674747349	1183.93912038467	936.502130241134	1493.26484693205	1755.6275102043	1787.1140847058
gene-b0183	58.3063106742425	43.2975337790556	122.921431636938	139.420305118963	237.457379428963	181.963903361585
gene-b0184	4868.57694129925	6945.35029554196	4971.68552994868	3371.77001064018	7249.26237445224	6005.68786360554
gene-b0185	3394.52052456606	2854.79804687478	4131.57502595522	2885.63342042274	3781.80072320062	3655.98006802334
gene-b0186	4341.9980730225	6127.66572318995	4507.4139356365	2214.214582613	3193.02320453454	3043.28035477201
gene-b0187	854.551865819367	1125.02608261972	705.692823354509	576.025997465188	412.630856056887	560.835605529908
gene-b0188	881.882948947918	1005.07062018267	1134.59134381433	1001.62482361781	787.30745884439	764.775825722602
gene-b0189	6691.56018597361	7738.9018162794	5313.03569262392	8948.58221539869	3105.43646622058	7090.43886238909
gene-b4406	6905.6536704806	6450.62273744357	6785.43989172825	10071.2825671461	3271.85126901711	8721.0815712574
gene-b0190	265.111506346946	226.424807795389	628.756387725634	368.730017485678	517.734942033641	572.263290282085
gene-b0191	844.530468672231	680.694014657612	1195.60989620964	214.633890775245	920.633938277865	1164.74479204879
gene-b0192	1730.05756203729	1456.500644502	2645.90592415625	908.066460972192	1598.94456722044	1922.48819638544
gene-b0193	106.59122420135	119.955462437056	172.443735030237	238.482100861384	188.798080365651	214.488852271626
gene-b0194	8376.97697890094	5805.41850457207	8889.25345909714	10485.8745271051	9974.18312199772	9661.66793162887
gene-b0195	264.200470242661	273.271319753056	412.096310379951	304.523298022998	394.140322412828	333.160963159616
gene-b0196	189.495509691288	189.515434737834	615.491485031	324.702552711268	785.361086881857	624.127398003503
gene-b0197	776.202760850853	1071.08161430484	1009.01693163846	759.47376735856	1586.29314946397	995.966678785871
gene-b0198	69.238743925663	72.3991548436668	73.3991282436394	199.958069183776	319.205001855327	78.235687918749
gene-b0199	76.5270327599433	138.410148965834	82.2423967067285	168.771948301902	1083.15599714933	156.471375837498
gene-b0200	196.783798525568	212.938690716667	249.380170659112	559.515698174785	550.823265396693	648.740872854345
gene-b0201	86532.0312572016	55666.4325271511	89809.5815305938	135835.735695246	101006.972995623	112756.965449729
gene-b0202	0	5.67836508577779	13.2649026946336	0	0	0
gene-b0203	1.82207220857008	21.2938690716667	7.95894161678017	3.66895539786744	23.3564635503898	15.8229481183987
gene-b0204	194025.181201793	89524.3941467369	187051.045877568	234723.256056268	232060.089976861	256098.810559649
gene-b0205	121.16780186991	88.7244544652779	38.026054391283	179.778814495505	227.725519616301	156.471375837498
gene-b0206	214.093484506984	202.291756180834	84.0110503993463	308.192253420865	336.72234951812	241.739485142202
gene-b0207	598.550720515271	807.037637816168	1186.76662774655	917.23884946686	917.714380334066	790.268353246689
gene-b0208	709.697125238046	1188.90768983472	1032.0094296425	1104.3555747581	521.627685958706	552.924131470709
gene-b0209	8236.67741884104	6929.02499592034	10387.3031367444	9374.18104155131	3830.46002226393	7842.90795068627
gene-b0210	942.922367935016	711.215226993668	627.872060879325	853.03213000418	390.247578487763	626.764556023236
gene-b0211	717.896450176611	804.198455273279	754.330799901499	1843.65008742839	2527.36399334843	1501.42196590138
gene-b0212	272.399795181227	406.003103633112	274.141322355762	192.620158388041	423.335901850815	416.670967117831
gene-b0213	492.870532418206	682.823401564779	607.53254341422	897.059594778589	500.217594370848	539.738341372043
gene-b0214	262.378398034091	397.485556004445	437.74178892291	554.012265077984	206.315428028443	449.195916027873
gene-b0215	7396.70213069023	8037.01598328273	2417.74959780855	3129.61895438093	2949.72670921798	2723.30518171106
gene-b0216	188.584473587003	352.768430953945	107.887875249687	295.350909528329	144.031525227404	92.3005306906589
gene-b0217	26.4200470242661	14.1959127144445	6.19028792416236	5.50343309680116	26.2760214941885	13.1857900986656
gene-b4586	16.3986498771307	12.776321443	40.6790349302098	5.50343309680116	7.78548785012994	2.63715801973311
gene-b0219	2574.58803070952	1952.64779387184	2846.64811826838	2704.0201282283	1590.18589338904	2365.5307437006
gene-b0220	406.322102511127	379.740665111389	1778.38128792721	229.309712366715	1334.23798031602	1807.33229619043
gene-b0221	64799.264989482	29780.8954879973	39283.5671667343	32360.1866091908	11789.1749770593	12833.2899766946
gene-b0222	945.655476247871	1499.08838264534	1342.40815269692	941.087059552999	1923.98868496336	1489.99428114921
gene-b0223	851.818757506512	1024.23510234717	1185.88230090025	966.769747338071	1364.40674573527	1034.64499640862
gene-b0224	685.099150422349	1047.658358326	579.234084332335	1106.19005245703	777.575599031727	655.7732942403
gene-b0225	7631.74944559577	10026.5731502121	3637.23631886854	6842.60181702278	4427.9962147614	6717.72052893348
gene-b0226	6737.11199118786	8044.82373527568	5473.98317865214	6035.43162949194	4456.21860821812	8535.60145720283
gene-b0227	371.702730548296	174.609726387667	549.166971557832	218.302846173113	209.234985972242	259.320538607089
gene-b0228	195.872762421283	237.781537966945	254.686131736966	232.978667764582	153.763385040066	94.937688710392
gene-b0231	2373.24905166253	2180.49219293867	3180.03933932683	2096.80800988124	2330.78042513265	2847.25160863851
gene-b0232	307.930203248343	371.932913118445	496.107360779297	394.41270527075	312.392699986464	538.859288698799
gene-b0233	269.666686868372	415.940242533223	397.947080839009	709.94286948735	336.72234951812	505.455287115513
gene-b0234	30.0641914414063	14.9057083501667	15.0335563872514	0	23.3564635503898	16.702000791643
gene-b0237	2912.58242539927	1379.13292020828	4548.97729741302	2533.41370222747	2777.47279053386	3176.89636110515
gene-b0238	419.987644075403	464.206345762334	320.126318363825	605.377640648128	752.272763518805	361.290648703436
gene-b0239	2019.76704319993	1754.61481150534	2507.95093613206	2296.76607906502	2540.01541110489	2456.95222171801
gene-b4710	691.476403152345	958.933903860724	685.353305889404	709.94286948735	691.935232680298	423.703388503786
gene-b4709	3.64414441714016	6.38816072150001	0	0	3.89274392506497	0
gene-b0241	29.1531553371213	31.2310079717778	2.65298053892672	0	27.2492074754548	12.3067374254212
gene-b0242	3717.93834158724	3747.72095661334	5129.09570859167	4138.58168879447	4351.11452224137	5000.93065808722
gene-b0243	4293.71315949539	3502.84146228917	4103.27656687333	2848.94386644407	2912.74564192986	3233.15573219279
gene-b0244	194.050690212713	179.578295837723	69.8618208584037	53.1998532690779	120.675061677014	145.922743758565
gene-b0245	48.2849135271071	44.7171250505001	77.8207624751839	40.3585093765418	41.8469971944484	34.2830542565304
gene-b0246	60.1283828828126	27.6820297931667	68.0931671657859	23.8482100861384	81.7476224263643	164.382849896697
gene-b4504	11.8434693557055	11.3567301715556	19.455190618796	29.3516431829395	37.9542532693834	57.1384237608841
gene-b0247	14.5765776685606	18.4546865287778	26.5298053892672	36.6895539786744	58.3911588759745	16.702000791643
gene-b0248	160.342354354167	41.8779425076112	202.51084780474	144.923738215764	189.771266346917	128.341690293678
gene-b0249	216.826592819839	189.515434737834	263.529400200055	328.371508109136	162.522058871462	144.164638412077
gene-b0250	7014.06696689052	10293.4563092437	4406.60067515729	7128.78033805644	2053.42242047177	2731.21665577026
gene-b0251	81.0822132813685	111.437914808389	103.466241018142	84.3859741509511	47.6861130820459	59.7755817806172
gene-b0252	79.2601410727984	111.437914808389	248.495843812803	192.620158388041	173.227104665391	257.5624332606
gene-b0253	962.965162229286	1103.02241791234	871.061943614274	1155.72095032824	954.695447622183	1184.08395086017
gene-b0254	109.324332514205	173.190135116223	63.6715329342414	77.0480633552163	127.487363545878	126.583584947189
gene-b0256	688.74329483949	715.474000808001	697.733881737729	541.170921185447	451.558295307536	853.560145720283
gene-b4690	29.1531553371213	58.9130377649445	50.4066302396078	3.66895539786744	38.9274392506497	36.9202122762635
gene-b0258	174.007895918443	250.557859409945	199.857867265813	104.565228839222	335.749163536854	299.75696157633
gene-b0259	0	19.1644821645	13.2649026946336	0	1.94637196253248	12.3067374254212
gene-b0260	300.641914414063	177.448908930556	281.215937126233	194.454636086974	485.619804651855	255.804327914112
gene-b0261	797.156591249409	509.633266448556	692.427920659875	880.549295488186	816.503038282377	779.719721167756
gene-b0262	147.587848894176	72.3991548436668	25.6454785429583	143.08926051683	140.138781302339	119.551163561234
gene-b0264	0	0.709795635722223	7.95894161678017	31.1861208818732	1.94637196253248	11.4276847521768
